"""Munic¡pio"";""02 Assistˆncia Farmacˆutica"";""04 Fundo de A‡äes Estrat‚gicas e Compensa‡äes FAEC"";""05 Incentivo - MAC"";""06 M‚dia e Alta Complexidade (MAC)"";""07 Vigilƒncia em Sa£de"";""Total"""
"""250625 GADO BRAVO"";-;-;-;174012,53;-;174012,53"
"""250630 GUARABIRA"";-;3332534,98;-;4397806,40;-;7730341,38"
"""250640 GURINHEM"";-;-;-;322703,43;-;322703,43"
"""250650 GURJAO"";-;-;-;114686,20;-;114686,20"
"""250660 IBIARA"";-;-;-;58762,69;-;58762,69"
"""250670 IMACULADA"";-;-;-;325632,53;-;325632,53"
"""250680 INGA"";-;-;-;1095377,97;-;1095377,97"
"""250690 ITABAIANA"";-;194443,20;-;1477243,25;-;1671686,45"
"""250700 ITAPORANGA"";-;585,63;-;862457,53;-;863043,16"
"""250710 ITAPOROROCA"";-;-;-;468642,65;-;468642,65"
"""250720 ITATUBA"";-;-;-;197104,18;-;197104,18"
"""250730 JACARAU"";-;-;-;438319,35;-;438319,35"
"""250740 JERICO"";-;-;-;582287,62;-;582287,62"
"""250750 JOAO PESSOA"";8493736,97;28373435,14;-;122403138,07;-;159270310,18"
"""250760 JUAREZ TAVORA"";-;-;-;14898,09;-;14898,09"
"""250770 JUAZEIRINHO"";-;-;-;666493,53;-;666493,53"
"""250780 JUNCO DO SERIDO"";-;-;-;319729,40;-;319729,40"
"""250790 JURIPIRANGA"";-;-;-;564110,46;-;564110,46"
"""250800 JURU"";-;-;-;364309,32;-;364309,32"
"""250810 LAGOA"";-;-;-;95339,25;-;95339,25"
"""250820 LAGOA DE DENTRO"";-;-;-;320870,55;-;320870,55"
"""250830 LAGOA SECA"";-;-;-;798986,25;-;798986,25"
"""250840 LASTRO"";-;-;-;23826,34;-;23826,34"
"""250850 LIVRAMENTO"";-;-;-;61710,85;-;61710,85"
"""250855 LOGRADOURO"";-;-;-;118059,62;-;118059,62"
"""250860 LUCENA"";-;-;-;610728,68;-;610728,68"
"""250870 MAE D'AGUA"";-;-;-;51031,54;-;51031,54"
"""250880 MALTA"";-;-;-;51393,58;-;51393,58"
"""250890 MAMANGUAPE"";-;101926,20;-;1480651,65;-;1582577,85"
"""250900 MANAIRA"";-;-;-;538836,47;-;538836,47"
"""250905 MARCACAO"";-;-;-;184683,54;-;184683,54"
"""250910 MARI"";-;-;-;595136,34;-;595136,34"
"""250915 MARIZOPOLIS"";-;-;-;77703,56;-;77703,56"
"""250920 MASSARANDUBA"";-;-;-;427505,70;-;427505,70"
"""250930 MATARACA"";-;-;-;257069,63;-;257069,63"
"""250933 MATINHAS"";-;-;-;60244,45;-;60244,45"
"""250937 MATO GROSSO"";-;-;-;55448,03;-;55448,03"
"""250939 MATUREIA"";-;-;-;93925,01;-;93925,01"
"""250940 MOGEIRO"";-;-;-;289124,28;-;289124,28"
"""250950 MONTADAS"";-;-;-;130227,97;-;130227,97"
"""250960 MONTE HOREBE"";-;-;-;49607,97;-;49607,97"
"""250970 MONTEIRO"";-;350265,54;-;3315434,54;-;3665700,08"
"""250980 MULUNGU"";-;-;-;139072,46;-;139072,46"
"""250990 NATUBA"";-;-;-;164315,00;-;164315,00"
"""251000 NAZAREZINHO"";-;-;-;63360,48;-;63360,48"
"""251010 NOVA FLORESTA"";-;-;-;29712,16;-;29712,16"
"""251020 NOVA OLINDA"";-;-;-;120045,69;-;120045,69"
"""251030 NOVA PALMEIRA"";-;-;-;17475,20;-;17475,20"
"""251040 OLHO D'AGUA"";-;-;-;110,00;-;110,00"
"""251050 OLIVEDOS"";-;-;-;107154,89;-;107154,89"
"""251060 OURO VELHO"";-;-;-;161515,50;-;161515,50"
"""251065 PARARI"";-;-;-;109742,07;-;109742,07"
"""251070 PASSAGEM"";-;-;-;58113,73;-;58113,73"
"""251080 PATOS"";-;7193560,84;7436000,00;25587918,47;-;40217479,31"
"""251090 PAULISTA"";-;-;-;502786,87;-;502786,87"
"""251100 PEDRA BRANCA"";-;-;-;83167,72;-;83167,72"
"""251110 PEDRA LAVRADA"";-;-;-;323064,70;-;323064,70"
"""251120 PEDRAS DE FOGO"";-;-;898,04;1253388,70;1948,00;1256234,74"
"""251130 PIANCO"";-;-;-;1499953,71;-;1499953,71"
"""251140 PICUI"";-;-;-;1578189,67;-;1578189,67"
"""251150 PILAR"";-;-;-;476738,24;-;476738,24"
"""251160 PILOES"";-;-;-;38578,93;-;38578,93"
"""251170 PILOEZINHOS"";-;-;-;53135,94;-;53135,94"
"""251180 PIRPIRITUBA"";-;-;-;432057,29;-;432057,29"
"""251190 PITIMBU"";-;-;-;790198,31;-;790198,31"
"""251200 POCINHOS"";-;-;-;893099,92;-;893099,92"
"""251203 POCO DANTAS"";-;-;-;82679,68;-;82679,68"
"""251207 POCO DE JOSE DE MOURA"";-;-;-;60131,49;-;60131,49"
"""251210 POMBAL"";-;258486,00;-;3301048,36;-;3559534,36"
"""251220 PRATA"";-;-;-;65132,62;-;65132,62"
"""251230 PRINCESA ISABEL"";-;-;-;2980113,00;-;2980113,00"
"""251240 PUXINANA"";-;-;-;177252,46;-;177252,46"
"""251250 QUEIMADAS"";-;113425,20;-;1800909,67;-;1914334,87"
"""251260 QUIXABA"";-;-;-;16616,55;-;16616,55"
"""251270 REMIGIO"";-;-;-;440094,77;-;440094,77"
"""251272 PEDRO REGIS"";-;-;-;349899,93;-;349899,93"
"""251274 RIACHAO"";-;-;-;42514,51;-;42514,51"
"""251275 RIACHAO DO BACAMARTE"";-;-;-;18320,00;-;18320,00"
"""251276 RIACHAO DO POCO"";-;-;-;93975,32;-;93975,32"
"""251278 RIACHO DE SANTO ANTONIO"";-;-;-;31853,96;-;31853,96"
"""251280 RIACHO DOS CAVALOS"";-;-;-;25673,49;-;25673,49"
"""251290 RIO TINTO"";-;-;-;948062,75;-;948062,75"
"""251300 SALGADINHO"";-;-;-;76649,70;-;76649,70"
"""251310 SALGADO DE SAO FELIX"";-;-;-;334658,26;-;334658,26"
"""251315 SANTA CECILIA"";-;-;-;175123,02;-;175123,02"
"""251320 SANTA CRUZ"";-;-;-;127352,21;-;127352,21"
"""251330 SANTA HELENA"";-;-;-;137716,25;-;137716,25"
"""251335 SANTA INES"";-;-;-;46021,54;-;46021,54"
"""251340 SANTA LUZIA"";-;-;-;763267,07;-;763267,07"
"""251350 SANTANA DE MANGUEIRA"";-;-;-;44319,75;-;44319,75"
"""251360 SANTANA DOS GARROTES"";-;-;-;91736,08;-;91736,08"
"""251365 JOCA CLAUDINO"";-;-;-;19335,11;-;19335,11"
"""251370 SANTA RITA"";-;236134,05;-;8240631,82;-;8476765,87"
"""251380 SANTA TERESINHA"";-;-;-;57283,08;-;57283,08"
"""251385 SANTO ANDRE"";-;-;-;87447,65;-;87447,65"
"""251390 SAO BENTO"";-;-;-;1223667,27;-;1223667,27"
"""251392 SAO BENTINHO"";-;-;-;76479,50;-;76479,50"
"""251394 SAO DOMINGOS DO CARIRI"";-;-;-;129908,57;-;129908,57"
"""251396 SAO DOMINGOS"";-;-;-;75465,40;-;75465,40"
"""251398 SAO FRANCISCO"";-;-;-;173381,84;-;173381,84"
"""251400 SAO JOAO DO CARIRI"";-;-;-;47218,90;-;47218,90"
"""251410 SAO JOAO DO TIGRE"";-;-;-;112415,07;-;112415,07"
"""251420 SAO JOSE DA LAGOA TAPADA"";-;-;-;616369,20;-;616369,20"
"""251430 SAO JOSE DE CAIANA"";-;-;-;151015,62;-;151015,62"
"""251440 SAO JOSE DE ESPINHARAS"";-;-;-;55361,10;-;55361,10"
"""251445 SAO JOSE DOS RAMOS"";-;-;-;146367,40;-;146367,40"
"""251450 SAO JOSE DE PIRANHAS"";-;-;-;79170,91;-;79170,91"
"""251455 SAO JOSE DE PRINCESA"";-;-;-;137883,02;-;137883,02"
"""251465 SAO JOSE DO BREJO DO CRUZ"";-;-;-;62524,10;-;62524,10"
"""251470 SAO JOSE DO SABUGI"";-;-;-;66127,19;-;66127,19"
"""251480 SAO JOSE DOS CORDEIROS"";-;-;-;117299,07;-;117299,07"
"""251490 SAO MAMEDE"";-;-;-;137913,56;-;137913,56"
"""251500 SAO MIGUEL DE TAIPU"";-;-;-;227736,24;-;227736,24"
"""251510 SAO SEBASTIAO DE LAGOA DE ROCA"";-;-;-;280179,25;-;280179,25"
"""251520 SAO SEBASTIAO DO UMBUZEIRO"";-;-;-;95473,11;-;95473,11"
"""251530 SAPE"";-;-;-;2280919,98;-;2280919,98"
"""251540 SAO VICENTE DO SERIDO"";-;-;-;302291,31;-;302291,31"
"""251550 SERRA BRANCA"";-;-;-;433873,94;-;433873,94"
"""251560 SERRA DA RAIZ"";-;-;-;44985,04;-;44985,04"
"""251570 SERRA GRANDE"";-;-;-;73661,33;-;73661,33"
"""251580 SERRA REDONDA"";-;-;-;93050,02;-;93050,02"
"""251590 SERRARIA"";-;-;-;350577,62;-;350577,62"
"""251593 SERTAOZINHO"";-;-;-;8909,62;-;8909,62"
"""251597 SOBRADO"";-;-;-;55466,75;-;55466,75"
"""251600 SOLANEA"";-;-;-;983664,46;-;983664,46"
"""251610 SOLEDADE"";-;-;-;483496,99;-;483496,99"
"""251615 SOSSEGO"";-;-;-;64312,40;-;64312,40"
"""251620 SOUSA"";-;4550083,11;-;5422552,74;-;9972635,85"
"""251630 SUME"";-;-;-;1158287,03;-;1158287,03"
"""251640 TACIMA"";-;-;-;151260,63;-;151260,63"
"""251650 TAPEROA"";-;151233,60;-;685258,31;-;836491,91"
"""251660 TAVARES"";-;-;-;826241,06;-;826241,06"
"""251670 TEIXEIRA"";-;-;-;252287,11;-;252287,11"
"""251675 TENORIO"";-;-;-;110261,88;-;110261,88"
"""251680 TRIUNFO"";-;-;-;140765,43;-;140765,43"
"""251690 UIRAUNA"";-;-;-;316251,95;-;316251,95"
"""251700 UMBUZEIRO"";-;-;-;381814,37;-;381814,37"
"""251710 VARZEA"";-;-;-;149245,22;-;149245,22"
"""251720 VIEIROPOLIS"";-;-;-;102120,00;-;102120,00"
"""260005 ABREU E LIMA"";-;-;-;1807508,75;-;1807508,75"
"""260010 AFOGADOS DA INGAZEIRA"";-;-;-;5920927,31;-;5920927,31"
"""260020 AFRANIO"";-;-;-;1441850,34;-;1441850,34"
"""260030 AGRESTINA"";-;-;-;1269450,66;-;1269450,66"
"""260040 AGUA PRETA"";-;-;-;634936,26;-;634936,26"
"""260050 AGUAS BELAS"";-;-;-;725786,61;-;725786,61"
"""260060 ALAGOINHA"";-;-;-;237344,71;-;237344,71"
"""260070 ALIANCA"";-;-;-;909991,53;1602,00;911593,53"
"""260080 ALTINHO"";-;-;-;605715,08;-;605715,08"
"""260090 AMARAJI"";-;-;-;734171,07;-;734171,07"
"""260100 ANGELIM"";-;-;-;313066,50;-;313066,50"
"""260105 ARACOIABA"";-;-;-;1037103,50;-;1037103,50"
"""260110 ARARIPINA"";-;6147040,80;-;5982259,93;-;12129300,73"
"""260120 ARCOVERDE"";-;11938596,72;-;11465032,40;3769,50;23407398,62"
"""260130 BARRA DE GUABIRABA"";-;-;-;267020,02;-;267020,02"
"""260140 BARREIROS"";-;-;-;1523956,54;-;1523956,54"
"""260150 BELEM DE MARIA"";-;-;-;408795,35;-;408795,35"
"""260160 BELEM DO SAO FRANCISCO"";-;-;-;826205,01;-;826205,01"
"""260170 BELO JARDIM"";-;-;-;3370831,11;-;3370831,11"
"""260180 BETANIA"";-;-;-;408120,31;-;408120,31"
"""260190 BEZERROS"";-;-;-;1666375,83;-;1666375,83"
"""260200 BODOCO"";-;-;-;1602207,13;-;1602207,13"
"""260210 BOM CONSELHO"";-;-;-;1132381,99;-;1132381,99"
"""260220 BOM JARDIM"";-;-;174,00;921595,44;8,00;921777,44"
"""260230 BONITO"";-;-;-;1152755,45;-;1152755,45"
"""260240 BREJAO"";-;-;-;620628,53;-;620628,53"
"""260250 BREJINHO"";-;-;-;416064,15;-;416064,15"
"""260260 BREJO DA MADRE DE DEUS"";-;-;-;1980406,62;-;1980406,62"
"""260270 BUENOS AIRES"";-;-;574,00;339806,79;210,00;340590,79"
"""260280 BUIQUE"";-;-;-;722577,90;-;722577,90"
"""260290 CABO DE SANTO AGOSTINHO"";-;11104843,06;-;18021832,44;-;29126675,50"
"""260300 CABROBO"";-;-;-;917495,71;-;917495,71"
"""260310 CACHOEIRINHA"";-;-;-;525306,87;-;525306,87"
"""260320 CAETES"";-;-;-;395131,63;-;395131,63"
"""260330 CALCADO"";-;-;-;398467,99;-;398467,99"
"""260340 CALUMBI"";-;-;-;417358,11;-;417358,11"
"""260345 CAMARAGIBE"";-;-;-;10342916,39;-;10342916,39"
"""260350 CAMOCIM DE SAO FELIX"";-;-;-;757693,29;-;757693,29"
"""260360 CAMUTANGA"";-;-;-;393808,06;-;393808,06"
"""260370 CANHOTINHO"";-;-;-;846558,96;-;846558,96"
"""260380 CAPOEIRAS"";-;-;-;664986,59;-;664986,59"
"""260390 CARNAIBA"";-;-;-;1384016,92;-;1384016,92"
"""260392 CARNAUBEIRA DA PENHA"";-;-;-;320629,10;-;320629,10"
"""260400 CARPINA"";-;21057729,39;4298,00;4028469,51;-;25090496,90"
"""260410 CARUARU"";-;15128192,43;-;43753365,97;-;58881558,40"
"""260415 CASINHAS"";-;-;732,00;777541,10;350,00;778623,10"
"""260420 CATENDE"";-;-;-;929259,83;-;929259,83"
"""260430 CEDRO"";-;-;-;508958,57;-;508958,57"
"""260440 CHA DE ALEGRIA"";-;-;444,00;490678,93;166,00;491288,93"
"""260450 CHA GRANDE"";-;-;-;1053134,21;-;1053134,21"
"""260460 CONDADO"";-;-;-;465783,65;-;465783,65"
"""260470 CORRENTES"";-;-;-;293924,79;-;293924,79"
"""260480 CORTES"";-;-;-;908986,63;-;908986,63"
"""260490 CUMARU"";-;-;-;245324,69;-;245324,69"
"""260500 CUPIRA"";-;-;-;700269,30;-;700269,30"
"""260510 CUSTODIA"";-;-;-;1278202,91;-;1278202,91"
"""260515 DORMENTES"";-;-;-;1122346,13;-;1122346,13"
"""260520 ESCADA"";-;-;-;1562250,73;-;1562250,73"
"""260530 EXU"";-;-;-;827606,18;-;827606,18"
"""260540 FEIRA NOVA"";-;-;782,00;750208,70;-;750990,70"
"""260545 FERNANDO DE NORONHA"";-;-;-;274393,43;-;274393,43"
"""260550 FERREIROS"";-;-;-;384546,09;-;384546,09"
"""260560 FLORES"";-;-;-;543804,34;-;543804,34"
"""260570 FLORESTA"";-;-;-;503717,84;-;503717,84"
"""260580 FREI MIGUELINHO"";-;-;664,00;393934,38;-;394598,38"
"""260590 GAMELEIRA"";-;-;-;467804,44;-;467804,44"
"""260600 GARANHUNS"";-;11211512,87;-;30494111,28;-;41705624,15"
"""260610 GLORIA DO GOITA"";-;-;-;680095,11;-;680095,11"
"""260620 GOIANA"";-;-;-;4678784,08;-;4678784,08"
"""260630 GRANITO"";-;-;-;254967,66;-;254967,66"
"""260640 GRAVATA"";-;-;-;2642108,74;-;2642108,74"
"""260650 IATI"";-;-;-;587478,99;-;587478,99"
"""260660 IBIMIRIM"";-;-;-;667703,27;-;667703,27"
"""260670 IBIRAJUBA"";-;-;-;168387,84;-;168387,84"
"""260680 IGARASSU"";-;359,74;-;5962540,62;-;5962900,36"
"""260690 IGUARACY"";-;-;-;605468,36;-;605468,36"
"""260700 INAJA"";-;-;-;490671,57;-;490671,57"
"""260710 INGAZEIRA"";-;-;-;197342,60;-;197342,60"
"""260720 IPOJUCA"";-;-;-;9172511,03;-;9172511,03"
"""260730 IPUBI"";-;-;-;153794,14;-;153794,14"
"""260740 ITACURUBA"";-;-;-;426285,44;-;426285,44"
"""260750 ITAIBA"";-;-;-;747385,13;-;747385,13"
"""260760 ILHA DE ITAMARACA"";-;-;-;742270,99;-;742270,99"
"""260765 ITAMBE"";-;-;-;1057671,44;-;1057671,44"
"""260770 ITAPETIM"";-;-;-;637598,99;-;637598,99"
"""260775 ITAPISSUMA"";-;-;-;1098198,11;-;1098198,11"
"""260780 ITAQUITINGA"";-;-;-;705809,17;-;705809,17"
"""260790 JABOATAO DOS GUARARAPES"";-;12966735,13;-;43311818,43;-;56278553,56"
"""260795 JAQUEIRA"";-;-;-;819503,80;-;819503,80"
"""260800 JATAUBA"";-;-;-;556743,63;-;556743,63"
"""260805 JATOBA"";-;-;-;384885,62;-;384885,62"
"""260810 JOAO ALFREDO"";-;-;900,00;1079137,70;338,00;1080375,70"
"""260820 JOAQUIM NABUCO"";-;-;-;144361,81;-;144361,81"
"""260825 JUCATI"";-;-;-;290739,58;-;290739,58"
"""260830 JUPI"";-;-;-;716798,61;-;716798,61"
"""260840 JUREMA"";-;-;-;124269,63;-;124269,63"
"""260845 LAGOA DO CARRO"";-;-;-;756046,12;-;756046,12"
"""260850 LAGOA DE ITAENGA"";-;-;-;712925,72;-;712925,72"
"""260860 LAGOA DO OURO"";-;-;-;713705,35;-;713705,35"
"""260870 LAGOA DOS GATOS"";-;-;-;157772,51;-;157772,51"
"""260875 LAGOA GRANDE"";-;-;-;68438,79;-;68438,79"
"""260880 LAJEDO"";-;-;-;1066047,31;-;1066047,31"
"""260890 LIMOEIRO"";-;42710,76;-;9910458,66;2586,00;9955755,42"
"""260900 MACAPARANA"";-;-;858,00;863868,37;581,00;865307,37"
"""260910 MACHADOS"";-;-;-;633653,70;-;633653,70"
"""260915 MANARI"";-;-;-;392945,67;-;392945,67"
"""260920 MARAIAL"";-;-;-;508798,93;-;508798,93"
"""260930 MIRANDIBA"";-;-;-;223109,58;-;223109,58"
"""260940 MORENO"";-;-;2174,00;5414186,30;-;5416360,30"
"""260950 NAZARE DA MATA"";-;-;15440,00;1523424,31;596,00;1539460,31"
"""260960 OLINDA"";-;4143049,32;-;17715764,72;-;21858814,04"
"""260970 OROBO"";-;-;374,00;1158662,16;283,56;1159319,72"
"""260980 OROCO"";-;-;-;464917,58;-;464917,58"
"""260990 OURICURI"";-;-;-;3218467,69;-;3218467,69"
"""261000 PALMARES"";-;9189191,17;-;5767447,95;-;14956639,12"
"""261010 PALMEIRINA"";-;-;-;153222,36;-;153222,36"
"""261020 PANELAS"";-;-;-;538916,09;-;538916,09"
"""261030 PARANATAMA"";-;-;-;419390,36;-;419390,36"
"""261040 PARNAMIRIM"";-;-;-;700934,29;-;700934,29"
"""261050 PASSIRA"";-;-;-;673820,65;-;673820,65"
"""261060 PAUDALHO"";-;-;-;3553430,26;-;3553430,26"
"""261070 PAULISTA"";-;7923809,12;-;15249920,89;-;23173730,01"
"""261080 PEDRA"";-;-;-;655975,48;-;655975,48"
"""261090 PESQUEIRA"";-;-;-;2182144,02;-;2182144,02"
"""261100 PETROLANDIA"";-;6680,52;-;1814885,83;-;1821566,35"
"""261110 PETROLINA"";-;5487243,67;-;32126288,35;-;37613532,02"
"""261120 POCAO"";-;-;-;569044,47;-;569044,47"
"""261130 POMBOS"";-;-;-;648813,99;-;648813,99"
"""261140 PRIMAVERA"";-;-;-;432562,94;-;432562,94"
"""261150 QUIPAPA"";-;-;-;631294,69;-;631294,69"
"""261153 QUIXABA"";-;-;-;262465,33;-;262465,33"
"""261160 RECIFE"";17879822,43;121739997,59;-;425200119,21;-;564819939,23"
"""261170 RIACHO DAS ALMAS"";-;-;-;899337,83;-;899337,83"
"""261180 RIBEIRAO"";-;-;-;934093,80;-;934093,80"
"""261190 RIO FORMOSO"";-;-;-;603966,32;-;603966,32"
"""261200 SAIRE"";-;-;-;199541,59;-;199541,59"
"""261210 SALGADINHO"";-;-;-;340087,15;105,60;340192,75"
"""261220 SALGUEIRO"";-;4783960,28;-;3764740,69;-;8548700,97"
"""261230 SALOA"";-;-;-;371295,92;-;371295,92"
"""261240 SANHARO"";-;-;-;810100,22;-;810100,22"
"""261245 SANTA CRUZ"";-;-;-;353274,94;-;353274,94"
"""261247 SANTA CRUZ DA BAIXA VERDE"";-;-;-;372423,53;-;372423,53"
"""261250 SANTA CRUZ DO CAPIBARIBE"";-;-;-;3083439,86;-;3083439,86"
"""261255 SANTA FILOMENA"";-;-;-;412414,68;-;412414,68"
"""261260 SANTA MARIA DA BOA VISTA"";-;-;-;1497911,18;-;1497911,18"
"""261270 SANTA MARIA DO CAMBUCA"";-;-;-;506616,92;1154,80;507771,72"
"""261280 SANTA TEREZINHA"";-;-;-;489655,95;-;489655,95"
"""261290 SAO BENEDITO DO SUL"";-;-;-;228110,05;-;228110,05"
"""261300 SAO BENTO DO UNA"";-;-;-;820279,40;-;820279,40"
"""261310 SAO CAITANO"";-;-;-;1344175,17;-;1344175,17"
"""261320 SAO JOAO"";-;-;-;1006983,18;-;1006983,18"
"""261330 SAO JOAQUIM DO MONTE"";-;-;-;718612,65;-;718612,65"
"""261340 SAO JOSE DA COROA GRANDE"";-;-;-;833581,04;-;833581,04"
"""261350 SAO JOSE DO BELMONTE"";-;-;-;208030,80;-;208030,80"
"""261360 SAO JOSE DO EGITO"";-;-;-;2338624,52;-;2338624,52"
"""261370 SAO LOURENCO DA MATA"";-;-;-;3954317,90;-;3954317,90"
"""261380 SAO VICENTE FERRER"";-;-;216,00;673727,09;1174,32;675117,41"
"""261390 SERRA TALHADA"";-;540191,63;-;6772984,34;-;7313175,97"
"""261400 SERRITA"";-;-;-;223492,89;-;223492,89"
"""261410 SERTANIA"";-;-;-;1665578,54;-;1665578,54"
"""261420 SIRINHAEM"";-;-;-;1155106,20;-;1155106,20"
"""261430 MOREILANDIA"";-;-;-;528312,46;-;528312,46"
"""261440 SOLIDAO"";-;-;-;266750,65;-;266750,65"
"""261450 SURUBIM"";-;-;2478,00;3840126,31;5140,00;3847744,31"
"""261460 TABIRA"";-;-;-;1373782,03;-;1373782,03"
"""261470 TACAIMBO"";-;-;-;338631,57;-;338631,57"
"""261480 TACARATU"";-;-;-;930755,51;-;930755,51"
"""261485 TAMANDARE"";-;-;-;1103573,17;-;1103573,17"
"""261500 TAQUARITINGA DO NORTE"";-;-;-;501914,31;-;501914,31"
"""261510 TEREZINHA"";-;-;-;248434,63;-;248434,63"
"""261520 TERRA NOVA"";-;-;-;105849,81;-;105849,81"
"""261530 TIMBAUBA"";-;-;-;1709653,84;-;1709653,84"
"""261540 TORITAMA"";-;-;-;1024489,98;-;1024489,98"
"""261550 TRACUNHAEM"";-;-;-;329714,78;258,00;329972,78"
"""261560 TRINDADE"";-;-;-;719336,14;-;719336,14"
"""261570 TRIUNFO"";-;-;-;326485,81;-;326485,81"
"""261580 TUPANATINGA"";-;-;-;567990,22;-;567990,22"
"""261590 TUPARETAMA"";-;-;-;610799,25;-;610799,25"
"""261600 VENTUROSA"";-;-;-;1540918,54;-;1540918,54"
"""261610 VERDEJANTE"";-;-;-;77762,29;-;77762,29"
"""261618 VERTENTE DO LERIO"";-;-;-;186866,89;316,00;187182,89"
"""261620 VERTENTES"";-;-;3777,00;1011296,18;1039,20;1016112,38"
"""261630 VICENCIA"";-;-;1024,00;598401,54;-;599425,54"
"""261640 VITORIA DE SANTO ANTAO"";-;12309874,61;-;8389556,01;-;20699430,62"
"""261650 XEXEU"";-;-;-;732968,91;-;732968,91"
"""270010 AGUA BRANCA"";-;-;-;733471,06;-;733471,06"
"""270020 ANADIA"";-;-;-;357495,18;-;357495,18"
"""270030 ARAPIRACA"";-;20367949,06;-;44105530,95;-;64473480,01"
"""270040 ATALAIA"";-;-;-;1957938,20;-;1957938,20"
"""270050 BARRA DE SANTO ANTONIO"";-;-;-;651273,99;-;651273,99"
"""270060 BARRA DE SAO MIGUEL"";-;-;-;714065,99;-;714065,99"
"""270070 BATALHA"";-;-;-;795736,00;-;795736,00"
"""270080 BELEM"";-;-;-;101865,20;-;101865,20"
"""270090 BELO MONTE"";-;-;-;64180,24;-;64180,24"
"""270100 BOCA DA MATA"";-;-;-;675572,35;-;675572,35"
"""270110 BRANQUINHA"";-;-;-;253277,08;-;253277,08"
"""270120 CACIMBINHAS"";-;-;-;260150,55;-;260150,55"
"""270130 CAJUEIRO"";-;-;-;698004,89;-;698004,89"
"""270135 CAMPESTRE"";-;-;-;53642,25;-;53642,25"
"""270140 CAMPO ALEGRE"";-;-;-;2808227,75;-;2808227,75"
"""270150 CAMPO GRANDE"";-;-;-;46607,72;-;46607,72"
"""270160 CANAPI"";-;-;-;410361,66;-;410361,66"
"""270170 CAPELA"";-;-;-;1368258,46;-;1368258,46"
"""270180 CARNEIROS"";-;-;-;150636,20;-;150636,20"
"""270190 CHA PRETA"";-;-;-;121264,28;-;121264,28"
"""270200 COITE DO NOIA"";-;-;-;347153,78;-;347153,78"
"""270210 COLONIA LEOPOLDINA"";-;-;-;844887,97;-;844887,97"
"""270220 COQUEIRO SECO"";-;-;-;157340,55;-;157340,55"
"""270230 CORURIPE"";-;-;-;2095597,41;-;2095597,41"
"""270235 CRAIBAS"";-;-;-;572347,80;-;572347,80"
"""270240 DELMIRO GOUVEIA"";-;8807,17;-;2995405,26;-;3004212,43"
"""270250 DOIS RIACHOS"";-;-;-;288097,78;-;288097,78"
"""270255 ESTRELA DE ALAGOAS"";-;-;-;68391,90;-;68391,90"
"""270260 FEIRA GRANDE"";-;-;-;803149,97;-;803149,97"
"""270270 FELIZ DESERTO"";-;-;-;94351,97;-;94351,97"
"""270280 FLEXEIRAS"";-;-;-;340910,39;-;340910,39"
"""270290 GIRAU DO PONCIANO"";-;-;-;757457,43;-;757457,43"
"""270300 IBATEGUARA"";-;-;-;444197,05;-;444197,05"
"""270310 IGACI"";-;-;-;617565,11;-;617565,11"
"""270320 IGREJA NOVA"";-;-;-;740728,53;-;740728,53"
"""270330 INHAPI"";-;-;-;1060053,08;-;1060053,08"
"""270340 JACARE DOS HOMENS"";-;-;-;205192,64;-;205192,64"
"""270350 JACUIPE"";-;-;-;3072,62;-;3072,62"
"""270360 JAPARATINGA"";-;8849,52;-;162524,03;-;171373,55"
"""270370 JARAMATAIA"";-;-;-;188886,87;-;188886,87"
"""270375 JEQUIA DA PRAIA"";-;-;-;418749,75;-;418749,75"
"""270380 JOAQUIM GOMES"";-;-;-;411936,33;-;411936,33"
"""270390 JUNDIA"";-;-;-;34962,04;-;34962,04"
"""270400 JUNQUEIRO"";-;-;-;1106975,49;-;1106975,49"
"""270410 LAGOA DA CANOA"";-;-;-;551949,58;-;551949,58"
"""270420 LIMOEIRO DE ANADIA"";-;-;-;834109,92;-;834109,92"
"""270430 MACEIO"";3362220,66;44263360,35;-;159342895,50;-;206968476,51"
"""270440 MAJOR ISIDORO"";-;-;-;235541,25;-;235541,25"
"""270450 MARAGOGI"";-;-;-;1114511,64;-;1114511,64"
"""270460 MARAVILHA"";-;1084,50;-;62900,17;-;63984,67"
"""270470 MARECHAL DEODORO"";-;-;-;1894724,24;-;1894724,24"
"""270480 MARIBONDO"";-;-;-;1783752,95;-;1783752,95"
"""270490 MAR VERMELHO"";-;-;-;103816,91;-;103816,91"
"""270500 MATA GRANDE"";-;-;-;634252,64;-;634252,64"
"""270510 MATRIZ DE CAMARAGIBE"";-;-;-;1020284,22;-;1020284,22"
"""270520 MESSIAS"";-;-;-;805702,00;-;805702,00"
"""270530 MINADOR DO NEGRAO"";-;-;-;81881,35;-;81881,35"
"""270540 MONTEIROPOLIS"";-;-;-;220734,31;-;220734,31"
"""270550 MURICI"";-;-;-;1309171,75;-;1309171,75"
"""270560 NOVO LINO"";-;-;-;243502,12;-;243502,12"
"""270570 OLHO D'AGUA DAS FLORES"";-;-;-;913790,06;-;913790,06"
"""270580 OLHO D'AGUA DO CASADO"";-;-;-;30609,48;-;30609,48"
"""270590 OLHO D'AGUA GRANDE"";-;-;-;15260,45;-;15260,45"
"""270600 OLIVENCA"";-;-;-;133791,15;-;133791,15"
"""270610 OURO BRANCO"";-;-;-;186061,18;-;186061,18"
"""270620 PALESTINA"";-;-;-;59931,79;-;59931,79"
