"""Munic¡pio"";""Aten‡Æo B sica"";""M‚dia complexidade"";""Alta complexidade"";""NÆo se aplica"";""Total"""
"""351720 GUAICARA"";171133;8620;-;1009;180762"
"""351730 GUAIMBE"";20172;29690;-;726;50588"
"""351740 GUAIRA"";564302;475887;3510;41166;1084865"
"""351750 GUAPIACU"";452653;199003;-;4446;656102"
"""351760 GUAPIARA"";4227;69319;-;14000;87546"
"""351770 GUARA"";1362859;104881;-;663;1468403"
"""351780 GUARACAI"";142253;29844;-;6877;178974"
"""351790 GUARACI"";352870;144957;-;268;498095"
"""351800 GUARANI D'OESTE"";335;13662;-;18080;32077"
"""351810 GUARANTA"";76140;1030;-;145;77315"
"""351820 GUARARAPES"";269134;197769;-;18897;485800"
"""351830 GUARAREMA"";166265;427376;2;1575;595218"
"""351840 GUARATINGUETA"";147033;693568;23801;108492;972894"
"""351850 GUAREI"";339080;140744;-;195;480019"
"""351860 GUARIBA"";171151;404475;1233;29880;606739"
"""351870 GUARUJA"";979929;3726087;46405;1829;4754250"
"""351880 GUARULHOS"";797629;10689446;7197109;392785;19076969"
"""351885 GUATAPARA"";18485;95963;-;9985;124433"
"""351890 GUZOLANDIA"";58573;1768;-;489;60830"
"""351900 HERCULANDIA"";54388;71092;24;1158;126662"
"""351905 HOLAMBRA"";110363;29996;-;985;141344"
"""351907 HORTOLANDIA"";727296;2414565;24910;63878;3230649"
"""351910 IACANGA"";11486;45945;-;1001;58432"
"""351920 IACRI"";124804;2896;-;103;127803"
"""351925 IARAS"";12947;842;-;289;14078"
"""351930 IBATE"";162479;290282;-;-;452761"
"""351940 IBIRA"";61679;79771;-;1045;142495"
"""351950 IBIRAREMA"";287707;59473;-;11064;358244"
"""351960 IBITINGA"";423947;470755;1018;2720;898440"
"""351970 IBIUNA"";286598;1815492;-;239;2102329"
"""351980 ICEM"";70196;16867;-;8073;95136"
"""351990 IEPE"";91005;74942;4;837;166788"
"""352000 IGARACU DO TIETE"";174151;132402;-;27679;334232"
"""352010 IGARAPAVA"";360359;224631;2042;2063;589095"
"""352020 IGARATA"";38915;42373;-;24952;106240"
"""352030 IGUAPE"";74224;184088;-;1022;259334"
"""352040 ILHABELA"";210856;888428;6826;66499;1172609"
"""352042 ILHA COMPRIDA"";139642;173211;-;2754;315607"
"""352044 ILHA SOLTEIRA"";329699;149292;12555;29220;520766"
"""352050 INDAIATUBA"";398270;3469281;43085;47094;3957730"
"""352060 INDIANA"";87;12360;-;231;12678"
"""352070 INDIAPORA"";1143;52921;-;22140;76204"
"""352080 INUBIA PAULISTA"";76270;7212;-;129;83611"
"""352090 IPAUSSU"";148046;67242;-;4088;219376"
"""352100 IPERO"";125645;235117;-;971;361733"
"""352110 IPEUNA"";94986;53052;-;1488;149526"
"""352115 IPIGUA"";-;442;-;709;1151"
"""352120 IPORANGA"";9048;2263;-;6;11317"
"""352130 IPUA"";38169;50023;-;-;88192"
"""352140 IRACEMAPOLIS"";136460;14786;-;4670;155916"
"""352150 IRAPUA"";906544;31186;-;30906;968636"
"""352160 IRAPURU"";91068;2574;-;225;93867"
"""352170 ITABERA"";186727;178624;-;1568;366919"
"""352180 ITAI"";11507;88201;-;1959;101667"
"""352190 ITAJOBI"";440665;57153;-;18803;516621"
"""352200 ITAJU"";130753;7129;-;536;138418"
"""352210 ITANHAEM"";377909;1390732;1405;195230;1965276"
"""352215 ITAOCA"";619;2126;-;119;2864"
"""352220 ITAPECERICA DA SERRA"";682833;2103521;39840;2882;2829076"
"""352230 ITAPETININGA"";5425;1524373;37549;91024;1658371"
"""352240 ITAPEVA"";1434959;1322623;41791;38219;2837592"
"""352250 ITAPEVI"";574130;2800826;14508;45741;3435205"
"""352260 ITAPIRA"";375076;948640;3963;48026;1375705"
"""352265 ITAPIRAPUA PAULISTA"";10029;9177;-;686;19892"
"""352270 ITAPOLIS"";292829;410825;1210;39281;744145"
"""352280 ITAPORANGA"";167256;52560;-;706;220522"
"""352290 ITAPUI"";4044937;117815;-;34974;4197726"
"""352300 ITAPURA"";20721;3888;-;83259;107868"
"""352310 ITAQUAQUECETUBA"";1541235;2577424;10299;16079;4145037"
"""352320 ITARARE"";55407;221971;307;-;277685"
"""352340 ITATIBA"";886475;1120218;19331;24768;2050792"
"""352350 ITATINGA"";715;97634;-;22731;121080"
"""352360 ITIRAPINA"";273353;157585;-;27518;458456"
"""352370 ITIRAPUA"";11441;32909;-;10199;54549"
"""352380 ITOBI"";106190;4585;-;-;110775"
"""352390 ITU"";659030;2048358;59596;64253;2831237"
"""352400 ITUPEVA"";518695;836556;6143;3082;1364476"
"""352410 ITUVERAVA"";67764;566574;24367;821;659526"
"""352420 JABORANDI"";78226;111285;-;8670;198181"
"""352430 JABOTICABAL"";788157;747202;22362;3199;1560920"
"""352440 JACAREI"";546360;2882640;41841;16546;3487387"
"""352450 JACI"";3959;97530;-;382;101871"
"""352460 JACUPIRANGA"";33237;243475;-;120;276832"
"""352470 JAGUARIUNA"";143359;1017117;9006;1767;1171249"
"""352480 JALES"";103763;911288;37348;33026;1085425"
"""352490 JAMBEIRO"";-;10099;-;406;10505"
"""352500 JANDIRA"";107918;1367934;-;1414;1477266"
"""352510 JARDINOPOLIS"";673365;136630;-;1557;811552"
"""352520 JARINU"";143728;436960;-;263;580951"
"""352530 JAU"";359285;1671097;138756;48238;2217376"
"""352540 JERIQUARA"";25310;2902;-;268;28480"
"""352550 JOANOPOLIS"";123137;59897;-;1631;184665"
"""352560 JOAO RAMALHO"";21832;17610;-;460;39902"
"""352570 JOSE BONIFACIO"";344227;237807;-;3571;585605"
"""352580 JULIO MESQUITA"";1152;2073;-;-;3225"
"""352585 JUMIRIM"";3727;16669;-;15503;35899"
"""352590 JUNDIAI"";1539500;5585327;105207;19137;7249171"
"""352600 JUNQUEIROPOLIS"";165921;133716;1655;28767;330059"
"""352610 JUQUIA"";88824;202798;-;4289;295911"
"""352620 JUQUITIBA"";155892;45884;-;2471;204247"
"""352630 LAGOINHA"";5197;11521;-;58;16776"
"""352640 LARANJAL PAULISTA"";193048;243697;19;5611;442375"
"""352650 LAVINIA"";53180;1048;-;7348;61576"
"""352660 LAVRINHAS"";-;3466;-;6513;9979"
"""352670 LEME"";888190;1305023;21645;6633;2221491"
"""352680 LENCOIS PAULISTA"";1073652;869998;3950;5844;1953444"
"""352690 LIMEIRA"";393234;3024960;54896;158709;3631799"
"""352700 LINDOIA"";6544;555356;-;730;562630"
"""352710 LINS"";16370;431036;688;3017;451111"
"""352720 LORENA"";56007;1107419;15602;1246;1180274"
"""352725 LOURDES"";129417;4164;-;1061;134642"
"""352730 LOUVEIRA"";25625;623358;5271;3454;657708"
"""352740 LUCELIA"";249347;146136;-;23903;419386"
"""352750 LUCIANOPOLIS"";53508;1986;-;306;55800"
"""352760 LUIS ANTONIO"";120076;140932;-;-;261008"
"""352770 LUIZIANIA"";133939;1346;-;748;136033"
"""352780 LUPERCIO"";213;20535;-;23;20771"
"""352790 LUTECIA"";-;28862;-;-;28862"
"""352800 MACATUBA"";916801;145394;-;728;1062923"
"""352810 MACAUBAL"";684;48654;-;797;50135"
"""352820 MACEDONIA"";24264;1937;-;293;26494"
"""352830 MAGDA"";736;14700;-;348;15784"
"""352840 MAIRINQUE"";112683;131958;-;607;245248"
"""352850 MAIRIPORA"";134529;1224216;1795;1412;1361952"
"""352860 MANDURI"";31847;62785;9;1351;95992"
"""352870 MARABA PAULISTA"";9690;6;-;93;9789"
"""352880 MARACAI"";133252;79840;-;135195;348287"
"""352885 MARAPOAMA"";93968;10030;-;3304;107302"
"""352890 MARIAPOLIS"";72164;8568;-;220;80952"
"""352900 MARILIA"";372222;2889739;8889729;42583;12194273"
"""352910 MARINOPOLIS"";5274;15345;-;1549;22168"
"""352920 MARTINOPOLIS"";10755;198140;-;346;209241"
"""352930 MATAO"";490116;346539;26199;4240;867094"
"""352940 MAUA"";520020;3692789;3880;266937;4483626"
"""352950 MENDONCA"";143522;11918;-;8166;163606"
"""352960 MERIDIANO"";853;3695;-;472;5020"
"""352965 MESOPOLIS"";-;-;-;77;77"
"""352970 MIGUELOPOLIS"";52969;121888;-;443;175300"
"""352980 MINEIROS DO TIETE"";162334;-;-;107;162441"
"""352990 MIRACATU"";98641;359792;-;772;459205"
"""353000 MIRA ESTRELA"";36061;4497;-;673;41231"
"""353010 MIRANDOPOLIS"";344738;174777;7565;468;527548"
"""353020 MIRANTE DO PARANAPANEMA"";136173;190861;1;18192;345227"
"""353030 MIRASSOL"";265551;484916;-;2605;753072"
"""353040 MIRASSOLANDIA"";76784;2372;-;526;79682"
"""353050 MOCOCA"";130179;876538;1569;541;1008827"
"""353060 MOGI DAS CRUZES"";521674;5175988;7728548;174267;13600477"
"""353070 MOGI GUACU"";227729;1582762;11347;24476;1846314"
"""353080 MOGI MIRIM"";580781;750906;29346;3578;1364611"
"""353090 MOMBUCA"";72951;9786;-;729;83466"
"""353100 MONCOES"";611;6018;-;2669;9298"
"""353110 MONGAGUA"";261596;865297;2928;84689;1214510"
"""353120 MONTE ALEGRE DO SUL"";110536;139232;-;1464;251232"
"""353130 MONTE ALTO"";1055152;657200;2473;10074;1724899"
"""353140 MONTE APRAZIVEL"";22530;130554;-;921;154005"
"""353150 MONTE AZUL PAULISTA"";93095;348441;-;32335;473871"
"""353160 MONTE CASTELO"";133646;4123;-;67;137836"
"""353170 MONTEIRO LOBATO"";32082;1208;-;552;33842"
"""353180 MONTE MOR"";135701;651133;170;2235;789239"
"""353190 MORRO AGUDO"";252004;284692;752;51770;589218"
"""353200 MORUNGABA"";99870;78945;-;-;178815"
"""353205 MOTUCA"";37261;18833;-;10997;67091"
"""353210 MURUTINGA DO SUL"";7281;20351;-;12460;40092"
"""353215 NANTES"";5931;2166;-;219;8316"
"""353220 NARANDIBA"";20529;41558;-;6565;68652"
"""353230 NATIVIDADE DA SERRA"";7019;2917;-;76;10012"
"""353240 NAZARE PAULISTA"";12143;110200;-;10749;133092"
"""353250 NEVES PAULISTA"";45823;34941;-;13665;94429"
"""353260 NHANDEARA"";16886;133537;-;7321;157744"
"""353270 NIPOA"";43320;492;-;1324;45136"
"""353280 NOVA ALIANCA"";53288;22318;-;2073;77679"
"""353282 NOVA CAMPINA"";375526;12394;-;307;388227"
"""353284 NOVA CANAA PAULISTA"";1576;1397;-;14026;16999"
"""353286 NOVA CASTILHO"";115;5437;-;13564;19116"
"""353290 NOVA EUROPA"";8775;78992;-;7297;95064"
"""353300 NOVA GRANADA"";115377;148246;-;221;263844"
"""353310 NOVA GUATAPORANGA"";41669;350;-;10019;52038"
"""353320 NOVA INDEPENDENCIA"";66;46;-;302;414"
"""353325 NOVAIS"";49482;15812;-;198;65492"
"""353330 NOVA LUZITANIA"";53705;1806;-;596;56107"
"""353340 NOVA ODESSA"";319056;325447;2156;784;647443"
"""353350 NOVO HORIZONTE"";470309;306397;2807;31054;810567"
"""353360 NUPORANGA"";80430;34932;-;643;116005"
"""353370 OCAUCU"";-;1133;-;1706;2839"
"""353380 OLEO"";1643;15355;1;731;17730"
"""353390 OLIMPIA"";1627207;660012;1422;44747;2333388"
"""353400 ONDA VERDE"";75089;1971;-;302;77362"
"""353410 ORIENTE"";41835;5237;-;13216;60288"
"""353420 ORINDIUVA"";279;45416;-;16208;61903"
"""353430 ORLANDIA"";110285;94950;386;1096;206717"
"""353440 OSASCO"";3306940;7541286;20184592;239761;31272579"
"""353450 OSCAR BRESSANE"";68859;3468;-;166;72493"
"""353460 OSVALDO CRUZ"";89595;201380;182;81373;372530"
"""353470 OURINHOS"";243386;1380407;36197;26467;1686457"
"""353475 OUROESTE"";173690;55596;-;651;229937"
"""353480 OURO VERDE"";15750;6794;-;11522;34066"
"""353490 PACAEMBU"";217475;43846;-;2237;263558"
"""353500 PALESTINA"";154770;17696;-;58128;230594"
"""353510 PALMARES PAULISTA"";212197;10835;-;6824;229856"
"""353520 PALMEIRA D'OESTE"";19504;66234;114;904;86756"
"""353530 PALMITAL"";316953;220718;130;35591;573392"
"""353540 PANORAMA"";53998;17567;-;56619;128184"
"""353550 PARAGUACU PAULISTA"";134541;229493;374;12169;376577"
"""353560 PARAIBUNA"";93238;24242;-;279;117759"
"""353570 PARAISO"";73003;41686;-;522;115211"
"""353580 PARANAPANEMA"";128547;100803;-;1379;230729"
"""353590 PARANAPUA"";-;-;-;6704;6704"
"""353600 PARAPUA"";785;13811;-;-;14596"
"""353610 PARDINHO"";97930;33548;-;1347;132825"
"""353620 PARIQUERA-ACU"";10124;787624;42608;20810;861166"
"""353625 PARISI"";139107;41604;-;6530;187241"
"""353630 PATROCINIO PAULISTA"";189108;52145;-;329;241582"
"""353640 PAULICEIA"";3877;10366;-;14972;29215"
"""353650 PAULINIA"";396339;1511825;4588;-;1912752"
"""353657 PAULISTANIA"";-;3044;-;239;3283"
"""353660 PAULO DE FARIA"";95139;56559;-;369;152067"
"""353670 PEDERNEIRAS"";527940;272106;2184;2703;804933"
"""353680 PEDRA BELA"";41656;7731;-;293;49680"
"""353690 PEDRANOPOLIS"";-;-;-;299;299"
"""353700 PEDREGULHO"";826;72758;-;875;74459"
"""353710 PEDREIRA"";293543;500194;554;1413;795704"
"""353715 PEDRINHAS PAULISTA"";104116;41186;2;9516;154820"
"""353720 PEDRO DE TOLEDO"";31876;69695;-;10801;112372"
"""353730 PENAPOLIS"";525986;901925;5810;123831;1557552"
"""353740 PEREIRA BARRETO"";33909;151806;-;240;185955"
"""353750 PEREIRAS"";18226;27495;-;139;45860"
"""353760 PERUIBE"";228291;1224955;-;12523;1465769"
"""353770 PIACATU"";101436;9316;-;5075;115827"
"""353780 PIEDADE"";123280;356993;294;14534;495101"
"""353790 PILAR DO SUL"";143113;315075;-;2734;460922"
"""353800 PINDAMONHANGABA"";258037;2308238;29331;4424;2600030"
"""353810 PINDORAMA"";63114;36990;-;1004;101108"
"""353820 PINHALZINHO"";51371;240095;-;610;292076"
"""353830 PIQUEROBI"";60390;664;-;5571;66625"
"""353850 PIQUETE"";14518;57682;-;38615;110815"
"""353860 PIRACAIA"";4849;176458;-;1123;182430"
"""353870 PIRACICABA"";1852748;4113955;17538141;69337;23574181"
"""353880 PIRAJU"";20600;244798;332;1449;267179"
"""353890 PIRAJUI"";118404;110091;1;1633;230129"
"""353900 PIRANGI"";41658;47508;-;12313;101479"
"""353910 PIRAPORA DO BOM JESUS"";70315;141667;-;2409;214391"
"""353920 PIRAPOZINHO"";70412;159008;-;14236;243656"
"""353930 PIRASSUNUNGA"";404152;379693;13507;27210;824562"
"""353940 PIRATININGA"";96662;56889;-;600;154151"
"""353950 PITANGUEIRAS"";343183;412750;1543;1947;759423"
"""353960 PLANALTO"";279;2470;-;36553;39302"
"""353970 PLATINA"";65118;22766;-;14872;102756"
"""353980 POA"";400150;955613;-;2058;1357821"
"""353990 POLONI"";62263;19708;-;37119;119090"
"""354000 POMPEIA"";11778;118292;-;15866;145936"
"""354010 PONGAI"";3266;-;-;104;3370"
"""354020 PONTAL"";115000;256938;35;20933;392906"
"""354025 PONTALINDA"";-;-;-;79;79"
"""354030 PONTES GESTAL"";3197;5264;-;322;8783"
"""354040 POPULINA"";22073;21821;-;1025;44919"
"""354050 PORANGABA"";46901;876;-;301;48078"
"""354060 PORTO FELIZ"";483436;812998;4044;1406;1301884"
"""354070 PORTO FERREIRA"";142241;509451;297;65021;717010"
"""354075 POTIM"";82405;42347;-;12376;137128"
"""354080 POTIRENDABA"";5017;175446;-;1679;182142"
"""354085 PRACINHA"";12114;29;-;4688;16831"
"""354090 PRADOPOLIS"";21373;121543;238;6420;149574"
"""354100 PRAIA GRANDE"";609520;4042555;60859;42555;4755489"
"""354105 PRATANIA"";13044;15428;-;207;28679"
"""354110 PRESIDENTE ALVES"";66548;-;-;225;66773"
"""354120 PRESIDENTE BERNARDES"";352142;78675;-;146;430963"
"""354130 PRESIDENTE EPITACIO"";313972;152696;1205;212;468085"
"""354140 PRESIDENTE PRUDENTE"";493038;3157549;11547967;123793;15322347"
"""354150 PRESIDENTE VENCESLAU"";316336;318704;23;80573;715636"
"""354160 PROMISSAO"";57;514212;21128;6714;542111"
"""354165 QUADRA"";749;28160;96;674;29679"
"""354170 QUATA"";60697;96243;-;214;157154"
"""354180 QUEIROZ"";56129;6488;-;267;62884"
"""354190 QUELUZ"";36073;114348;-;1448;151869"
"""354200 QUINTANA"";210447;39871;-;6038;256356"
"""354210 RAFARD"";26445;54544;-;3060;84049"
"""354220 RANCHARIA"";110861;389298;-;885;501044"
"""354230 REDENCAO DA SERRA"";34409;32627;-;106;67142"
"""354240 REGENTE FEIJO"";5328;121990;-;1307;128625"
"""354250 REGINOPOLIS"";18114;13548;-;705;32367"
"""354260 REGISTRO"";39259;1000341;1966915;1048;3007563"
"""354270 RESTINGA"";30165;16778;-;764;47707"
"""354280 RIBEIRA"";10206;7533;-;129;17868"
"""354290 RIBEIRAO BONITO"";119693;38907;-;5527;164127"
"""354300 RIBEIRAO BRANCO"";2275;96098;-;993;99366"
"""354310 RIBEIRAO CORRENTE"";64840;1510;-;110;66460"
"""354320 RIBEIRAO DO SUL"";96660;8790;-;220;105670"
"""354323 RIBEIRAO DOS INDIOS"";19365;239;-;1530;21134"
"""354325 RIBEIRAO GRANDE"";1109;7696;-;1352;10157"
"""354330 RIBEIRAO PIRES"";304798;1244749;45233;2893;1597673"
"""354340 RIBEIRAO PRETO"";3956441;8549074;19173952;412019;32091486"
"""354350 RIVERSUL"";-;-;-;829;829"
"""354360 RIFAINA"";39867;10110;-;383;50360"
"""354370 RINCAO"";62884;10425;-;2413;75722"
"""354380 RINOPOLIS"";121213;44834;-;15839;181886"
"""354390 RIO CLARO"";581203;2719367;41895;24647;3367112"
"""354400 RIO DAS PEDRAS"";322540;263075;5;7283;592903"
"""354410 RIO GRANDE DA SERRA"";49163;178242;-;73;227478"
"""354420 RIOLANDIA"";26244;85006;-;13463;124713"
"""354425 ROSANA"";5959;287962;-;384;294305"
"""354430 ROSEIRA"";61842;27274;-;6497;95613"
"""354440 RUBIACEA"";41109;-;-;23;41132"
"""354450 RUBINEIA"";-;2560;-;311;2871"
"""354460 SABINO"";82281;1278;-;1285;84844"
"""354470 SAGRES"";4886;3759;-;-;8645"
"""354480 SALES"";152147;15246;-;20877;188270"
"""354490 SALES OLIVEIRA"";-;88029;-;14260;102289"
"""354500 SALESOPOLIS"";15385;129112;-;568;145065"
"""354515 SALTINHO"";235101;81158;122;13677;330058"
"""354520 SALTO"";188261;912782;5677;65526;1172246"
"""354530 SALTO DE PIRAPORA"";39697;569464;3;14617;623781"
"""354540 SALTO GRANDE"";105626;87582;-;18981;212189"
"""354550 SANDOVALINA"";19971;2623;-;178;22772"
"""354560 SANTA ADELIA"";188448;120458;-;29676;338582"
"""354570 SANTA ALBERTINA"";26228;41521;-;191;67940"
"""354580 SANTA BARBARA D'OESTE"";1100477;1994865;25715;19781;3140838"
"""354600 SANTA BRANCA"";3991;105373;-;-;109364"
"""354610 SANTA CLARA D'OESTE"";612;2770;-;2294;5676"
"""354620 SANTA CRUZ DA CONCEICAO"";41;41475;315;11225;53056"
"""354625 SANTA CRUZ DA ESPERANCA"";11206;5910;-;65;17181"
"""354630 SANTA CRUZ DAS PALMEIRAS"";205365;141899;-;531;347795"
"""354640 SANTA CRUZ DO RIO PARDO"";330232;594454;2719;18245;945650"
"""354650 SANTA ERNESTINA"";6180;-;-;119;6299"
"""354660 SANTA FE DO SUL"";285240;657024;3020;160890;1106174"
"""354670 SANTA GERTRUDES"";230042;90354;84;796;321276"
"""354680 SANTA ISABEL"";114626;627415;3503;4150;749694"
"""354690 SANTA LUCIA"";67984;36753;-;228;104965"
"""354700 SANTA MARIA DA SERRA"";33194;20500;-;822;54516"
"""354710 SANTA MERCEDES"";72646;5827;-;14646;93119"
"""354720 SANTANA DA PONTE PENSA"";3;1;-;4341;4345"
"""354730 SANTANA DE PARNAIBA"";1293503;2895358;37005;1092;4226958"
"""354740 SANTA RITA D'OESTE"";7645;3836;-;1840;13321"
"""354750 SANTA RITA DO PASSA QUATRO"";160350;207789;-;833;368972"
"""354760 SANTA ROSA DE VITERBO"";132690;202843;-;370;335903"
"""354765 SANTA SALETE"";-;18533;-;223;18756"
"""354770 SANTO ANASTACIO"";37688;162769;-;-;200457"
"""354780 SANTO ANDRE"";2405894;7588815;12458627;670671;23124007"
"""354790 SANTO ANTONIO DA ALEGRIA"";56030;33291;-;396;89717"
"""354800 SANTO ANTONIO DE POSSE"";296101;515794;3;52619;864517"
"""354805 SANTO ANTONIO DO ARACANGUA"";150971;9909;-;866;161746"
"""354810 SANTO ANTONIO DO JARDIM"";84765;17332;-;3195;105292"
"""354820 SANTO ANTONIO DO PINHAL"";19087;35334;-;260;54681"
"""354830 SANTO EXPEDITO"";101;1909;-;1609;3619"
"""354840 SANTOPOLIS DO AGUAPEI"";114461;1371;-;26316;142148"
"""354850 SANTOS"";2564856;5738033;15718088;178972;24199949"
"""354860 SAO BENTO DO SAPUCAI"";554;78658;-;1316;80528"
"""354870 SAO BERNARDO DO CAMPO"";5731909;9051746;8954515;138092;23876262"
"""354880 SAO CAETANO DO SUL"";1101429;3334622;3015737;11220;7463008"
"""354890 SAO CARLOS"";208462;750444;46514;12898;1018318"
"""354900 SAO FRANCISCO"";-;4206;-;354;4560"
"""354910 SAO JOAO DA BOA VISTA"";842303;1368798;12549720;133300;14894121"
"""354920 SAO JOAO DAS DUAS PONTES"";-;8049;-;83;8132"
"""354925 SAO JOAO DE IRACEMA"";10696;5635;-;52;16383"
"""354930 SAO JOAO DO PAU D'ALHO"";39037;1679;-;22;40738"
"""354940 SAO JOAQUIM DA BARRA"";835970;323213;14556;2826;1176565"
"""354950 SAO JOSE DA BELA VISTA"";53185;-;-;-;53185"
"""354960 SAO JOSE DO BARREIRO"";31078;22256;-;2059;55393"
"""354970 SAO JOSE DO RIO PARDO"";983540;506713;19303;4437;1513993"
"""354980 SAO JOSE DO RIO PRETO"";3621547;8495979;21081213;571645;33770384"
"""354990 SAO JOSE DOS CAMPOS"";3039586;10796495;12695309;293718;26825108"
"""354995 SAO LOURENCO DA SERRA"";105168;79262;-;379;184809"
"""355000 SAO LUIS DO PARAITINGA"";2580;29229;-;163;31972"
"""355010 SAO MANUEL"";101054;251151;476;3240;355921"
"""355020 SAO MIGUEL ARCANJO"";294175;438649;2;2602;735428"
"""355030 SAO PAULO"";81753147;127272135;165348397;4329354;378703033"
"""355040 SAO PEDRO"";376802;648096;1408;42535;1068841"
"""355050 SAO PEDRO DO TURVO"";358;42588;185;258;43389"
"""355060 SAO ROQUE"";48752;596852;14;8367;653985"
"""355070 SAO SEBASTIAO"";476710;1619785;1466;35517;2133478"
"""355080 SAO SEBASTIAO DA GRAMA"";128162;108312;-;59;236533"
"""355090 SAO SIMAO"";143884;181011;-;11316;336211"
"""355100 SAO VICENTE"";1023033;2832772;27502;62740;3946047"
"""355110 SARAPUI"";202012;37776;-;796;240584"
"""355120 SARUTAIA"";-;11644;-;137;11781"
"""355130 SEBASTIANOPOLIS DO SUL"";-;1856;-;31;1887"
"""355140 SERRA AZUL"";138208;8232;-;1280;147720"
"""355150 SERRANA"";674311;502052;4266;788;1181417"
"""355160 SERRA NEGRA"";264685;61494;-;520;326699"
"""355170 SERTAOZINHO"";1267351;1174906;37156;12789;2492202"
"""355180 SETE BARRAS"";53342;29592;-;644;83578"
"""355190 SEVERINIA"";39846;92256;-;696;132798"
"""355200 SILVEIRAS"";10617;31988;-;236;42841"
"""355210 SOCORRO"";15941;170587;-;2088;188616"
"""355220 SOROCABA"";3835290;8486358;25188992;506699;38017339"
"""355230 SUD MENNUCCI"";135029;104458;-;40583;280070"
"""355240 SUMARE"";479309;752535;68449;6194;1306487"
"""355250 SUZANO"";510079;3596123;76422;43713;4226337"
"""355255 SUZANAPOLIS"";72586;4477;-;1307;78370"
"""355260 TABAPUA"";214586;68375;-;3692;286653"
"""355270 TABATINGA"";45319;84510;-;1291;131120"
"""355280 TABOAO DA SERRA"";532294;4766346;85984;22724;5407348"
"""355290 TACIBA"";2975;25346;-;2394;30715"
"""355300 TAGUAI"";255561;177123;-;73445;506129"
"""355310 TAIACU"";70130;-;-;467;70597"
"""355320 TAIUVA"";18649;22243;-;213;41105"
"""355330 TAMBAU"";173473;121701;-;418;295592"
"""355340 TANABI"";18145;87760;-;2361;108266"
"""355350 TAPIRAI"";98783;73106;-;3695;175584"
"""355360 TAPIRATIBA"";3530;73623;-;3618;80771"
"""355365 TAQUARAL"";65640;271;-;42;65953"
"""355370 TAQUARITINGA"";156537;566526;2012;4648;729723"
"""355380 TAQUARITUBA"";369648;234046;1101;73990;678785"
"""355385 TAQUARIVAI"";462574;24339;-;32;486945"
"""355390 TARABAI"";488;2777;-;497;3762"
"""355395 TARUMA"";357015;152427;-;198;509640"
"""355400 TATUI"";800776;1381061;7711;321921;2511469"
"""355410 TAUBATE"";868096;4562034;6800370;243505;12474005"
"""355420 TEJUPA"";4016;62;-;237;4315"
"""355430 TEODORO SAMPAIO"";240597;204609;-;824;446030"
"""355440 TERRA ROXA"";26444;8000;-;254;34698"
"""355450 TIETE"";24252;236643;-;2159;263054"
"""355460 TIMBURI"";-;2084;-;310;2394"
