"""Munic¡pio"";""02 Assistˆncia Farmacˆutica"";""04 Fundo de A‡äes Estrat‚gicas e Compensa‡äes FAEC"";""05 Incentivo - MAC"";""06 M‚dia e Alta Complexidade (MAC)"";""07 Vigilƒncia em Sa£de"";""Total"""
"""315450 RIACHO DOS MACHADOS"";-;-;-;170998,62;-;170998,62"
"""315460 RIBEIRAO DAS NEVES"";-;8154,75;-;11308720,56;-;11316875,31"
"""315470 RIBEIRAO VERMELHO"";-;50165,86;-;166797,67;-;216963,53"
"""315480 RIO ACIMA"";-;-;-;858818,51;-;858818,51"
"""315490 RIO CASCA"";-;-;-;525523,24;-;525523,24"
"""315500 RIO DOCE"";-;-;-;22155,97;-;22155,97"
"""315510 RIO DO PRADO"";-;-;-;239770,84;-;239770,84"
"""315520 RIO ESPERA"";-;-;-;275284,83;-;275284,83"
"""315530 RIO MANSO"";-;-;-;384616,26;-;384616,26"
"""315540 RIO NOVO"";-;-;-;48252,05;-;48252,05"
"""315550 RIO PARANAIBA"";-;-;-;605279,13;-;605279,13"
"""315560 RIO PARDO DE MINAS"";-;44405,20;-;1045571,72;-;1089976,92"
"""315570 RIO PIRACICABA"";-;87190,80;-;1099697,67;-;1186888,47"
"""315580 RIO POMBA"";-;673588,08;-;1484185,12;-;2157773,20"
"""315590 RIO PRETO"";-;-;-;288931,43;-;288931,43"
"""315600 RIO VERMELHO"";-;-;-;235198,57;-;235198,57"
"""315610 RITAPOLIS"";-;-;-;572465,28;-;572465,28"
"""315620 ROCHEDO DE MINAS"";-;-;-;57299,75;-;57299,75"
"""315630 RODEIRO"";-;-;-;177279,21;-;177279,21"
"""315640 ROMARIA"";-;-;-;79704,28;-;79704,28"
"""315645 ROSARIO DA LIMEIRA"";-;-;-;167778,38;-;167778,38"
"""315650 RUBELITA"";-;-;-;201330,21;-;201330,21"
"""315660 RUBIM"";-;-;-;503876,18;-;503876,18"
"""315670 SABARA"";-;652383,33;-;4804900,58;-;5457283,91"
"""315680 SABINOPOLIS"";-;784230,80;-;746585,60;-;1530816,40"
"""315690 SACRAMENTO"";-;283278,72;-;6513767,38;-;6797046,10"
"""315700 SALINAS"";-;6209571,51;-;4897011,48;-;11106582,99"
"""315710 SALTO DA DIVISA"";-;-;-;540375,89;-;540375,89"
"""315720 SANTA BARBARA"";-;-;-;2844706,91;-;2844706,91"
"""315727 SANTA BARBARA DO MONTE VERDE"";-;-;-;164992,63;-;164992,63"
"""315730 SANTA BARBARA DO TUGURIO"";-;-;-;32845,92;-;32845,92"
"""315733 SANTA CRUZ DE MINAS"";-;75,00;-;529727,11;-;529802,11"
"""315737 SANTA CRUZ DE SALINAS"";-;-;-;384418,21;-;384418,21"
"""315740 SANTA CRUZ DO ESCALVADO"";-;-;-;40455,50;-;40455,50"
"""315750 SANTA EFIGENIA DE MINAS"";-;-;-;21487,95;-;21487,95"
"""315760 SANTA FE DE MINAS"";-;-;-;367520,14;-;367520,14"
"""315765 SANTA HELENA DE MINAS"";-;-;-;284692,66;-;284692,66"
"""315770 SANTA JULIANA"";-;-;-;771103,73;-;771103,73"
"""315780 SANTA LUZIA"";-;-;-;11843843,37;-;11843843,37"
"""315790 SANTA MARGARIDA"";-;-;-;375247,93;-;375247,93"
"""315800 SANTA MARIA DE ITABIRA"";-;-;-;433310,71;-;433310,71"
"""315810 SANTA MARIA DO SALTO"";-;-;-;149720,85;-;149720,85"
"""315820 SANTA MARIA DO SUACUI"";-;-;-;1175904,74;-;1175904,74"
"""315830 SANTANA DA VARGEM"";-;97365,24;-;340652,64;-;438017,88"
"""315840 SANTANA DE CATAGUASES"";-;54950,74;-;80576,88;-;135527,62"
"""315850 SANTANA DE PIRAPAMA"";-;-;-;176401,33;-;176401,33"
"""315870 SANTANA DO GARAMBEU"";-;-;-;142622,84;-;142622,84"
"""315880 SANTANA DO JACARE"";-;-;-;61018,59;-;61018,59"
"""315890 SANTANA DO MANHUACU"";-;-;-;308456,54;-;308456,54"
"""315895 SANTANA DO PARAISO"";-;-;-;2692454,91;-;2692454,91"
"""315900 SANTANA DO RIACHO"";-;-;-;996942,94;-;996942,94"
"""315910 SANTANA DOS MONTES"";-;-;-;121093,25;-;121093,25"
"""315920 SANTA RITA DE CALDAS"";-;-;-;183660,56;-;183660,56"
"""315930 SANTA RITA DE JACUTINGA"";-;-;-;287606,35;-;287606,35"
"""315935 SANTA RITA DE MINAS"";-;-;-;18774,90;-;18774,90"
"""315940 SANTA RITA DE IBITIPOCA"";-;-;-;148883,21;-;148883,21"
"""315950 SANTA RITA DO ITUETO"";-;-;-;168803,75;-;168803,75"
"""315960 SANTA RITA DO SAPUCAI"";-;16710,00;-;2119002,99;-;2135712,99"
"""315970 SANTA ROSA DA SERRA"";-;-;-;48033,60;-;48033,60"
"""315980 SANTA VITORIA"";-;165680,80;-;2329355,71;-;2495036,51"
"""315990 SANTO ANTONIO DO AMPARO"";-;75545,60;-;2120338,50;-;2195884,10"
"""316000 SANTO ANTONIO DO AVENTUREIRO"";-;-;-;96499,58;-;96499,58"
"""316010 SANTO ANTONIO DO GRAMA"";-;-;-;1484,35;-;1484,35"
"""316020 SANTO ANTONIO DO ITAMBE"";-;-;-;250098,35;-;250098,35"
"""316030 SANTO ANTONIO DO JACINTO"";-;-;-;638620,37;-;638620,37"
"""316040 SANTO ANTONIO DO MONTE"";-;133825,40;-;5449567,44;-;5583392,84"
"""316045 SANTO ANTONIO DO RETIRO"";-;-;-;269094,88;-;269094,88"
"""316050 SANTO ANTONIO DO RIO ABAIXO"";-;-;-;4444,21;-;4444,21"
"""316060 SANTO HIPOLITO"";-;-;-;443943,70;-;443943,70"
"""316070 SANTOS DUMONT"";-;-;-;962640,58;-;962640,58"
"""316080 SAO BENTO ABADE"";-;-;-;172387,38;-;172387,38"
"""316090 SAO BRAS DO SUACUI"";-;-;-;466792,37;-;466792,37"
"""316095 SAO DOMINGOS DAS DORES"";-;-;-;140456,34;-;140456,34"
"""316100 SAO DOMINGOS DO PRATA"";-;887340,00;-;1271710,90;-;2159050,90"
"""316105 SAO FELIX DE MINAS"";-;-;-;327573,52;-;327573,52"
"""316110 SAO FRANCISCO"";-;216048,00;-;1991658,23;-;2207706,23"
"""316120 SAO FRANCISCO DE PAULA"";-;-;-;220266,37;-;220266,37"
"""316130 SAO FRANCISCO DE SALES"";-;-;-;248012,91;-;248012,91"
"""316140 SAO FRANCISCO DO GLORIA"";-;94823,50;-;323746,12;-;418569,62"
"""316150 SAO GERALDO"";-;-;-;718223,14;-;718223,14"
"""316160 SAO GERALDO DA PIEDADE"";-;-;-;154601,58;-;154601,58"
"""316165 SAO GERALDO DO BAIXIO"";-;-;-;108380,77;-;108380,77"
"""316170 SAO GONCALO DO ABAETE"";-;-;-;95358,89;-;95358,89"
"""316180 SAO GONCALO DO PARA"";-;-;-;671749,08;-;671749,08"
"""316190 SAO GONCALO DO RIO ABAIXO"";-;-;-;978085,93;-;978085,93"
"""316200 SAO GONCALO DO SAPUCAI"";-;-;-;1589886,49;-;1589886,49"
"""316210 SAO GOTARDO"";-;1363462,30;-;2566391,79;-;3929854,09"
"""316220 SAO JOAO BATISTA DO GLORIA"";-;-;-;1057025,63;-;1057025,63"
"""316225 SAO JOAO DA LAGOA"";-;-;-;128127,62;-;128127,62"
"""316230 SAO JOAO DA MATA"";-;-;-;182434,50;-;182434,50"
"""316240 SAO JOAO DA PONTE"";-;840952,80;-;1707911,40;-;2548864,20"
"""316245 SAO JOAO DAS MISSOES"";-;-;-;400060,80;-;400060,80"
"""316250 SAO JOAO DEL REI"";872997,13;7235291,73;-;12297541,93;-;20405830,79"
"""316255 SAO JOAO DO MANHUACU"";-;-;-;347418,35;-;347418,35"
"""316257 SAO JOAO DO MANTENINHA"";-;-;-;437104,29;-;437104,29"
"""316260 SAO JOAO DO ORIENTE"";-;-;-;443539,31;-;443539,31"
"""316265 SAO JOAO DO PACUI"";-;-;-;229381,32;-;229381,32"
"""316270 SAO JOAO DO PARAISO"";-;71758,80;-;1407161,74;-;1478920,54"
"""316280 SAO JOAO EVANGELISTA"";-;-;-;1200228,91;-;1200228,91"
"""316290 SAO JOAO NEPOMUCENO"";-;23582,46;-;3169956,66;-;3193539,12"
"""316292 SAO JOAQUIM DE BICAS"";-;2240,00;-;2499732,58;-;2501972,58"
"""316294 SAO JOSE DA BARRA"";-;-;-;422432,96;-;422432,96"
"""316295 SAO JOSE DA LAPA"";-;-;-;708806,66;-;708806,66"
"""316300 SAO JOSE DA SAFIRA"";-;-;-;186192,68;-;186192,68"
"""316310 SAO JOSE DA VARGINHA"";-;-;-;23485,20;-;23485,20"
"""316330 SAO JOSE DO DIVINO"";-;-;-;222979,99;-;222979,99"
"""316340 SAO JOSE DO GOIABAL"";-;-;-;164632,43;-;164632,43"
"""316350 SAO JOSE DO JACURI"";-;-;-;83194,65;-;83194,65"
"""316360 SAO JOSE DO MANTIMENTO"";-;-;-;144590,90;-;144590,90"
"""316370 SAO LOURENCO"";-;6975975,10;-;4853985,38;-;11829960,48"
"""316380 SAO MIGUEL DO ANTA"";-;-;-;440780,11;-;440780,11"
"""316390 SAO PEDRO DA UNIAO"";-;-;-;270853,01;-;270853,01"
"""316400 SAO PEDRO DOS FERROS"";-;-;-;611431,50;-;611431,50"
"""316410 SAO PEDRO DO SUACUI"";-;-;-;51241,27;-;51241,27"
"""316420 SAO ROMAO"";-;-;-;422453,68;-;422453,68"
"""316430 SAO ROQUE DE MINAS"";-;-;-;339030,94;-;339030,94"
"""316443 SAO SEBASTIAO DA VARGEM ALEGRE"";-;-;-;169436,71;-;169436,71"
"""316447 SAO SEBASTIAO DO ANTA"";-;-;-;83163,45;-;83163,45"
"""316450 SAO SEBASTIAO DO MARANHAO"";-;-;-;376175,22;-;376175,22"
"""316460 SAO SEBASTIAO DO OESTE"";-;-;-;1024704,96;-;1024704,96"
"""316470 SAO SEBASTIAO DO PARAISO"";-;5794866,87;-;8795237,66;-;14590104,53"
"""316480 SAO SEBASTIAO DO RIO PRETO"";-;-;-;69638,02;-;69638,02"
"""316490 SAO SEBASTIAO DO RIO VERDE"";-;-;-;139998,92;-;139998,92"
"""316500 SAO TIAGO"";-;-;-;531584,86;-;531584,86"
"""316510 SAO TOMAS DE AQUINO"";-;-;-;806660,77;-;806660,77"
"""316520 SAO THOME DAS LETRAS"";-;-;-;284411,95;-;284411,95"
"""316530 SAO VICENTE DE MINAS"";-;-;-;328942,34;-;328942,34"
"""316540 SAPUCAI-MIRIM"";-;-;-;155702,14;-;155702,14"
"""316550 SARDOA"";-;-;-;89114,20;-;89114,20"
"""316553 SARZEDO"";-;676636,99;-;5859957,71;-;6536594,70"
"""316555 SETUBINHA"";-;-;-;208986,51;-;208986,51"
"""316556 SEM-PEIXE"";-;-;-;56431,35;-;56431,35"
"""316557 SENADOR AMARAL"";-;-;-;23897,50;-;23897,50"
"""316560 SENADOR CORTES"";-;-;-;95857,47;-;95857,47"
"""316570 SENADOR FIRMINO"";-;-;-;725654,87;-;725654,87"
"""316580 SENADOR JOSE BENTO"";-;-;-;66839,40;-;66839,40"
"""316590 SENADOR MODESTINO GONCALVES"";-;-;-;461303,77;-;461303,77"
"""316600 SENHORA DE OLIVEIRA"";-;-;-;57663,67;-;57663,67"
"""316610 SENHORA DO PORTO"";-;-;-;45746,00;-;45746,00"
"""316620 SENHORA DOS REMEDIOS"";-;-;-;443409,81;-;443409,81"
"""316630 SERICITA"";-;-;-;202599,82;-;202599,82"
"""316640 SERITINGA"";-;-;-;179805,44;-;179805,44"
"""316650 SERRA AZUL DE MINAS"";-;-;-;148609,97;-;148609,97"
"""316660 SERRA DA SAUDADE"";-;-;-;11950,31;-;11950,31"
"""316670 SERRA DOS AIMORES"";-;-;-;63485,00;-;63485,00"
"""316680 SERRA DO SALITRE"";-;5390,00;-;1311144,44;-;1316534,44"
"""316690 SERRANIA"";-;-;-;1122427,64;-;1122427,64"
"""316695 SERRANOPOLIS DE MINAS"";-;-;-;169225,13;-;169225,13"
"""316700 SERRANOS"";-;-;-;162549,23;-;162549,23"
"""316710 SERRO"";-;60956,40;-;1150215,51;-;1211171,91"
"""316720 SETE LAGOAS"";5099711,16;14623813,49;-;31909218,98;-;51632743,63"
"""316730 SILVEIRANIA"";-;-;-;268511,25;-;268511,25"
"""316740 SILVIANOPOLIS"";-;-;-;98717,47;-;98717,47"
"""316750 SIMAO PEREIRA"";-;-;-;55696,05;-;55696,05"
"""316760 SIMONESIA"";-;-;-;458114,61;-;458114,61"
"""316770 SOBRALIA"";-;-;-;295099,66;-;295099,66"
"""316780 SOLEDADE DE MINAS"";-;-;-;38163,05;-;38163,05"
"""316790 TABULEIRO"";-;-;-;286476,83;-;286476,83"
"""316800 TAIOBEIRAS"";-;1207950,18;-;4041724,72;-;5249674,90"
"""316805 TAPARUBA"";-;-;-;133928,44;-;133928,44"
"""316810 TAPIRA"";-;-;-;119752,17;-;119752,17"
"""316830 TAQUARACU DE MINAS"";-;-;-;18830,70;-;18830,70"
"""316840 TARUMIRIM"";-;729162,00;-;96995,23;-;826157,23"
"""316850 TEIXEIRAS"";-;67080,00;-;1257841,86;-;1324921,86"
"""316860 TEOFILO OTONI"";1311122,31;19111161,34;-;34615266,40;-;55037550,05"
"""316870 TIMOTEO"";-;5833496,43;-;3790546,51;-;9624042,94"
"""316880 TIRADENTES"";-;-;-;500759,54;-;500759,54"
"""316890 TIROS"";-;-;-;452059,23;-;452059,23"
"""316900 TOCANTINS"";-;-;-;673473,11;-;673473,11"
"""316905 TOCOS DO MOJI"";-;-;-;111828,45;-;111828,45"
"""316910 TOLEDO"";-;-;-;1627001,16;-;1627001,16"
"""316920 TOMBOS"";-;-;-;740199,47;-;740199,47"
"""316930 TRES CORACOES"";-;3898393,73;-;6234288,20;-;10132681,93"
"""316935 TRES MARIAS"";-;25620,40;-;2973536,98;-;2999157,38"
"""316940 TRES PONTAS"";-;4168375,81;-;7220047,47;-;11388423,28"
"""316950 TUMIRITINGA"";-;-;-;21150,00;-;21150,00"
"""316960 TUPACIGUARA"";-;61064,00;-;3605349,55;-;3666413,55"
"""316970 TURMALINA"";-;60750,00;-;1650811,91;-;1711561,91"
"""316980 TURVOLANDIA"";-;-;-;380969,70;-;380969,70"
"""316990 UBA"";2478825,63;8894845,49;-;12700583,39;-;24074254,51"
"""317000 UBAI"";-;-;-;253469,92;-;253469,92"
"""317005 UBAPORANGA"";-;-;-;209097,83;-;209097,83"
"""317010 UBERABA"";4386048,29;13024125,30;-;48585638,66;-;65995812,25"
"""317020 UBERLANDIA"";8836739,44;39887640,90;-;127870287,25;-;176594667,59"
"""317030 UMBURATIBA"";-;-;-;256575,65;-;256575,65"
"""317040 UNAI"";1194384,56;4799480,94;-;5861370,93;-;11855236,43"
"""317043 UNIAO DE MINAS"";-;-;-;310882,80;-;310882,80"
"""317047 URUANA DE MINAS"";-;-;-;142261,98;-;142261,98"
"""317050 URUCANIA"";-;-;-;292951,45;-;292951,45"
"""317052 URUCUIA"";-;1083326,40;-;5221518,64;-;6304845,04"
"""317057 VARGEM ALEGRE"";-;-;-;134255,51;-;134255,51"
"""317060 VARGEM BONITA"";-;-;-;14122,08;-;14122,08"
"""317065 VARGEM GRANDE DO RIO PARDO"";-;-;-;316003,84;-;316003,84"
"""317070 VARGINHA"";8635765,47;9855474,63;-;39792348,68;-;58283588,78"
"""317075 VARJAO DE MINAS"";-;-;-;362479,47;-;362479,47"
"""317080 VARZEA DA PALMA"";-;32140,00;-;2528727,54;-;2560867,54"
"""317090 VARZELANDIA"";-;-;-;184116,61;-;184116,61"
"""317100 VAZANTE"";-;-;-;1637927,11;-;1637927,11"
"""317103 VERDELANDIA"";-;-;-;192668,94;-;192668,94"
"""317107 VEREDINHA"";-;-;-;276311,83;-;276311,83"
"""317110 VERISSIMO"";-;-;-;46248,33;-;46248,33"
"""317115 VERMELHO NOVO"";-;-;-;88264,35;-;88264,35"
"""317120 VESPASIANO"";-;908175,20;-;9651634,65;-;10559809,85"
"""317130 VICOSA"";-;6223784,23;-;8957462,23;-;15181246,46"
"""317140 VIEIRAS"";-;113637,14;-;156838,23;-;270475,37"
"""317150 MATHIAS LOBATO"";-;-;-;37417,90;-;37417,90"
"""317160 VIRGEM DA LAPA"";-;-;-;439409,03;-;439409,03"
"""317170 VIRGINIA"";-;-;-;537090,34;-;537090,34"
"""317180 VIRGINOPOLIS"";-;-;-;575713,51;-;575713,51"
"""317190 VIRGOLANDIA"";-;-;-;193098,89;-;193098,89"
"""317200 VISCONDE DO RIO BRANCO"";-;-;-;4597735,28;-;4597735,28"
"""317210 VOLTA GRANDE"";-;-;-;179720,65;-;179720,65"
"""317220 WENCESLAU BRAZ"";-;-;-;26912,66;-;26912,66"
"""320010 AFONSO CLAUDIO"";-;-;-;2747438,18;-;2747438,18"
"""320013 AGUIA BRANCA"";-;-;-;829735,75;-;829735,75"
"""320016 AGUA DOCE DO NORTE"";-;-;-;542516,40;-;542516,40"
"""320020 ALEGRE"";-;2281923,20;-;8773658,40;-;11055581,60"
"""320030 ALFREDO CHAVES"";-;-;-;1190786,32;-;1190786,32"
"""320035 ALTO RIO NOVO"";-;-;-;284777,13;-;284777,13"
"""320040 ANCHIETA"";-;-;-;2845399,13;-;2845399,13"
"""320050 APIACA"";-;-;-;1085690,38;-;1085690,38"
"""320060 ARACRUZ"";1782465,92;3923552,32;-;8344643,44;-;14050661,68"
"""320070 ATILIO VIVACQUA"";-;-;-;12336,74;-;12336,74"
"""320080 BAIXO GUANDU"";-;18144,00;-;4362063,00;-;4380207,00"
"""320090 BARRA DE SAO FRANCISCO"";-;-;-;5417940,92;-;5417940,92"
"""320100 BOA ESPERANCA"";-;-;-;1264571,80;-;1264571,80"
"""320110 BOM JESUS DO NORTE"";-;-;-;1352325,74;-;1352325,74"
"""320115 BREJETUBA"";-;-;-;1416295,29;-;1416295,29"
"""320120 CACHOEIRO DE ITAPEMIRIM"";2289529,06;13380714,65;-;44951432,40;-;60621676,11"
"""320130 CARIACICA"";6820270,70;12022571,48;-;24375477,48;-;43218319,66"
"""320140 CASTELO"";439476,66;8550,00;-;4294434,62;-;4742461,28"
"""320150 COLATINA"";2350742,93;12975990,17;-;20677472,72;-;36004205,82"
"""320160 CONCEICAO DA BARRA"";-;4671414,18;-;4485693,00;-;9157107,18"
"""320170 CONCEICAO DO CASTELO"";-;-;-;1011046,99;-;1011046,99"
"""320180 DIVINO DE SAO LOURENCO"";-;-;-;549241,41;-;549241,41"
"""320190 DOMINGOS MARTINS"";-;-;-;1688847,52;-;1688847,52"
"""320200 DORES DO RIO PRETO"";-;-;-;485394,67;-;485394,67"
"""320210 ECOPORANGA"";-;-;-;616167,54;-;616167,54"
"""320220 FUNDAO"";-;-;-;1143341,46;-;1143341,46"
"""320225 GOVERNADOR LINDENBERG"";-;-;-;994063,46;-;994063,46"
"""320230 GUACUI"";1107488,95;3564873,27;-;3918881,75;-;8591243,97"
"""320240 GUARAPARI"";-;4712286,20;-;7148300,03;-;11860586,23"
"""320245 IBATIBA"";-;-;-;2504901,32;-;2504901,32"
"""320250 IBIRACU"";-;-;-;810617,47;-;810617,47"
"""320255 IBITIRAMA"";-;-;-;731954,69;-;731954,69"
"""320260 ICONHA"";-;-;-;1107178,14;-;1107178,14"
"""320265 IRUPI"";-;-;-;780856,68;-;780856,68"
"""320270 ITAGUACU"";-;-;-;995435,60;-;995435,60"
"""320280 ITAPEMIRIM"";82623,18;-;-;3814388,84;-;3897012,02"
"""320290 ITARANA"";-;-;-;908261,71;-;908261,71"
"""320300 IUNA"";-;-;-;1717473,59;-;1717473,59"
"""320305 JAGUARE"";-;-;-;3088678,20;-;3088678,20"
"""320310 JERONIMO MONTEIRO"";-;745,00;-;1345467,86;-;1346212,86"
"""320313 JOAO NEIVA"";-;370,00;-;1642708,00;-;1643078,00"
"""320316 LARANJA DA TERRA"";-;-;-;400986,45;-;400986,45"
"""320320 LINHARES"";1959643,52;7803162,25;-;18308499,07;-;28071304,84"
"""320330 MANTENOPOLIS"";-;-;-;1131019,55;-;1131019,55"
"""320332 MARATAIZES"";-;-;-;1668368,91;-;1668368,91"
"""320334 MARECHAL FLORIANO"";-;-;-;1023756,54;-;1023756,54"
"""320335 MARILANDIA"";-;-;-;1429729,50;-;1429729,50"
"""320340 MIMOSO DO SUL"";-;161,20;-;3254194,96;-;3254356,16"
"""320350 MONTANHA"";-;-;-;1341637,87;-;1341637,87"
"""320360 MUCURICI"";-;-;-;777360,89;-;777360,89"
"""320370 MUNIZ FREIRE"";-;-;-;391643,68;-;391643,68"
"""320380 MUQUI"";-;-;-;788642,09;-;788642,09"
"""320390 NOVA VENECIA"";1406580,29;-;-;2568045,18;-;3974625,47"
"""320400 PANCAS"";-;-;-;2231454,64;-;2231454,64"
"""320405 PEDRO CANARIO"";-;-;-;1277284,51;-;1277284,51"
"""320410 PINHEIROS"";-;-;-;1798563,92;-;1798563,92"
"""320420 PIUMA"";-;-;-;1840666,46;-;1840666,46"
"""320425 PONTO BELO"";-;-;-;883470,32;-;883470,32"
"""320430 PRESIDENTE KENNEDY"";-;-;-;2950173,72;-;2950173,72"
"""320435 RIO BANANAL"";-;-;-;901031,88;-;901031,88"
"""320440 RIO NOVO DO SUL"";-;594,00;-;494433,89;-;495027,89"
"""320450 SANTA LEOPOLDINA"";-;-;-;969610,34;-;969610,34"
"""320455 SANTA MARIA DE JETIBA"";-;-;-;3404411,13;-;3404411,13"
"""320460 SANTA TERESA"";-;3340,00;-;4141872,28;-;4145212,28"
"""320465 SAO DOMINGOS DO NORTE"";-;-;-;814760,34;-;814760,34"
"""320470 SAO GABRIEL DA PALHA"";-;-;-;2661532,34;-;2661532,34"
"""320480 SAO JOSE DO CALCADO"";-;-;-;401109,63;-;401109,63"
"""320490 SAO MATEUS"";1714004,97;8238530,80;-;17055591,65;-;27008127,42"
"""320495 SAO ROQUE DO CANAA"";-;370,00;-;996945,26;-;997315,26"
"""320500 SERRA"";5163723,25;11043193,67;-;46336161,70;-;62543078,62"
"""320501 SOORETAMA"";-;590,00;-;2021861,40;-;2022451,40"
"""320503 VARGEM ALTA"";-;-;-;1418348,37;-;1418348,37"
"""320506 VENDA NOVA DO IMIGRANTE"";1400480,81;-;-;3104607,49;-;4505088,30"
"""320510 VIANA"";-;-;-;8027577,81;-;8027577,81"
"""320515 VILA PAVAO"";-;-;-;736960,66;-;736960,66"
"""320517 VILA VALERIO"";-;-;-;771770,14;-;771770,14"
"""320520 VILA VELHA"";7576776,23;21202253,05;-;74113180,52;-;102892209,80"
"""320530 VITORIA"";5924572,73;26589723,83;-;143527907,48;-;176042204,04"
"""330010 ANGRA DOS REIS"";-;8327965,11;-;33601370,58;-;41929335,69"
"""330015 APERIBE"";-;-;-;1871731,70;-;1871731,70"
"""330020 ARARUAMA"";-;7854338,21;-;28442030,69;-;36296368,90"
"""330022 AREAL"";-;44540,00;-;1572361,40;-;1616901,40"
"""330023 ARMACAO DOS BUZIOS"";-;5611654,08;-;5750870,42;-;11362524,50"
"""330025 ARRAIAL DO CABO"";-;87853,38;-;8946178,77;-;9034032,15"
"""330030 BARRA DO PIRAI"";-;-;-;4215451,59;-;4215451,59"
"""330040 BARRA MANSA"";-;2066878,47;-;31176630,65;-;33243509,12"
"""330045 BELFORD ROXO"";-;17879421,40;-;107645689,58;-;125525110,98"
"""330050 BOM JARDIM"";-;24735,00;-;2042460,51;-;2067195,51"
"""330060 BOM JESUS DO ITABAPOANA"";-;2528381,85;-;9786409,30;-;12314791,15"
"""330070 CABO FRIO"";-;9660775,87;-;63624147,26;-;73284923,13"
"""330080 CACHOEIRAS DE MACACU"";-;9175,00;-;10327523,13;-;10336698,13"
"""330090 CAMBUCI"";-;-;-;412566,63;-;412566,63"
"""330093 CARAPEBUS"";-;-;-;2995140,02;-;2995140,02"
"""330095 COMENDADOR LEVY GASPARIAN"";-;299100,00;-;775627,62;-;1074727,62"
"""330100 CAMPOS DOS GOYTACAZES"";-;17217691,78;-;88664625,63;-;105882317,41"
"""330110 CANTAGALO"";-;-;-;2748729,92;-;2748729,92"
"""330115 CARDOSO MOREIRA"";-;-;-;1581161,89;-;1581161,89"
"""330120 CARMO"";-;-;-;1706145,66;-;1706145,66"
"""330130 CASIMIRO DE ABREU"";-;3445,00;-;4771928,94;-;4775373,94"
"""330140 CONCEICAO DE MACABU"";-;-;-;1027857,14;-;1027857,14"
"""330150 CORDEIRO"";-;2290,00;-;2888063,67;424,00;2890777,67"
"""330160 DUAS BARRAS"";-;-;-;1212097,32;-;1212097,32"
"""330170 DUQUE DE CAXIAS"";-;22341458,93;-;212257423,16;-;234598882,09"
"""330180 ENGENHEIRO PAULO DE FRONTIN"";-;-;-;3016434,65;-;3016434,65"
"""330185 GUAPIMIRIM"";-;1095,60;-;9794293,70;-;9795389,30"
"""330187 IGUABA GRANDE"";-;942463,48;-;5506905,99;-;6449369,47"
"""330190 ITABORAI"";-;11740771,22;-;21540239,82;-;33281011,04"
"""330200 ITAGUAI"";-;125607,60;-;11846555,81;-;11972163,41"
"""330205 ITALVA"";-;-;-;2012467,64;-;2012467,64"
"""330210 ITAOCARA"";-;-;-;3027057,60;-;3027057,60"
"""330220 ITAPERUNA"";-;8679048,39;-;27807190,15;-;36486238,54"
"""330225 ITATIAIA"";-;77281,98;-;4292920,61;-;4370202,59"
"""330227 JAPERI"";-;6819459,60;-;8603221,25;-;15422680,85"
"""330230 LAJE DO MURIAE"";-;-;-;2055748,97;-;2055748,97"
"""330240 MACAE"";-;4516294,35;-;39821366,34;-;44337660,69"
"""330245 MACUCO"";-;-;-;608728,85;-;608728,85"
"""330250 MAGE"";-;7018425,06;-;34242366,41;-;41260791,47"
"""330260 MANGARATIBA"";-;83015,82;-;6780609,88;-;6863625,70"
"""330270 MARICA"";-;433035,84;-;30271334,36;-;30704370,20"
"""330280 MENDES"";-;662212,27;-;2964134,76;-;3626347,03"
"""330285 MESQUITA"";-;659991,86;-;22156725,62;-;22816717,48"
"""330290 MIGUEL PEREIRA"";-;278992,80;-;4638844,31;-;4917837,11"
"""330300 MIRACEMA"";-;-;-;1973361,47;-;1973361,47"
"""330310 NATIVIDADE"";-;-;-;5652060,61;-;5652060,61"
"""330320 NILOPOLIS"";-;5012983,46;-;13249126,74;-;18262110,20"
"""330330 NITEROI"";-;15746152,43;-;71405590,64;-;87151743,07"
"""330340 NOVA FRIBURGO"";-;6333989,62;-;21489152,60;-;27823142,22"
"""330350 NOVA IGUACU"";-;13150674,18;-;87082842,57;-;100233516,75"
"""330360 PARACAMBI"";-;105511,60;-;9167858,94;-;9273370,54"
"""330370 PARAIBA DO SUL"";-;133780,00;-;4397235,87;-;4531015,87"
"""330380 PARATY"";-;-;-;6069269,96;-;6069269,96"
"""330385 PATY DO ALFERES"";-;6386,00;-;3619393,88;-;3625779,88"
"""330390 PETROPOLIS"";-;9464972,50;-;54386840,95;-;63851813,45"
"""330395 PINHEIRAL"";-;160611,56;-;3774630,67;-;3935242,23"
"""330400 PIRAI"";-;232967,21;-;6166128,59;-;6399095,80"
"""330410 PORCIUNCULA"";-;-;-;3529516,87;-;3529516,87"
"""330411 PORTO REAL"";-;102761,30;-;3026143,71;-;3128905,01"
"""330412 QUATIS"";-;6010,00;-;730228,24;-;736238,24"
"""330414 QUEIMADOS"";-;12832876,78;-;16505982,43;-;29338859,21"
"""330415 QUISSAMA"";-;14385,60;-;3855058,79;-;3869444,39"
"""330420 RESENDE"";-;5264761,26;-;25921016,52;-;31185777,78"
"""330430 RIO BONITO"";-;6690431,08;-;14444365,14;-;21134796,22"
"""330440 RIO CLARO"";-;184638,90;-;2574756,98;-;2759395,88"
"""330450 RIO DAS FLORES"";-;4060,00;-;874395,98;-;878455,98"
