"""Munic¡pio"";""Aten‡Æo B sica"";""M‚dia complexidade"";""Alta complexidade"";""NÆo se aplica"";""Total"""
"""352090 IPAUSSU"";13536;12627;-;2939;29102"
"""352100 IPERO"";11139;28592;-;65;39796"
"""352110 IPEUNA"";9143;14376;-;340;23859"
"""352115 IPIGUA"";-;1952;-;137;2089"
"""352120 IPORANGA"";2820;3950;-;8;6778"
"""352130 IPUA"";3877;9788;-;-;13665"
"""352150 IRAPUA"";19898;2610;-;14;22522"
"""352160 IRAPURU"";3862;683;-;9;4554"
"""352180 ITAI"";72978;12775;1;673;86427"
"""352190 ITAJOBI"";45404;5110;-;2520;53034"
"""352210 ITANHAEM"";-;8459;164;-;8623"
"""352215 ITAOCA"";-;120;-;738;858"
"""352220 ITAPECERICA DA SERRA"";69250;233346;3840;182;306618"
"""352230 ITAPETININGA"";224;187880;5407;6678;200189"
"""352240 ITAPEVA"";59774;124515;5117;514;189920"
"""352250 ITAPEVI"";-;38769;1402;-;40171"
"""352260 ITAPIRA"";25763;81707;411;5487;113368"
"""352270 ITAPOLIS"";11505;36996;332;827;49660"
"""352280 ITAPORANGA"";18106;16381;-;-;34487"
"""352310 ITAQUAQUECETUBA"";81589;303032;2933;1470;389024"
"""352320 ITARARE"";5844;46209;105;-;52158"
"""352330 ITARIRI"";9487;4832;-;-;14319"
"""352340 ITATIBA"";90225;94203;1883;2461;188772"
"""352350 ITATINGA"";87;18278;-;2517;20882"
"""352370 ITIRAPUA"";1296;47;-;1679;3022"
"""352390 ITU"";145796;158584;5918;1834;312132"
"""352400 ITUPEVA"";37107;75174;781;155;113217"
"""352410 ITUVERAVA"";5173;34024;2663;77;41937"
"""352420 JABORANDI"";6882;12394;-;1427;20703"
"""352430 JABOTICABAL"";83202;82595;2180;253;168230"
"""352440 JACAREI"";38849;281334;3936;1650;325769"
"""352450 JACI"";32;11540;-;298;11870"
"""352460 JACUPIRANGA"";-;22051;-;1785;23836"
"""352470 JAGUARIUNA"";3682;55315;731;-;59728"
"""352480 JALES"";7800;82594;5057;8480;103931"
"""352500 JANDIRA"";19421;136936;-;203;156560"
"""352520 JARINU"";5083;47412;-;1615;54110"
"""352530 JAU"";4453;118371;12974;19;135817"
"""352540 JERIQUARA"";-;573;-;44;617"
"""352560 JOAO RAMALHO"";3260;3751;-;128;7139"
"""352570 JOSE BONIFACIO"";69461;30055;289;4230;104035"
"""352580 JULIO MESQUITA"";-;-;-;281;281"
"""352585 JUMIRIM"";1005;1490;-;40;2535"
"""352590 JUNDIAI"";192268;610649;11300;1177;815394"
"""352600 JUNQUEIROPOLIS"";17907;21893;19;63;39882"
"""352610 JUQUIA"";7175;28770;-;3415;39360"
"""352620 JUQUITIBA"";13934;995;-;97;15026"
"""352640 LARANJAL PAULISTA"";3008;20608;265;187;24068"
"""352670 LEME"";76194;139380;2228;17945;235747"
"""352680 LENCOIS PAULISTA"";91043;90979;536;-;182558"
"""352690 LIMEIRA"";76734;283634;6197;2944;369509"
"""352700 LINDOIA"";589;79526;-;66;80181"
"""352710 LINS"";5040;44024;73;4778;53915"
"""352720 LORENA"";3475;96642;1526;40;101683"
"""352725 LOURDES"";9699;286;-;-;9985"
"""352730 LOUVEIRA"";443;86251;351;190;87235"
"""352750 LUCIANOPOLIS"";11371;1014;-;14;12399"
"""352760 LUIS ANTONIO"";3335;11377;-;1876;16588"
"""352770 LUIZIANIA"";10872;327;-;17;11216"
"""352780 LUPERCIO"";5504;-;-;-;5504"
"""352790 LUTECIA"";-;4191;-;-;4191"
"""352800 MACATUBA"";14105;14546;-;152;28803"
"""352810 MACAUBAL"";87;6590;-;72;6749"
"""352820 MACEDONIA"";1467;1358;-;638;3463"
"""352830 MAGDA"";3934;2170;-;21;6125"
"""352840 MAIRINQUE"";23767;38052;-;230;62049"
"""352850 MAIRIPORA"";21437;97828;538;121;119924"
"""352870 MARABA PAULISTA"";1271;-;-;5;1276"
"""352880 MARACAI"";12947;18907;-;663;32517"
"""352885 MARAPOAMA"";9576;2091;-;298;11965"
"""352890 MARIAPOLIS"";1151;588;-;12;1751"
"""352900 MARILIA"";3844;353093;1108657;15062;1480656"
"""352910 MARINOPOLIS"";3574;874;-;12;4460"
"""352920 MARTINOPOLIS"";3419;11788;-;22;15229"
"""352930 MATAO"";47329;43736;2530;47;93642"
"""352940 MAUA"";29221;336891;1526;11626;379264"
"""352960 MERIDIANO"";50;365;-;128;543"
"""352965 MESOPOLIS"";-;2478;-;433;2911"
"""352970 MIGUELOPOLIS"";11465;14039;8;-;25512"
"""353010 MIRANDOPOLIS"";35615;21032;1115;54;57816"
"""353020 MIRANTE DO PARANAPANEMA"";4425;12473;-;3718;20616"
"""353030 MIRASSOL"";1386;17724;-;175;19285"
"""353050 MOCOCA"";42037;63354;138;1978;107507"
"""353060 MOGI DAS CRUZES"";206565;514131;845786;14348;1580830"
"""353070 MOGI GUACU"";-;16792;28;-;16820"
"""353080 MOGI MIRIM"";60765;60886;2426;416;124493"
"""353090 MOMBUCA"";-;5673;-;-;5673"
"""353100 MONCOES"";251;285;-;1774;2310"
"""353110 MONGAGUA"";36025;58008;305;6959;101297"
"""353120 MONTE ALEGRE DO SUL"";6820;13615;-;-;20435"
"""353130 MONTE ALTO"";45123;59168;396;309;104996"
"""353140 MONTE APRAZIVEL"";52728;28644;45;1356;82773"
"""353150 MONTE AZUL PAULISTA"";6165;24719;520;5445;36849"
"""353160 MONTE CASTELO"";9800;235;-;-;10035"
"""353170 MONTEIRO LOBATO"";-;2408;-;20;2428"
"""353180 MONTE MOR"";13694;65123;-;2319;81136"
"""353190 MORRO AGUDO"";50941;31921;146;4731;87739"
"""353200 MORUNGABA"";15341;29165;4;3067;47577"
"""353205 MOTUCA"";6536;26;-;1101;7663"
"""353210 MURUTINGA DO SUL"";809;1969;-;1046;3824"
"""353220 NARANDIBA"";7822;4431;-;601;12854"
"""353240 NAZARE PAULISTA"";3731;23920;-;547;28198"
"""353260 NHANDEARA"";146;14583;-;762;15491"
"""353280 NOVA ALIANCA"";4679;3356;-;190;8225"
"""353284 NOVA CANAA PAULISTA"";4597;1863;-;1566;8026"
"""353290 NOVA EUROPA"";1004;9717;-;721;11442"
"""353300 NOVA GRANADA"";-;2314;-;-;2314"
"""353310 NOVA GUATAPORANGA"";2614;678;-;1395;4687"
"""353320 NOVA INDEPENDENCIA"";6;-;-;31;37"
"""353330 NOVA LUZITANIA"";5143;1707;-;431;7281"
"""353340 NOVA ODESSA"";16164;74698;45;20;90927"
"""353350 NOVO HORIZONTE"";51515;28534;324;2916;83289"
"""353360 NUPORANGA"";7156;703;-;-;7859"
"""353380 OLEO"";-;2540;-;43;2583"
"""353390 OLIMPIA"";9163;65638;945;162;75908"
"""353400 ONDA VERDE"";8177;1484;-;40;9701"
"""353410 ORIENTE"";2297;2994;-;2593;7884"
"""353420 ORINDIUVA"";75;4604;-;5150;9829"
"""353430 ORLANDIA"";22298;15302;64;17;37681"
"""353440 OSASCO"";451005;955281;2261172;12500;3679958"
"""353450 OSCAR BRESSANE"";8043;204;-;20;8267"
"""353460 OSVALDO CRUZ"";5875;12969;21;3359;22224"
"""353470 OURINHOS"";15398;98467;4155;410;118430"
"""353475 OUROESTE"";20483;19394;-;30;39907"
"""353480 OURO VERDE"";1168;689;-;2999;4856"
"""353490 PACAEMBU"";11568;3192;-;163;14923"
"""353500 PALESTINA"";21768;8565;-;2917;33250"
"""353520 PALMEIRA D'OESTE"";1670;6720;54;973;9417"
"""353530 PALMITAL"";23973;27002;105;2451;53531"
"""353540 PANORAMA"";4248;4284;-;3913;12445"
"""353550 PARAGUACU PAULISTA"";15735;27746;13;3002;46496"
"""353560 PARAIBUNA"";7892;2458;-;-;10350"
"""353570 PARAISO"";7093;3908;-;1519;12520"
"""353580 PARANAPANEMA"";11257;15317;-;4795;31369"
"""353590 PARANAPUA"";-;512;-;4036;4548"
"""353610 PARDINHO"";101;3220;-;9;3330"
"""353620 PARIQUERA-ACU"";6;63604;4183;3204;70997"
"""353625 PARISI"";13645;5102;-;2532;21279"
"""353660 PAULO DE FARIA"";977;5546;-;52;6575"
"""353670 PEDERNEIRAS"";27256;22230;193;395;50074"
"""353690 PEDRANOPOLIS"";-;152;-;339;491"
"""353700 PEDREGULHO"";7275;9502;-;168;16945"
"""353710 PEDREIRA"";48756;52936;368;160;102220"
"""353715 PEDRINHAS PAULISTA"";13007;6424;-;68;19499"
"""353730 PENAPOLIS"";9497;61321;337;23;71178"
"""353740 PEREIRA BARRETO"";3688;15945;-;25;19658"
"""353750 PEREIRAS"";412;1129;-;122;1663"
"""353760 PERUIBE"";16739;127052;-;11255;155046"
"""353770 PIACATU"";15115;8563;-;693;24371"
"""353780 PIEDADE"";3417;45981;76;520;49994"
"""353790 PILAR DO SUL"";222;33808;-;85;34115"
"""353800 PINDAMONHANGABA"";105408;271511;3168;217;380304"
"""353810 PINDORAMA"";7998;4736;-;54;12788"
"""353820 PINHALZINHO"";5373;29031;-;128;34532"
"""353860 PIRACAIA"";961;30660;-;168;31789"
"""353870 PIRACICABA"";135955;550158;2200286;6872;2893271"
"""353880 PIRAJU"";2826;26155;-;1753;30734"
"""353890 PIRAJUI"";6480;15333;-;131;21944"
"""353900 PIRANGI"";2820;27679;56;1067;31622"
"""353920 PIRAPOZINHO"";12977;18598;-;1041;32616"
"""353930 PIRASSUNUNGA"";10427;61925;2368;4565;79285"
"""353940 PIRATININGA"";188;8462;-;360;9010"
"""353950 PITANGUEIRAS"";35197;22702;53;104;58056"
"""353970 PLATINA"";-;2605;-;2282;4887"
"""353980 POA"";18876;101318;-;165;120359"
"""353990 POLONI"";13945;3877;-;3838;21660"
"""354000 POMPEIA"";1447;25641;134;9616;36838"
"""354010 PONGAI"";16078;444;-;18;16540"
"""354020 PONTAL"";3610;30434;3;1777;35824"
"""354025 PONTALINDA"";-;92;-;5;97"
"""354030 PONTES GESTAL"";4;2751;-;97;2852"
"""354040 POPULINA"";2;2719;-;35;2756"
"""354050 PORANGABA"";4813;341;-;17;5171"
"""354060 PORTO FELIZ"";51285;63156;1079;10;115530"
"""354070 PORTO FERREIRA"";3976;31674;-;11895;47545"
"""354075 POTIM"";6508;6635;-;-;13143"
"""354080 POTIRENDABA"";452;20995;-;132;21579"
"""354085 PRACINHA"";1127;-;-;1;1128"
"""354090 PRADOPOLIS"";451;4809;-;653;5913"
"""354100 PRAIA GRANDE"";95627;457768;3597;484;557476"
"""354105 PRATANIA"";624;1730;-;24;2378"
"""354110 PRESIDENTE ALVES"";2938;-;-;-;2938"
"""354120 PRESIDENTE BERNARDES"";7257;17939;22;15;25233"
"""354130 PRESIDENTE EPITACIO"";30323;16997;1109;1;48430"
"""354140 PRESIDENTE PRUDENTE"";47131;289287;1437961;7875;1782254"
"""354150 PRESIDENTE VENCESLAU"";29718;31946;213;3385;65262"
"""354160 PROMISSAO"";-;67550;2437;343;70330"
"""354165 QUADRA"";51;3060;30;19;3160"
"""354170 QUATA"";5344;9515;-;-;14859"
"""354180 QUEIROZ"";6385;392;-;10;6787"
"""354200 QUINTANA"";21132;7570;-;785;29487"
"""354210 RAFARD"";5591;7734;-;40;13365"
"""354220 RANCHARIA"";4690;39143;703;85;44621"
"""354230 REDENCAO DA SERRA"";-;1117;-;1;1118"
"""354240 REGENTE FEIJO"";346;8364;-;97;8807"
"""354250 REGINOPOLIS"";4572;3482;-;28;8082"
"""354260 REGISTRO"";1053;115492;150212;23;266780"
"""354270 RESTINGA"";5;198;-;84;287"
"""354280 RIBEIRA"";811;2090;2;902;3805"
"""354290 RIBEIRAO BONITO"";13461;10976;-;392;24829"
"""354310 RIBEIRAO CORRENTE"";7464;366;-;-;7830"
"""354320 RIBEIRAO DO SUL"";12508;1020;-;42;13570"
"""354330 RIBEIRAO PIRES"";18947;99584;4278;186;122995"
"""354340 RIBEIRAO PRETO"";286870;884668;2163188;26437;3361163"
"""354350 RIVERSUL"";-;67;-;888;955"
"""354360 RIFAINA"";5751;428;-;41;6220"
"""354370 RINCAO"";1546;719;-;251;2516"
"""354390 RIO CLARO"";46179;198990;4434;2100;251703"
"""354400 RIO DAS PEDRAS"";11141;12084;-;-;23225"
"""354410 RIO GRANDE DA SERRA"";5149;54030;-;2484;61663"
"""354420 RIOLANDIA"";130;9851;-;9227;19208"
"""354425 ROSANA"";-;15981;-;-;15981"
"""354430 ROSEIRA"";2589;12570;-;2759;17918"
"""354440 RUBIACEA"";3605;179;-;19;3803"
"""354450 RUBINEIA"";3778;1249;-;4733;9760"
"""354470 SAGRES"";381;1091;-;-;1472"
"""354480 SALES"";12739;6044;-;2555;21338"
"""354490 SALES OLIVEIRA"";18;8308;-;693;9019"
"""354500 SALESOPOLIS"";3663;14360;-;-;18023"
"""354515 SALTINHO"";25221;11292;-;493;37006"
"""354520 SALTO"";15247;106996;1498;19118;142859"
"""354530 SALTO DE PIRAPORA"";7217;39355;-;64;46636"
"""354540 SALTO GRANDE"";-;10697;-;706;11403"
"""354550 SANDOVALINA"";170;-;-;2;172"
"""354560 SANTA ADELIA"";23380;16746;-;2534;42660"
"""354570 SANTA ALBERTINA"";2181;4980;-;7935;15096"
"""354580 SANTA BARBARA D'OESTE"";83077;150230;2412;2497;238216"
"""354600 SANTA BRANCA"";42;6703;-;-;6745"
"""354610 SANTA CLARA D'OESTE"";-;448;-;2905;3353"
"""354620 SANTA CRUZ DA CONCEICAO"";3521;6892;26;17;10456"
"""354630 SANTA CRUZ DAS PALMEIRAS"";20926;23998;-;21;44945"
"""354640 SANTA CRUZ DO RIO PARDO"";7731;47380;415;5649;61175"
"""354650 SANTA ERNESTINA"";2;330;-;32;364"
"""354660 SANTA FE DO SUL"";24114;59805;427;17141;101487"
"""354680 SANTA ISABEL"";9876;56301;438;583;67198"
"""354690 SANTA LUCIA"";6316;2237;-;8;8561"
"""354710 SANTA MERCEDES"";340;598;-;1287;2225"
"""354720 SANTANA DA PONTE PENSA"";-;1278;-;2818;4096"
"""354730 SANTANA DE PARNAIBA"";102689;226503;3909;98;333199"
"""354740 SANTA RITA D'OESTE"";640;1826;-;2887;5353"
"""354750 SANTA RITA DO PASSA QUATRO"";31182;19634;-;5518;56334"
"""354760 SANTA ROSA DE VITERBO"";6897;15159;113;312;22481"
"""354765 SANTA SALETE"";-;2510;-;1787;4297"
"""354770 SANTO ANASTACIO"";3472;17889;-;25;21386"
"""354780 SANTO ANDRE"";214782;797399;1067440;33736;2113357"
"""354790 SANTO ANTONIO DA ALEGRIA"";8543;6566;-;59;15168"
"""354800 SANTO ANTONIO DE POSSE"";41939;27203;-;3058;72200"
"""354805 SANTO ANTONIO DO ARACANGUA"";14102;569;-;1588;16259"
"""354820 SANTO ANTONIO DO PINHAL"";1659;3610;-;24;5293"
"""354830 SANTO EXPEDITO"";11;1625;-;298;1934"
"""354840 SANTOPOLIS DO AGUAPEI"";14966;401;-;2994;18361"
"""354850 SANTOS"";218512;542757;1769463;18163;2548895"
"""354860 SAO BENTO DO SAPUCAI"";61;4872;-;198;5131"
"""354870 SAO BERNARDO DO CAMPO"";506897;918202;1002500;11718;2439317"
"""354880 SAO CAETANO DO SUL"";101902;563455;333537;674;999568"
"""354890 SAO CARLOS"";14190;126710;4293;1761;146954"
"""354900 SAO FRANCISCO"";4902;773;-;199;5874"
"""354910 SAO JOAO DA BOA VISTA"";85403;135277;1565385;15476;1801541"
"""354920 SAO JOAO DAS DUAS PONTES"";-;811;-;206;1017"
"""354925 SAO JOAO DE IRACEMA"";981;221;-;-;1202"
"""354930 SAO JOAO DO PAU D'ALHO"";4095;253;-;-;4348"
"""354940 SAO JOAQUIM DA BARRA"";63172;11440;1663;420;76695"
"""354950 SAO JOSE DA BELA VISTA"";4950;-;-;-;4950"
"""354970 SAO JOSE DO RIO PARDO"";19780;51155;2277;560;73772"
"""354980 SAO JOSE DO RIO PRETO"";359434;966124;2727131;18280;4070969"
"""354990 SAO JOSE DOS CAMPOS"";91782;926141;1844293;24087;2886303"
"""354995 SAO LOURENCO DA SERRA"";10998;12014;-;23;23035"
"""355000 SAO LUIS DO PARAITINGA"";-;2993;-;-;2993"
"""355010 SAO MANUEL"";5828;25632;-;225;31685"
"""355020 SAO MIGUEL ARCANJO"";433203;43742;-;370;477315"
"""355030 SAO PAULO"";8237881;9302153;16726877;325092;34592003"
"""355040 SAO PEDRO"";40047;56177;101;1438;97763"
"""355050 SAO PEDRO DO TURVO"";38;2979;5;58;3080"
"""355060 SAO ROQUE"";4805;92148;512;3558;101023"
"""355070 SAO SEBASTIAO"";40114;160548;346;9541;210549"
"""355080 SAO SEBASTIAO DA GRAMA"";134;11094;-;-;11228"
"""355090 SAO SIMAO"";12203;20908;12;1031;34154"
"""355100 SAO VICENTE"";48943;312030;2245;5722;368940"
"""355110 SARAPUI"";20112;3579;-;3791;27482"
"""355120 SARUTAIA"";-;2293;-;8;2301"
"""355130 SEBASTIANOPOLIS DO SUL"";2;1507;-;741;2250"
"""355140 SERRA AZUL"";20976;11322;-;89;32387"
"""355150 SERRANA"";32887;48414;382;27;81710"
"""355160 SERRA NEGRA"";35172;68090;584;3739;107585"
"""355170 SERTAOZINHO"";66826;171089;3764;291;241970"
"""355180 SETE BARRAS"";252;17860;-;65;18177"
"""355190 SEVERINIA"";11379;9251;-;174;20804"
"""355200 SILVEIRAS"";210;2546;-;27;2783"
"""355210 SOCORRO"";702;16336;232;105;17375"
"""355220 SOROCABA"";460026;760138;1846433;30732;3097329"
"""355230 SUD MENNUCCI"";8246;5146;-;1591;14983"
"""355240 SUMARE"";153743;123180;6053;543;283519"
"""355250 SUZANO"";82464;363624;6243;2854;455185"
"""355260 TABAPUA"";16088;8824;-;1010;25922"
"""355270 TABATINGA"";6107;2779;-;-;8886"
"""355280 TABOAO DA SERRA"";43486;177419;8118;1982;231005"
"""355290 TACIBA"";-;3524;-;36;3560"
"""355300 TAGUAI"";23496;20757;-;7519;51772"
"""355320 TAIUVA"";16554;1655;-;527;18736"
"""355330 TAMBAU"";22239;12261;-;18;34518"
"""355340 TANABI"";1752;11907;-;124;13783"
"""355350 TAPIRAI"";9388;2011;-;-;11399"
"""355360 TAPIRATIBA"";527;6712;-;2105;9344"
"""355370 TAQUARITINGA"";7680;48420;369;24;56493"
"""355380 TAQUARITUBA"";31116;21792;79;10686;63673"
"""355385 TAQUARIVAI"";5874;4178;-;-;10052"
"""355390 TARABAI"";77;5974;-;21;6072"
"""355395 TARUMA"";34632;20861;-;26;55519"
"""355400 TATUI"";114585;128631;768;17158;261142"
"""355410 TAUBATE"";49883;438212;851736;20163;1359994"
"""355420 TEJUPA"";-;-;-;8;8"
"""355430 TEODORO SAMPAIO"";31144;23686;-;77;54907"
"""355440 TERRA ROXA"";4319;6875;-;-;11194"
"""355450 TIETE"";4532;40154;615;198;45499"
"""355460 TIMBURI"";4757;2339;36;1340;8472"
"""355480 TREMEMBE"";17891;29525;46;59;47521"
"""355490 TRES FRONTEIRAS"";-;1385;-;4131;5516"
"""355495 TUIUTI"";-;194;-;19;213"
"""355500 TUPA"";7537;100746;2865;615;111763"
"""355510 TUPI PAULISTA"";40006;14526;48;196;54776"
"""355520 TURIUBA"";6937;353;-;-;7290"
"""355540 UBATUBA"";15261;144660;1624;8957;170502"
"""355550 UBIRAJARA"";532;30;-;32;594"
"""355570 UNIAO PAULISTA"";4355;110;-;1181;5646"
"""355580 URANIA"";654;13535;-;473;14662"
"""355590 URU"";7474;-;-;7;7481"
"""355600 URUPES"";5760;11431;-;1283;18474"
"""355610 VALENTIM GENTIL"";11732;14226;-;-;25958"
"""355620 VALINHOS"";53937;93619;227;167;147950"
"""355630 VALPARAISO"";24437;12843;-;-;37280"
"""355635 VARGEM"";14573;86;-;-;14659"
"""355640 VARGEM GRANDE DO SUL"";40612;54692;316;71;95691"
"""355650 VARZEA PAULISTA"";54634;65834;-;116;120584"
"""355660 VERA CRUZ"";10456;7171;-;682;18309"
"""355670 VINHEDO"";30893;113354;1147;113;145507"
"""355680 VIRADOURO"";2258;21563;-;-;23821"
"""355695 VITORIA BRASIL"";78;1908;-;1249;3235"
"""355700 VOTORANTIM"";41767;112465;342;3094;157668"
"""355710 VOTUPORANGA"";140520;170678;1192722;8476;1512396"
"""355715 ZACARIAS"";7761;2589;-;3323;13673"
"""355720 CHAVANTES"";-;10904;109;-;11013"
"""410010 ABATIA"";-;1578;-;73;1651"
"""410020 ADRIANOPOLIS"";-;722;-;85;807"
"""410040 ALMIRANTE TAMANDARE"";-;79552;-;60;79612"
"""410060 ALTO PARANA"";-;4529;-;79;4608"
"""410070 ALTO PIQUIRI"";10053;2810;-;-;12863"
"""410080 ALVORADA DO SUL"";13218;599;-;21;13838"
"""410090 AMAPORA"";4033;213;-;-;4246"
"""410100 AMPERE"";19492;13606;-;2337;35435"
"""410105 ANAHY"";3567;697;-;122;4386"
"""410110 ANDIRA"";4207;3483;-;59;7749"
"""410120 ANTONINA"";-;15518;-;-;15518"
"""410130 ANTONIO OLINTO"";9482;-;-;-;9482"
"""410140 APUCARANA"";27521;118089;519126;11505;676241"
"""410150 ARAPONGAS"";114402;90220;4233;349;209204"
"""410160 ARAPOTI"";20207;18708;767;151;39833"
"""410170 ARARUNA"";11145;344;-;-;11489"
"""410180 ARAUCARIA"";716418;188638;2331;1410;908797"
"""410185 ARIRANHA DO IVAI"";-;420;-;-;420"
"""410190 ASSAI"";-;6397;-;30;6427"
"""410200 ASSIS CHATEAUBRIAND"";31297;10404;-;119;41820"
"""410210 ASTORGA"";23;16761;53;275;17112"
"""410220 ATALAIA"";6032;159;-;4;6195"
"""410240 BANDEIRANTES"";23;7403;-;-;7426"
"""410250 BARBOSA FERRAZ"";-;1804;-;-;1804"
"""410260 BARRACAO"";12379;5325;-;4191;21895"
"""410280 BELA VISTA DO PARAISO"";-;2814;-;78;2892"
"""410290 BITURUNA"";-;2609;-;-;2609"
"""410300 BOA ESPERANCA"";-;-;-;23;23"
"""410302 BOA ESPERANCA DO IGUACU"";4703;1141;-;-;5844"
"""410304 BOA VENTURA DE SAO ROQUE"";-;519;-;49;568"
"""410305 BOA VISTA DA APARECIDA"";7106;3121;-;17;10244"
"""410310 BOCAIUVA DO SUL"";5108;2082;-;19;7209"
"""410315 BOM JESUS DO SUL"";3661;904;-;11;4576"
"""410320 BOM SUCESSO"";3324;2421;-;-;5745"
"""410322 BOM SUCESSO DO SUL"";7884;1475;-;8;9367"
"""410330 BORRAZOPOLIS"";-;1544;-;-;1544"
"""410335 BRAGANEY"";5388;3648;-;5;9041"
"""410340 CAFEARA"";-;113;-;-;113"
"""410345 CAFELANDIA"";-;1440;22;-;1462"
"""410347 CAFEZAL DO SUL"";-;53;-;-;53"
"""410350 CALIFORNIA"";6460;1518;-;130;8108"
"""410360 CAMBARA"";-;6801;-;-;6801"
"""410370 CAMBE"";18581;50437;482;1021;70521"
"""410380 CAMBIRA"";202;2242;-;58;2502"
"""410390 CAMPINA DA LAGOA"";3870;3567;-;31;7468"
"""410400 CAMPINA GRANDE DO SUL"";-;72567;7056;65;79688"
"""410405 CAMPO BONITO"";-;1043;-;-;1043"
"""410410 CAMPO DO TENENTE"";-;426;-;-;426"
"""410420 CAMPO LARGO"";-;228759;17626;15;246400"
"""410425 CAMPO MAGRO"";18343;19862;-;46;38251"
"""410430 CAMPO MOURAO"";67121;223602;588014;12911;891648"
"""410440 CANDIDO DE ABREU"";997;1248;-;21;2266"
"""410442 CANDOI"";-;1941;-;-;1941"
"""410445 CANTAGALO"";-;470;-;-;470"
"""410450 CAPANEMA"";-;90;-;-;90"
"""410460 CAPITAO LEONIDAS MARQUES"";-;2729;-;-;2729"
"""410465 CARAMBEI"";6024;661;-;22;6707"
"""410470 CARLOPOLIS"";-;12132;12;-;12144"
"""410480 CASCAVEL"";341892;258911;807131;15253;1423187"
"""410490 CASTRO"";706;40448;1243;1619;44016"
"""410500 CATANDUVAS"";-;521;-;-;521"
"""410510 CENTENARIO DO SUL"";5910;1774;2;29;7715"
"""410520 CERRO AZUL"";-;1503;-;19;1522"
"""410530 CEU AZUL"";9751;1214;-;100;11065"
"""410540 CHOPINZINHO"";22575;3640;-;5036;31251"
"""410550 CIANORTE"";11163;124481;269137;19235;424016"
"""410560 CIDADE GAUCHA"";25606;1184;-;438;27228"
"""410570 CLEVELANDIA"";11169;1698;2;43;12912"
"""410580 COLOMBO"";220736;232218;2162;6368;461484"
"""410590 COLORADO"";19481;10725;1247;220;31673"
"""410600 CONGONHINHAS"";-;675;-;-;675"
"""410610 CONSELHEIRO MAIRINCK"";-;291;-;-;291"
"""410620 CONTENDA"";-;6558;-;-;6558"
"""410630 CORBELIA"";547;3096;-;-;3643"
"""410640 CORNELIO PROCOPIO"";58;79669;439677;3113;522517"
"""410645 CORONEL DOMINGOS SOARES"";8000;1886;-;-;9886"
"""410650 CORONEL VIVIDA"";43337;25372;-;300;69009"
"""410655 CORUMBATAI DO SUL"";4469;707;-;80;5256"
"""410680 CRUZ MACHADO"";10767;3681;-;16;14464"
"""410685 CRUZMALTINA"";-;2347;-;-;2347"
"""410690 CURITIBA"";1494546;2073512;4822911;91330;8482299"
"""410700 CURIUVA"";-;1310;-;-;1310"
"""410710 DIAMANTE DO NORTE"";1764;416;-;24;2204"
"""410720 DOIS VIZINHOS"";76040;76138;163;6944;159285"
"""410725 DOURADINA"";7330;1089;-;200;8619"
"""410750 ENGENHEIRO BELTRAO"";16341;2679;-;709;19729"
"""410755 FAROL"";-;-;-;45;45"
"""410760 FAXINAL"";6931;6891;-;51;13873"
"""410765 FAZENDA RIO GRANDE"";8067;45936;731;1653;56387"
"""410770 FENIX"";-;141;-;-;141"
"""410773 FERNANDES PINHEIRO"";-;487;-;-;487"
"""410775 FIGUEIRA"";9;2075;-;54;2138"
"""410785 FLOR DA SERRA DO SUL"";-;3919;-;1471;5390"
"""410790 FLORESTA"";149;564;-;7;720"
"""410800 FLORESTOPOLIS"";92;1670;-;476;2238"
"""410810 FLORIDA"";-;42;-;-;42"
"""410820 FORMOSA DO OESTE"";-;1203;-;35;1238"
"""410830 FOZ DO IGUACU"";28458;283520;404423;7968;724369"
"""410832 FRANCISCO ALVES"";6011;-;5;-;6016"
"""410840 FRANCISCO BELTRAO"";13818;158487;519390;3068;694763"
"""410845 FOZ DO JORDAO"";2738;1041;-;70;3849"
"""410850 GENERAL CARNEIRO"";7208;544;-;4;7756"
"""410855 GODOY MOREIRA"";-;894;-;-;894"
"""410860 GOIOERE"";25173;17359;144;6522;49198"
"""410865 GOIOXIM"";-;478;-;-;478"
"""410870 GRANDES RIOS"";5470;142;-;-;5612"
"""410880 GUAIRA"";3739;19122;-;2;22863"
"""410890 GUAIRACA"";9272;676;-;30;9978"
"""410895 GUAMIRANGA"";-;1609;-;-;1609"
"""410900 GUAPIRAMA"";12809;-;-;19;12828"
"""410910 GUAPOREMA"";5780;-;-;10;5790"
"""410920 GUARACI"";441;678;-;53;1172"
"""410930 GUARANIACU"";-;8690;-;1;8691"
"""410940 GUARAPUAVA"";184;110114;546155;250;656703"
"""410950 GUARAQUECABA"";-;1296;-;-;1296"
"""410960 GUARATUBA"";10112;20013;-;177;30302"
"""410965 HONORIO SERPA"";108;3692;-;320;4120"
"""410970 IBAITI"";-;4623;-;-;4623"
"""410975 IBEMA"";-;202;-;-;202"
"""410980 IBIPORA"";-;19010;782;-;19792"
"""410990 ICARAIMA"";7153;4167;-;54;11374"
"""411000 IGUARACU"";12157;464;-;100;12721"
"""411007 IMBAU"";-;2055;-;-;2055"
"""411010 IMBITUVA"";27327;2202;-;73;29602"
"""411020 INACIO MARTINS"";-;2734;-;-;2734"
"""411030 INAJA"";356;1;-;-;357"
"""411040 INDIANOPOLIS"";13015;861;-;-;13876"
