"""Munic¡pio"";""02 Assistˆncia Farmacˆutica"";""04 Fundo de A‡äes Estrat‚gicas e Compensa‡äes FAEC"";""05 Incentivo - MAC"";""06 M‚dia e Alta Complexidade (MAC)"";""07 Vigilƒncia em Sa£de"";""Total"""
"""270690 PILAR"";-;-;-;3057072,62;-;3057072,62"
"""270700 PINDOBA"";-;-;-;45589,64;-;45589,64"
"""270710 PIRANHAS"";-;-;-;1515419,21;-;1515419,21"
"""270720 POCO DAS TRINCHEIRAS"";-;-;-;327635,86;-;327635,86"
"""270730 PORTO CALVO"";-;-;-;4619423,36;-;4619423,36"
"""270740 PORTO DE PEDRAS"";-;-;-;378908,32;-;378908,32"
"""270750 PORTO REAL DO COLEGIO"";-;108,45;-;458051,24;-;458159,69"
"""270760 QUEBRANGULO"";-;-;-;542585,35;-;542585,35"
"""270770 RIO LARGO"";-;7870,30;-;3812816,30;-;3820686,60"
"""270780 ROTEIRO"";-;-;-;103525,88;-;103525,88"
"""270790 SANTA LUZIA DO NORTE"";-;-;-;156533,44;-;156533,44"
"""270800 SANTANA DO IPANEMA"";-;722217,60;-;5907027,06;-;6629244,66"
"""270810 SANTANA DO MUNDAU"";-;-;-;215949,85;-;215949,85"
"""270820 SAO BRAS"";-;-;-;95425,63;-;95425,63"
"""270830 SAO JOSE DA LAJE"";-;-;-;1536561,33;-;1536561,33"
"""270840 SAO JOSE DA TAPERA"";-;-;-;1365055,62;-;1365055,62"
"""270850 SAO LUIS DO QUITUNDE"";-;-;-;1075510,46;-;1075510,46"
"""270860 SAO MIGUEL DOS CAMPOS"";-;5968077,04;-;4268004,82;-;10236081,86"
"""270870 SAO MIGUEL DOS MILAGRES"";-;-;-;231240,42;-;231240,42"
"""270880 SAO SEBASTIAO"";-;-;-;462225,88;-;462225,88"
"""270890 SATUBA"";-;-;-;175024,64;-;175024,64"
"""270895 SENADOR RUI PALMEIRA"";-;-;-;350194,60;-;350194,60"
"""270900 TANQUE D'ARCA"";-;-;-;92906,90;-;92906,90"
"""270910 TAQUARANA"";-;-;-;704389,62;-;704389,62"
"""270915 TEOTONIO VILELA"";-;-;-;2234870,88;-;2234870,88"
"""270920 TRAIPU"";-;-;-;592854,44;-;592854,44"
"""270930 UNIAO DOS PALMARES"";-;-;-;3805916,96;-;3805916,96"
"""270940 VICOSA"";-;-;-;1119670,34;-;1119670,34"
"""280010 AMPARO DE SAO FRANCISCO"";-;-;-;1575,44;-;1575,44"
"""280020 AQUIDABA"";-;-;-;473137,50;-;473137,50"
"""280030 ARACAJU"";7953268,64;37903021,10;-;125377448,65;-;171233738,39"
"""280040 ARAUA"";-;-;-;421278,25;-;421278,25"
"""280050 AREIA BRANCA"";-;-;-;216273,79;-;216273,79"
"""280060 BARRA DOS COQUEIROS"";-;-;-;896348,97;-;896348,97"
"""280067 BOQUIM"";-;-;-;1278963,90;-;1278963,90"
"""280100 CAMPO DO BRITO"";-;-;-;197697,91;-;197697,91"
"""280120 CANINDE DE SAO FRANCISCO"";-;-;-;928737,39;-;928737,39"
"""280130 CAPELA"";-;-;-;700020,55;-;700020,55"
"""280140 CARIRA"";-;-;-;332830,71;-;332830,71"
"""280150 CARMOPOLIS"";-;-;-;41873,85;-;41873,85"
"""280160 CEDRO DE SAO JOAO"";-;-;-;92243,99;-;92243,99"
"""280170 CRISTINAPOLIS"";-;-;-;149647,41;-;149647,41"
"""280190 CUMBE"";-;-;-;64489,43;-;64489,43"
"""280200 DIVINA PASTORA"";-;-;-;24750,00;-;24750,00"
"""280210 ESTANCIA"";-;3881914,50;-;7702330,94;-;11584245,44"
"""280230 FREI PAULO"";-;-;-;355447,97;-;355447,97"
"""280270 ILHA DAS FLORES"";-;-;-;57972,14;-;57972,14"
"""280280 INDIAROBA"";-;-;-;505597,98;-;505597,98"
"""280290 ITABAIANA"";-;5486109,83;-;11384873,18;-;16870983,01"
"""280300 ITABAIANINHA"";-;-;-;1540587,47;-;1540587,47"
"""280310 ITABI"";-;-;-;24010,80;-;24010,80"
"""280320 ITAPORANGA D'AJUDA"";-;-;-;1105390,50;-;1105390,50"
"""280330 JAPARATUBA"";-;-;-;402512,92;-;402512,92"
"""280340 JAPOATA"";-;-;-;433652,24;-;433652,24"
"""280350 LAGARTO"";-;4268541,10;-;7951109,79;-;12219650,89"
"""280360 LARANJEIRAS"";-;-;-;289718,88;-;289718,88"
"""280370 MACAMBIRA"";-;-;-;71413,73;-;71413,73"
"""280380 MALHADA DOS BOIS"";-;-;-;13006,50;-;13006,50"
"""280390 MALHADOR"";-;-;-;71142,50;-;71142,50"
"""280400 MARUIM"";-;-;-;346777,07;-;346777,07"
"""280410 MOITA BONITA"";-;-;-;40678,72;-;40678,72"
"""280420 MONTE ALEGRE DE SERGIPE"";-;-;-;12730,42;-;12730,42"
"""280430 MURIBECA"";-;-;-;55187,85;-;55187,85"
"""280440 NEOPOLIS"";-;-;-;635508,46;-;635508,46"
"""280445 NOSSA SENHORA APARECIDA"";-;-;-;112964,29;-;112964,29"
"""280450 NOSSA SENHORA DA GLORIA"";-;-;-;2490160,89;-;2490160,89"
"""280460 NOSSA SENHORA DAS DORES"";-;-;-;648351,68;-;648351,68"
"""280470 NOSSA SENHORA DE LOURDES"";-;-;-;80832,80;-;80832,80"
"""280480 NOSSA SENHORA DO SOCORRO"";-;-;-;8844690,04;-;8844690,04"
"""280490 PACATUBA"";-;-;-;33888,85;-;33888,85"
"""280500 PEDRA MOLE"";-;-;-;15974,69;-;15974,69"
"""280510 PEDRINHAS"";-;-;-;56044,27;-;56044,27"
"""280520 PINHAO"";-;-;-;55966,73;-;55966,73"
"""280530 PIRAMBU"";-;-;-;121530,49;-;121530,49"
"""280540 POCO REDONDO"";-;-;-;296347,70;-;296347,70"
"""280550 POCO VERDE"";-;-;-;414721,77;-;414721,77"
"""280560 PORTO DA FOLHA"";-;-;-;245628,92;-;245628,92"
"""280570 PROPRIA"";-;-;-;2742559,17;-;2742559,17"
"""280580 RIACHAO DO DANTAS"";-;-;-;528761,33;-;528761,33"
"""280590 RIACHUELO"";-;-;-;199609,77;-;199609,77"
"""280600 RIBEIROPOLIS"";-;-;-;245859,85;-;245859,85"
"""280610 ROSARIO DO CATETE"";-;-;-;338146,07;-;338146,07"
"""280620 SALGADO"";-;-;-;311020,21;-;311020,21"
"""280630 SANTA LUZIA DO ITANHY"";-;-;-;52594,64;-;52594,64"
"""280640 SANTANA DO SAO FRANCISCO"";-;-;-;190,00;-;190,00"
"""280660 SANTO AMARO DAS BROTAS"";-;-;-;112074,75;-;112074,75"
"""280670 SAO CRISTOVAO"";-;-;-;1670931,91;-;1670931,91"
"""280680 SAO DOMINGOS"";-;-;-;66583,99;-;66583,99"
"""280690 SAO FRANCISCO"";-;-;-;19560,00;-;19560,00"
"""280710 SIMAO DIAS"";-;-;-;1339790,74;-;1339790,74"
"""280720 SIRIRI"";-;-;-;43925,97;-;43925,97"
"""280740 TOBIAS BARRETO"";-;-;-;1974248,02;-;1974248,02"
"""280750 TOMAR DO GERU"";-;-;-;414556,52;-;414556,52"
"""280760 UMBAUBA"";-;-;-;241263,79;-;241263,79"
"""290010 ABAIRA"";-;-;-;94925,85;-;94925,85"
"""290020 ABARE"";-;-;-;456653,01;-;456653,01"
"""290030 ACAJUTIBA"";-;-;-;59854,94;-;59854,94"
"""290035 ADUSTINA"";-;-;-;1391759,44;-;1391759,44"
"""290040 AGUA FRIA"";-;-;-;99774,96;-;99774,96"
"""290050 ERICO CARDOSO"";-;-;-;55962,76;-;55962,76"
"""290060 AIQUARA"";-;-;-;13816,20;-;13816,20"
"""290070 ALAGOINHAS"";161307,86;9305554,52;-;8664322,89;-;18131185,27"
"""290080 ALCOBACA"";-;-;-;572903,53;-;572903,53"
"""290090 ALMADINA"";-;-;-;7026,00;-;7026,00"
"""290100 AMARGOSA"";273040,85;4600713,23;-;6371774,27;-;11245528,35"
"""290110 AMELIA RODRIGUES"";-;-;-;369780,76;-;369780,76"
"""290115 AMERICA DOURADA"";-;-;-;464564,12;-;464564,12"
"""290120 ANAGE"";-;-;-;184896,37;-;184896,37"
"""290130 ANDARAI"";-;-;-;283781,72;-;283781,72"
"""290135 ANDORINHA"";-;-;-;272028,26;-;272028,26"
"""290140 ANGICAL"";-;-;-;177593,20;-;177593,20"
"""290150 ANGUERA"";-;-;-;35077,21;-;35077,21"
"""290160 ANTAS"";-;-;-;1316366,09;-;1316366,09"
"""290170 ANTONIO CARDOSO"";-;-;-;186680,61;-;186680,61"
"""290180 ANTONIO GONCALVES"";-;-;-;130651,68;-;130651,68"
"""290190 APORA"";-;-;-;46739,07;-;46739,07"
"""290195 APUAREMA"";-;-;-;37102,35;-;37102,35"
"""290200 ARACATU"";-;-;-;157480,57;-;157480,57"
"""290205 ARACAS"";-;-;-;173294,54;-;173294,54"
"""290210 ARACI"";-;6,35;-;1632819,61;-;1632825,96"
"""290220 ARAMARI"";-;-;-;206177,84;-;206177,84"
"""290225 ARATACA"";-;-;-;57750,00;-;57750,00"
"""290230 ARATUIPE"";-;-;-;56737,45;-;56737,45"
"""290240 AURELINO LEAL"";-;-;-;1113780,02;-;1113780,02"
"""290250 BAIANOPOLIS"";-;-;-;125589,51;-;125589,51"
"""290260 BAIXA GRANDE"";-;-;-;173580,06;-;173580,06"
"""290265 BANZAE"";-;-;-;983847,17;-;983847,17"
"""290270 BARRA"";-;-;-;1358187,96;-;1358187,96"
"""290280 BARRA DA ESTIVA"";-;-;-;498574,45;-;498574,45"
"""290290 BARRA DO CHOCA"";-;-;-;471648,99;-;471648,99"
"""290300 BARRA DO MENDES"";-;-;-;277211,00;-;277211,00"
"""290310 BARRA DO ROCHA"";-;-;-;188262,71;-;188262,71"
"""290320 BARREIRAS"";214659,69;9950226,03;-;31067548,71;-;41232434,43"
"""290323 BARRO ALTO"";-;-;-;409757,25;-;409757,25"
"""290327 BARROCAS"";-;-;-;139558,37;-;139558,37"
"""290330 BARRO PRETO"";-;-;-;319388,36;-;319388,36"
"""290340 BELMONTE"";-;-;-;282056,51;-;282056,51"
"""290350 BELO CAMPO"";-;83674,22;-;1562975,14;-;1646649,36"
"""290360 BIRITINGA"";-;-;-;89974,27;-;89974,27"
"""290370 BOA NOVA"";-;-;-;44880,00;-;44880,00"
"""290380 BOA VISTA DO TUPIM"";-;-;-;133292,71;-;133292,71"
"""290390 BOM JESUS DA LAPA"";-;19003,96;-;4291079,50;-;4310083,46"
"""290395 BOM JESUS DA SERRA"";-;731756,68;-;87003,89;-;818760,57"
"""290400 BONINAL"";-;-;-;203183,34;-;203183,34"
"""290405 BONITO"";-;-;-;649527,81;-;649527,81"
"""290410 BOQUIRA"";107459,54;-;-;478046,95;-;585506,49"
"""290420 BOTUPORA"";-;-;-;296349,97;-;296349,97"
"""290430 BREJOES"";-;-;-;170761,95;-;170761,95"
"""290440 BREJOLANDIA"";-;-;-;171000,94;-;171000,94"
"""290450 BROTAS DE MACAUBAS"";-;-;-;342408,74;-;342408,74"
"""290460 BRUMADO"";434813,05;7017838,97;-;9889148,10;-;17341800,12"
"""290470 BUERAREMA"";-;-;-;32774,10;-;32774,10"
"""290475 BURITIRAMA"";-;-;-;273326,74;-;273326,74"
"""290480 CAATIBA"";-;-;-;84465,79;-;84465,79"
"""290485 CABACEIRAS DO PARAGUACU"";-;-;-;734701,81;-;734701,81"
"""290490 CACHOEIRA"";-;-;-;1019902,87;-;1019902,87"
"""290500 CACULE"";-;-;-;634575,18;-;634575,18"
"""290510 CAEM"";-;-;-;151615,77;-;151615,77"
"""290515 CAETANOS"";-;-;-;91128,75;-;91128,75"
"""290520 CAETITE"";129872,14;-;-;3790055,01;-;3919927,15"
"""290530 CAFARNAUM"";-;-;-;187288,05;-;187288,05"
"""290540 CAIRU"";-;-;-;43949,55;-;43949,55"
"""290550 CALDEIRAO GRANDE"";-;-;-;415164,64;-;415164,64"
"""290560 CAMACAN"";-;-;-;3699299,24;-;3699299,24"
"""290570 CAMACARI"";-;9715086,53;-;24357587,16;-;34072673,69"
"""290580 CAMAMU"";-;-;-;496341,88;-;496341,88"
"""290590 CAMPO ALEGRE DE LOURDES"";-;-;-;347096,07;-;347096,07"
"""290600 CAMPO FORMOSO"";-;179995,98;-;5069704,85;-;5249700,83"
"""290610 CANAPOLIS"";-;-;-;288959,33;-;288959,33"
"""290620 CANARANA"";-;-;-;744378,65;-;744378,65"
"""290630 CANAVIEIRAS"";-;206511,58;-;614889,03;-;821400,61"
"""290640 CANDEAL"";-;-;-;27757,80;-;27757,80"
"""290650 CANDEIAS"";-;566722,64;-;8323784,39;-;8890507,03"
"""290660 CANDIBA"";-;-;-;358657,40;-;358657,40"
"""290670 CANDIDO SALES"";-;-;-;289869,55;-;289869,55"
"""290680 CANSANCAO"";-;-;-;1279497,17;-;1279497,17"
"""290682 CANUDOS"";-;-;-;569228,21;-;569228,21"
"""290685 CAPELA DO ALTO ALEGRE"";-;-;-;190899,74;-;190899,74"
"""290687 CAPIM GROSSO"";-;-;-;2067319,78;-;2067319,78"
"""290689 CARAIBAS"";-;-;-;38295,58;-;38295,58"
"""290690 CARAVELAS"";-;-;-;519752,44;-;519752,44"
"""290700 CARDEAL DA SILVA"";-;-;-;153318,42;-;153318,42"
"""290710 CARINHANHA"";-;-;-;221918,54;-;221918,54"
"""290720 CASA NOVA"";-;-;-;1238373,55;-;1238373,55"
"""290730 CASTRO ALVES"";-;-;-;755685,03;-;755685,03"
"""290750 CATU"";-;-;-;1312695,24;-;1312695,24"
"""290755 CATURAMA"";-;-;-;153014,24;-;153014,24"
"""290760 CENTRAL"";-;-;-;268916,60;-;268916,60"
"""290770 CHORROCHO"";-;-;-;81010,50;-;81010,50"
"""290780 CICERO DANTAS"";94677,21;-;-;1426126,99;-;1520804,20"
"""290790 CIPO"";-;-;-;306186,84;-;306186,84"
"""290800 COARACI"";-;1135475,44;-;394082,04;-;1529557,48"
"""290810 COCOS"";-;-;-;599528,28;-;599528,28"
"""290820 CONCEICAO DA FEIRA"";-;-;-;367302,10;-;367302,10"
"""290830 CONCEICAO DO ALMEIDA"";-;-;-;819607,93;-;819607,93"
"""290840 CONCEICAO DO COITE"";-;-;-;1882429,21;-;1882429,21"
"""290850 CONCEICAO DO JACUIPE"";-;4210,92;-;2116222,49;-;2120433,41"
"""290860 CONDE"";-;-;-;417911,36;-;417911,36"
"""290870 CONDEUBA"";-;-;-;1924992,84;-;1924992,84"
"""290880 CONTENDAS DO SINCORA"";-;-;-;174250,25;-;174250,25"
"""290890 CORACAO DE MARIA"";-;-;-;2640624,23;-;2640624,23"
"""290900 CORDEIROS"";-;-;-;100804,05;-;100804,05"
"""290910 CORIBE"";-;-;-;418595,81;-;418595,81"
"""290920 CORONEL JOAO SA"";-;-;-;658407,74;-;658407,74"
"""290930 CORRENTINA"";-;-;-;329056,30;-;329056,30"
"""290940 COTEGIPE"";-;-;-;86273,08;-;86273,08"
"""290950 CRAVOLANDIA"";-;-;-;37885,38;-;37885,38"
"""290960 CRISOPOLIS"";-;-;-;1973559,76;61000,00;2034559,76"
"""290970 CRISTOPOLIS"";-;-;-;834896,23;-;834896,23"
"""290980 CRUZ DAS ALMAS"";358749,02;-;-;3022879,25;-;3381628,27"
"""290990 CURACA"";-;-;-;2145800,03;-;2145800,03"
"""291000 DARIO MEIRA"";-;-;-;35512,63;-;35512,63"
"""291005 DIAS D'AVILA"";-;-;-;2001385,17;-;2001385,17"
"""291010 DOM BASILIO"";-;-;-;159384,46;-;159384,46"
"""291020 DOM MACEDO COSTA"";-;-;-;4730,55;-;4730,55"
"""291030 ELISIO MEDRADO"";-;-;-;39265,30;-;39265,30"
"""291040 ENCRUZILHADA"";-;-;-;236920,85;-;236920,85"
"""291050 ENTRE RIOS"";-;-;-;1093999,88;-;1093999,88"
"""291060 ESPLANADA"";-;-;-;1054932,02;-;1054932,02"
"""291070 EUCLIDES DA CUNHA"";-;7639568,58;-;3644783,41;-;11284351,99"
"""291072 EUNAPOLIS"";73181,84;8800229,80;-;16046227,25;-;24919638,89"
"""291075 FATIMA"";-;-;-;1501759,50;-;1501759,50"
"""291077 FEIRA DA MATA"";-;-;-;68546,94;-;68546,94"
"""291080 FEIRA DE SANTANA"";1198064,23;40051940,83;-;108210082,87;-;149460087,93"
"""291085 FILADELFIA"";-;-;-;999798,45;-;999798,45"
"""291090 FIRMINO ALVES"";-;-;-;47109,90;-;47109,90"
"""291100 FLORESTA AZUL"";-;-;-;14298,95;-;14298,95"
"""291110 FORMOSA DO RIO PRETO"";-;-;-;185516,57;-;185516,57"
"""291120 GANDU"";81474,18;2668026,66;-;1876440,05;-;4625940,89"
"""291125 GAVIAO"";-;-;-;43309,65;-;43309,65"
"""291130 GENTIO DO OURO"";-;-;-;56617,45;-;56617,45"
"""291140 GLORIA"";-;-;-;32080,91;-;32080,91"
"""291150 GONGOGI"";-;-;-;118859,93;-;118859,93"
"""291160 GOVERNADOR MANGABEIRA"";-;-;-;504585,47;-;504585,47"
"""291165 GUAJERU"";-;-;-;19845,00;-;19845,00"
"""291170 GUANAMBI"";85255,44;12129148,54;-;13258889,12;-;25473293,10"
"""291180 GUARATINGA"";-;-;-;155833,77;-;155833,77"
"""291185 HELIOPOLIS"";-;-;-;507350,65;-;507350,65"
"""291190 IACU"";-;-;-;459039,91;-;459039,91"
"""291200 IBIASSUCE"";-;-;-;328270,41;-;328270,41"
"""291210 IBICARAI"";-;826855,54;-;363478,69;-;1190334,23"
"""291220 IBICOARA"";-;-;-;24995,10;-;24995,10"
"""291230 IBICUI"";-;-;-;1274025,02;-;1274025,02"
"""291240 IBIPEBA"";-;-;-;375576,03;-;375576,03"
"""291250 IBIPITANGA"";-;-;-;344812,87;-;344812,87"
"""291260 IBIQUERA"";-;-;-;6270,75;-;6270,75"
"""291270 IBIRAPITANGA"";-;-;-;306559,02;-;306559,02"
"""291280 IBIRAPUA"";-;-;-;800555,89;-;800555,89"
"""291290 IBIRATAIA"";-;104010,00;-;394991,85;-;499001,85"
"""291300 IBITIARA"";-;-;-;484092,10;-;484092,10"
"""291310 IBITITA"";-;-;-;97001,71;-;97001,71"
"""291320 IBOTIRAMA"";35385,68;2674308,63;-;3711736,73;-;6421431,04"
"""291330 ICHU"";-;-;-;100188,18;-;100188,18"
"""291340 IGAPORA"";-;-;-;339831,43;-;339831,43"
"""291345 IGRAPIUNA"";-;-;-;334979,69;-;334979,69"
"""291350 IGUAI"";-;-;-;1165853,66;-;1165853,66"
"""291360 ILHEUS"";145882,48;13638181,87;-;21052275,58;-;34836339,93"
"""291370 INHAMBUPE"";-;-;-;1306104,04;-;1306104,04"
"""291380 IPECAETA"";-;-;-;196102,40;-;196102,40"
"""291390 IPIAU"";-;-;-;2376961,68;-;2376961,68"
"""291400 IPIRA"";-;-;-;2559080,97;-;2559080,97"
"""291410 IPUPIARA"";-;-;-;75053,35;-;75053,35"
"""291420 IRAJUBA"";-;-;-;323265,65;-;323265,65"
"""291430 IRAMAIA"";-;-;-;314407,52;-;314407,52"
"""291440 IRAQUARA"";-;-;-;138739,09;-;138739,09"
"""291450 IRARA"";-;-;-;610498,85;-;610498,85"
"""291460 IRECE"";326652,23;13502453,24;-;16911926,25;-;30741031,72"
"""291465 ITABELA"";-;-;2720,00;8111692,22;51159,60;8165571,82"
"""291470 ITABERABA"";251012,65;10997075,72;-;9302648,33;-;20550736,70"
"""291480 ITABUNA"";168705,92;10686501,73;-;42951006,84;-;53806214,49"
"""291490 ITACARE"";-;-;-;1579732,99;-;1579732,99"
"""291500 ITAETE"";-;-;-;59891,94;-;59891,94"
"""291510 ITAGI"";-;-;-;75095,75;-;75095,75"
"""291520 ITAGIBA"";-;-;-;45705,75;-;45705,75"
"""291530 ITAGIMIRIM"";-;-;-;169508,35;-;169508,35"
"""291535 ITAGUACU DA BAHIA"";-;-;-;97835,08;-;97835,08"
"""291540 ITAJU DO COLONIA"";-;-;-;203955,24;-;203955,24"
"""291550 ITAJUIPE"";-;-;-;479066,46;-;479066,46"
"""291560 ITAMARAJU"";-;22257,72;-;2930256,92;-;2952514,64"
"""291570 ITAMARI"";-;-;-;21796,65;-;21796,65"
"""291580 ITAMBE"";-;-;-;739795,19;-;739795,19"
"""291590 ITANAGRA"";-;-;-;108878,96;-;108878,96"
"""291600 ITANHEM"";-;-;-;292377,78;-;292377,78"
"""291610 ITAPARICA"";-;-;-;939613,39;-;939613,39"
"""291620 ITAPE"";-;-;-;222934,56;-;222934,56"
"""291630 ITAPEBI"";-;-;-;146794,31;-;146794,31"
"""291640 ITAPETINGA"";186528,99;6512313,25;-;5178122,53;-;11876964,77"
"""291650 ITAPICURU"";-;-;-;548599,96;-;548599,96"
"""291660 ITAPITANGA"";-;-;-;3537,00;-;3537,00"
"""291670 ITAQUARA"";-;-;-;3090,01;-;3090,01"
"""291680 ITARANTIM"";-;-;-;524154,01;-;524154,01"
"""291685 ITATIM"";-;-;-;642660,25;-;642660,25"
"""291690 ITIRUCU"";-;-;-;322627,28;-;322627,28"
"""291700 ITIUBA"";-;-;-;1084198,20;-;1084198,20"
"""291710 ITORORO"";-;-;-;3602003,08;-;3602003,08"
"""291720 ITUACU"";-;-;-;353818,74;-;353818,74"
"""291730 ITUBERA"";-;-;-;1309551,82;-;1309551,82"
"""291733 IUIU"";-;-;-;185636,84;-;185636,84"
"""291735 JABORANDI"";-;-;-;656528,97;-;656528,97"
"""291740 JACARACI"";-;-;-;258275,58;-;258275,58"
"""291750 JACOBINA"";405357,13;11106416,29;-;13326450,20;-;24838223,62"
"""291760 JAGUAQUARA"";-;-;-;853829,70;-;853829,70"
"""291770 JAGUARARI"";-;-;-;1482811,08;-;1482811,08"
"""291780 JAGUARIPE"";-;-;-;44770,95;-;44770,95"
"""291790 JANDAIRA"";-;-;-;27424,80;-;27424,80"
"""291800 JEQUIE"";565386,30;13561766,34;-;21540132,65;-;35667285,29"
"""291810 JEREMOABO"";-;-;-;615887,03;-;615887,03"
"""291820 JIQUIRICA"";-;-;-;777721,84;-;777721,84"
"""291830 JITAUNA"";-;-;-;146152,88;-;146152,88"
"""291835 JOAO DOURADO"";-;-;-;454274,68;-;454274,68"
"""291840 JUAZEIRO"";423600,60;19301176,23;-;20327668,33;-;40052445,16"
"""291845 JUCURUCU"";-;-;-;109159,89;-;109159,89"
"""291850 JUSSARA"";-;-;-;210761,31;-;210761,31"
"""291855 JUSSARI"";-;1136164,64;-;143803,95;-;1279968,59"
"""291860 JUSSIAPE"";-;-;-;104969,05;-;104969,05"
"""291875 LAGOA REAL"";-;-;-;85447,65;-;85447,65"
"""291880 LAJE"";-;-;-;258417,89;-;258417,89"
"""291890 LAJEDAO"";-;-;-;141709,31;-;141709,31"
"""291900 LAJEDINHO"";-;-;-;20042,20;-;20042,20"
"""291905 LAJEDO DO TABOCAL"";-;-;-;260627,93;-;260627,93"
"""291910 LAMARAO"";-;-;-;85133,64;-;85133,64"
"""291915 LAPAO"";-;-;-;596449,94;-;596449,94"
"""291920 LAURO DE FREITAS"";-;5867817,44;-;10214582,33;-;16082399,77"
"""291930 LENCOIS"";-;-;-;174933,01;-;174933,01"
"""291940 LICINIO DE ALMEIDA"";-;-;-;55316,62;-;55316,62"
"""291950 LIVRAMENTO DE NOSSA SENHORA"";-;-;-;1760447,95;-;1760447,95"
"""291955 LUIS EDUARDO MAGALHAES"";-;64551,94;-;13021997,29;-;13086549,23"
"""291960 MACAJUBA"";-;-;-;667442,03;-;667442,03"
"""291970 MACARANI"";-;-;-;330263,87;-;330263,87"
"""291980 MACAUBAS"";-;-;-;872457,69;-;872457,69"
"""291990 MACURURE"";-;-;-;17932,80;-;17932,80"
"""291992 MADRE DE DEUS"";-;-;-;1040012,07;-;1040012,07"
"""291995 MAETINGA"";-;-;-;258856,11;-;258856,11"
"""292000 MAIQUINIQUE"";-;-;-;99652,70;-;99652,70"
"""292010 MAIRI"";-;-;-;1140024,17;-;1140024,17"
"""292020 MALHADA"";-;-;-;214198,38;-;214198,38"
"""292030 MALHADA DE PEDRAS"";-;-;-;18089,40;-;18089,40"
"""292040 MANOEL VITORINO"";-;-;-;34260,75;-;34260,75"
"""292045 MANSIDAO"";-;-;-;117256,84;-;117256,84"
"""292050 MARACAS"";-;111830,12;-;556348,59;-;668178,71"
"""292060 MARAGOGIPE"";-;-;-;596798,75;-;596798,75"
"""292070 MARAU"";-;-;-;176367,74;-;176367,74"
"""292080 MARCIONILIO SOUZA"";-;-;-;105273,15;-;105273,15"
"""292090 MASCOTE"";-;-;-;32772,03;-;32772,03"
"""292100 MATA DE SAO JOAO"";-;20335,94;-;1779376,42;-;1799712,36"
"""292105 MATINA"";-;-;-;354,69;-;354,69"
"""292110 MEDEIROS NETO"";-;-;-;727459,22;-;727459,22"
"""292120 MIGUEL CALMON"";-;-;-;1706363,71;-;1706363,71"
"""292130 MILAGRES"";-;-;-;39554,15;-;39554,15"
"""292140 MIRANGABA"";-;-;-;464813,04;-;464813,04"
"""292145 MIRANTE"";-;-;-;200316,74;-;200316,74"
"""292150 MONTE SANTO"";-;-;-;965591,77;-;965591,77"
"""292160 MORPARA"";-;-;-;102578,74;-;102578,74"
"""292170 MORRO DO CHAPEU"";-;-;-;1276027,10;-;1276027,10"
"""292180 MORTUGABA"";-;-;-;144869,91;-;144869,91"
"""292190 MUCUGE"";-;-;-;148856,96;-;148856,96"
"""292200 MUCURI"";-;-;-;983271,70;-;983271,70"
"""292205 MULUNGU DO MORRO"";-;-;-;506318,82;-;506318,82"
"""292210 MUNDO NOVO"";26155,99;-;-;363118,24;-;389274,23"
"""292220 MUNIZ FERREIRA"";-;-;-;38790,50;-;38790,50"
"""292225 MUQUEM DE SAO FRANCISCO"";-;-;-;33212,67;-;33212,67"
"""292230 MURITIBA"";-;-;-;1312558,50;-;1312558,50"
"""292240 MUTUIPE"";-;-;-;1406557,47;-;1406557,47"
"""292250 NAZARE"";-;-;-;848036,46;-;848036,46"
"""292260 NILO PECANHA"";-;-;-;110308,65;-;110308,65"
"""292265 NORDESTINA"";-;-;-;442866,34;-;442866,34"
"""292270 NOVA CANAA"";-;-;-;86359,22;-;86359,22"
"""292273 NOVA FATIMA"";-;-;-;68526,64;-;68526,64"
"""292275 NOVA IBIA"";-;-;-;91193,87;-;91193,87"
"""292280 NOVA ITARANA"";-;-;-;24795,00;232,20;25027,20"
"""292290 NOVA SOURE"";-;-;-;2308654,35;-;2308654,35"
"""292300 NOVA VICOSA"";-;-;-;720274,76;-;720274,76"
"""292303 NOVO HORIZONTE"";-;-;-;69292,60;-;69292,60"
"""292305 NOVO TRIUNFO"";-;-;-;75507,99;-;75507,99"
"""292310 OLINDINA"";-;-;-;762513,91;-;762513,91"
"""292320 OLIVEIRA DOS BREJINHOS"";-;-;-;420547,19;-;420547,19"
"""292330 OURICANGAS"";-;-;-;238724,98;-;238724,98"
"""292335 OUROLANDIA"";-;-;-;326745,56;-;326745,56"
"""292340 PALMAS DE MONTE ALTO"";-;-;-;267812,13;-;267812,13"
"""292350 PALMEIRAS"";-;-;-;140579,55;-;140579,55"
"""292360 PARAMIRIM"";-;-;-;1138391,04;-;1138391,04"
"""292370 PARATINGA"";-;-;-;559726,18;-;559726,18"
"""292380 PARIPIRANGA"";-;-;-;1109128,62;-;1109128,62"
"""292390 PAU BRASIL"";-;-;-;16496,94;-;16496,94"
"""292400 PAULO AFONSO"";64946,76;13568576,19;-;10431446,83;-;24064969,78"
"""292405 PE DE SERRA"";-;-;-;258953,64;-;258953,64"
"""292410 PEDRAO"";-;-;-;182904,01;-;182904,01"
"""292420 PEDRO ALEXANDRE"";-;-;-;534577,88;-;534577,88"
"""292430 PIATA"";-;-;-;401791,85;-;401791,85"
"""292440 PILAO ARCADO"";-;-;-;154171,20;-;154171,20"
