"""Munic¡pio"";""Aten‡Æo B sica"";""M‚dia complexidade"";""Alta complexidade"";""NÆo se aplica"";""Total"""
"""431675 SANTA CLARA DO SUL"";402;42116;-;743;43261"
"""431680 SANTA CRUZ DO SUL"";1201549;1854300;2344062;9573;5409484"
"""431690 SANTA MARIA"";28655;3172062;2445239;9798;5655754"
"""431695 SANTA MARIA DO HERVAL"";17588;23344;-;-;40932"
"""431700 SANTANA DA BOA VISTA"";13674;43388;-;180;57242"
"""431710 SANT'ANA DO LIVRAMENTO"";37857;485806;11371;190903;725937"
"""431720 SANTA ROSA"";918092;938733;1985631;17379;3859835"
"""431725 SANTA TEREZA"";-;2559;-;107;2666"
"""431730 SANTA VITORIA DO PALMAR"";-;269644;815;1319;271778"
"""431740 SANTIAGO"";74301;544010;14447;2778;635536"
"""431750 SANTO ANGELO"";7346;832431;1865160;5649;2710586"
"""431760 SANTO ANTONIO DA PATRULHA"";301678;602590;8459;2113;914840"
"""431770 SANTO ANTONIO DAS MISSOES"";-;23130;-;842;23972"
"""431775 SANTO ANTONIO DO PLANALTO"";18596;1099;-;138;19833"
"""431780 SANTO AUGUSTO"";752;109369;159;16442;126722"
"""431790 SANTO CRISTO"";20036;68562;-;709;89307"
"""431795 SANTO EXPEDITO DO SUL"";-;4028;-;-;4028"
"""431800 SAO BORJA"";83530;588415;13075;94425;779445"
"""431805 SAO DOMINGOS DO SUL"";368;14211;-;233;14812"
"""431810 SAO FRANCISCO DE ASSIS"";153078;81273;163;736;235250"
"""431820 SAO FRANCISCO DE PAULA"";138542;113256;-;-;251798"
"""431830 SAO GABRIEL"";31683;407679;11342;5509;456213"
"""431840 SAO JERONIMO"";626;229947;1889;487;232949"
"""431842 SAO JOAO DA URTIGA"";-;23490;-;820;24310"
"""431843 SAO JOAO DO POLESINE"";5727;24335;-;-;30062"
"""431844 SAO JORGE"";1;629;-;8544;9174"
"""431845 SAO JOSE DAS MISSOES"";168;-;-;267;435"
"""431846 SAO JOSE DO HERVAL"";-;9203;-;278;9481"
"""431849 SAO JOSE DO INHACORA"";5200;4717;-;221;10138"
"""431850 SAO JOSE DO NORTE"";267;154024;-;56;154347"
"""431860 SAO JOSE DO OURO"";77;57304;44;57;57482"
"""431862 SAO JOSE DOS AUSENTES"";-;22819;-;207;23026"
"""431870 SAO LEOPOLDO"";15779;1603166;53615;1228;1673788"
"""431880 SAO LOURENCO DO SUL"";111600;351167;3627;1392;467786"
"""431890 SAO LUIZ GONZAGA"";74892;200634;1069;1060;277655"
"""431900 SAO MARCOS"";64;49528;132;5123;54847"
"""431910 SAO MARTINHO"";2868;13348;-;117;16333"
"""431912 SAO MARTINHO DA SERRA"";-;-;-;37;37"
"""431915 SAO MIGUEL DAS MISSOES"";-;23416;-;309;23725"
"""431920 SAO NICOLAU"";-;10315;-;761;11076"
"""431930 SAO PAULO DAS MISSOES"";2656;23890;-;382;26928"
"""431935 SAO PEDRO DA SERRA"";-;606;-;-;606"
"""431936 SAO PEDRO DAS MISSOES"";-;-;-;476;476"
"""431937 SAO PEDRO DO BUTIA"";-;2904;-;190;3094"
"""431940 SAO PEDRO DO SUL"";464;71822;-;527;72813"
"""431950 SAO SEBASTIAO DO CAI"";31987;165311;-;624;197922"
"""431960 SAO SEPE"";-;164796;61;945;165802"
"""431970 SAO VALENTIM"";-;12388;-;313;12701"
"""431971 SAO VALENTIM DO SUL"";-;-;-;16;16"
"""431973 SAO VALERIO DO SUL"";-;-;-;76;76"
"""431975 SAO VENDELINO"";-;-;-;199;199"
"""431980 SAO VICENTE DO SUL"";59;33815;-;229;34103"
"""431990 SAPIRANGA"";135775;489566;18291;17699;661331"
"""432000 SAPUCAIA DO SUL"";1090055;1467151;23499;126;2580831"
"""432010 SARANDI"";8;86707;2425;1019;90159"
"""432020 SEBERI"";72479;76725;89;6514;155807"
"""432023 SEDE NOVA"";-;-;-;437;437"
"""432026 SEGREDO"";-;13408;-;247;13655"
"""432030 SELBACH"";-;6117;-;312;6429"
"""432032 SENADOR SALGADO FILHO"";39576;-;-;333;39909"
"""432040 SERAFINA CORREA"";182;148651;-;1226;150059"
"""432045 SERIO"";-;12;-;282;294"
"""432050 SERTAO"";-;20997;-;307;21304"
"""432055 SERTAO SANTANA"";4064;13978;-;153;18195"
"""432057 SETE DE SETEMBRO"";179;640;-;304;1123"
"""432060 SEVERIANO DE ALMEIDA"";94;19938;-;278;20310"
"""432065 SILVEIRA MARTINS"";-;-;-;87;87"
"""432067 SINIMBU"";51;63726;-;1743;65520"
"""432070 SOBRADINHO"";19674;121843;499;593;142609"
"""432080 SOLEDADE"";24688;336237;8855;1964;371744"
"""432085 TABAI"";-;-;-;132;132"
"""432090 TAPEJARA"";163934;212134;1992;750;378810"
"""432100 TAPERA"";5975;63106;-;16302;85383"
"""432110 TAPES"";2112;30230;-;-;32342"
"""432120 TAQUARA"";784;453840;39657;1877;496158"
"""432130 TAQUARI"";2;161316;1842;505;163665"
"""432132 TAQUARUCU DO SUL"";29;9210;-;17849;27088"
"""432135 TAVARES"";933;29232;-;211;30376"
"""432140 TENENTE PORTELA"";5036;585129;12161;3402;605728"
"""432143 TERRA DE AREIA"";41208;86571;-;1043;128822"
"""432145 TEUTONIA"";361226;256437;4438;54422;676523"
"""432146 TIO HUGO"";3371;5198;-;159;8728"
"""432147 TIRADENTES DO SUL"";-;11829;-;175;12004"
"""432149 TOROPI"";-;1058;-;369;1427"
"""432150 TORRES"";96329;431240;29843;4549;561961"
"""432160 TRAMANDAI"";59865;642062;6478;1232;709637"
"""432162 TRAVESSEIRO"";-;4225;-;367;4592"
"""432163 TRES ARROIOS"";29;11330;-;176;11535"
"""432166 TRES CACHOEIRAS"";13927;35548;-;352;49827"
"""432170 TRES COROAS"";6;165508;208;-;165722"
"""432180 TRES DE MAIO"";598;332053;4266;627;337544"
"""432183 TRES FORQUILHAS"";320;6765;-;1590;8675"
"""432185 TRES PALMEIRAS"";-;17780;-;113;17893"
"""432190 TRES PASSOS"";1;264559;3441;647;268648"
"""432195 TRINDADE DO SUL"";1192;40906;-;526;42624"
"""432200 TRIUNFO"";38015;113174;-;412;151601"
"""432210 TUCUNDUVA"";26167;28674;-;171;55012"
"""432215 TUNAS"";-;20452;-;158;20610"
"""432218 TUPANCI DO SUL"";-;-;-;30;30"
"""432220 TUPANCIRETA"";-;86314;-;677;86991"
"""432225 TUPANDI"";12892;2048;-;-;14940"
"""432230 TUPARENDI"";303;48968;-;-;49271"
"""432232 TURUCU"";3837;22591;-;12;26440"
"""432234 UBIRETAMA"";-;-;-;45;45"
"""432237 UNISTALDA"";620;1250;-;402;2272"
"""432240 URUGUAIANA"";122418;730544;19220;127075;999257"
"""432250 VACARIA"";5568;675873;18648;54885;754974"
"""432252 VALE VERDE"";5801;-;-;185;5986"
"""432253 VALE DO SOL"";-;37010;-;-;37010"
"""432254 VALE REAL"";6;966;-;147;1119"
"""432255 VANINI"";-;2456;-;97;2553"
"""432260 VENANCIO AIRES"";480908;596110;11047;79981;1168046"
"""432270 VERA CRUZ"";48906;161367;-;4960;215233"
"""432280 VERANOPOLIS"";37;244736;4420;24176;273369"
"""432285 VESPASIANO CORREA"";-;2021;-;4;2025"
"""432290 VIADUTOS"";-;13453;-;228;13681"
"""432300 VIAMAO"";1123912;1285299;22233;1409;2432853"
"""432310 VICENTE DUTRA"";1060;20050;-;22570;43680"
"""432320 VICTOR GRAEFF"";-;-;-;67;67"
"""432330 VILA FLORES"";-;13447;71;277;13795"
"""432335 VILA LANGARO"";-;-;-;1411;1411"
"""432340 VILA MARIA"";12932;24652;-;-;37584"
"""432345 VILA NOVA DO SUL"";-;9170;-;489;9659"
"""432360 VISTA ALEGRE DO PRATA"";-;-;-;147;147"
"""432370 VISTA GAUCHA"";246;9222;-;262;9730"
"""432375 VITORIA DAS MISSOES"";123;949;-;215;1287"
"""432377 WESTFALIA"";-;2278;-;630;2908"
"""432380 XANGRI-LA"";16799;136414;-;1611;154824"
"""500020 AGUA CLARA"";9357;72267;-;1068;82692"
"""500025 ALCINOPOLIS"";11596;18480;-;239;30315"
"""500060 AMAMBAI"";6775;116756;-;1643;125174"
"""500070 ANASTACIO"";22254;176607;232;1322;200415"
"""500080 ANAURILANDIA"";171028;37827;-;85;208940"
"""500085 ANGELICA"";135;27626;-;321;28082"
"""500090 ANTONIO JOAO"";198571;47056;-;56;245683"
"""500100 APARECIDA DO TABOADO"";113485;339170;1438;3161;457254"
"""500110 AQUIDAUANA"";667617;360718;19214;1845;1049394"
"""500124 ARAL MOREIRA"";710;38966;-;212;39888"
"""500150 BANDEIRANTES"";15153;17599;-;189;32941"
"""500190 BATAGUASSU"";368400;75884;2620;81;446985"
"""500200 BATAYPORA"";21142;28272;-;44;49458"
"""500210 BELA VISTA"";239902;94195;-;257;334354"
"""500215 BODOQUENA"";4668;72859;-;357;77884"
"""500220 BONITO"";39004;66476;118;121;105719"
"""500230 BRASILANDIA"";22100;77642;-;1234;100976"
"""500240 CAARAPO"";126820;292268;-;3551;422639"
"""500260 CAMAPUA"";34699;45922;69;1966;82656"
"""500270 CAMPO GRANDE"";1554105;12974855;15366004;654557;30549521"
"""500280 CARACOL"";598;15430;-;956;16984"
"""500290 CASSILANDIA"";522341;109868;210;32807;665226"
"""500295 CHAPADAO DO SUL"";98926;250893;2001;139513;491333"
"""500310 CORGUINHO"";30651;4791;-;-;35442"
"""500315 CORONEL SAPUCAIA"";36809;74486;-;346;111641"
"""500320 CORUMBA"";249600;640530;23743;25819;939692"
"""500325 COSTA RICA"";52539;243128;10894;11084;317645"
"""500330 COXIM"";620929;329673;15693;1143;967438"
"""500345 DEODAPOLIS"";25637;37779;-;722;64138"
"""500348 DOIS IRMAOS DO BURITI"";181147;40361;-;277;221785"
"""500350 DOURADINA"";94003;15671;-;284;109958"
"""500370 DOURADOS"";220950;1642928;56190;60334;1980402"
"""500375 ELDORADO"";14146;22496;16;663;37321"
"""500380 FATIMA DO SUL"";794;191799;928;214;193735"
"""500390 FIGUEIRAO"";18840;39287;-;9;58136"
"""500400 GLORIA DE DOURADOS"";96622;43982;-;1092;141696"
"""500410 GUIA LOPES DA LAGUNA"";4298;58903;88;24;63313"
"""500430 IGUATEMI"";40517;86057;-;339;126913"
"""500440 INOCENCIA"";80815;48727;-;175;129717"
"""500450 ITAPORA"";34641;57457;-;1232;93330"
"""500460 ITAQUIRAI"";139255;29881;-;-;169136"
"""500470 IVINHEMA"";181927;205135;6;2161;389229"
"""500480 JAPORA"";-;-;-;381;381"
"""500490 JARAGUARI"";84601;29384;-;578;114563"
"""500500 JARDIM"";75378;157827;-;61523;294728"
"""500510 JATEI"";23761;14197;-;10;37968"
"""500515 JUTI"";36346;39184;-;1885;77415"
"""500520 LADARIO"";410;96485;-;31010;127905"
"""500525 LAGUNA CARAPA"";-;28511;-;2277;30788"
"""500540 MARACAJU"";72770;525933;38;15974;614715"
"""500560 MIRANDA"";235200;200274;113;712;436299"
"""500568 MUNDO NOVO"";1711;40174;-;350;42235"
"""500570 NAVIRAI"";1077346;592315;7811;1783;1679255"
"""500580 NIOAQUE"";51607;36422;-;671;88700"
"""500600 NOVA ALVORADA DO SUL"";45706;105619;44;6;151375"
"""500620 NOVA ANDRADINA"";57101;429935;1;4436;491473"
"""500625 NOVO HORIZONTE DO SUL"";52424;17582;-;154;70160"
"""500627 PARAISO DAS AGUAS"";136246;30303;207;40748;207504"
"""500630 PARANAIBA"";483967;303060;16333;1806;805166"
"""500635 PARANHOS"";12951;37411;-;-;50362"
"""500640 PEDRO GOMES"";20655;33216;-;6250;60121"
"""500660 PONTA PORA"";74913;772994;21697;1622;871226"
"""500690 PORTO MURTINHO"";25493;42454;-;1558;69505"
"""500710 RIBAS DO RIO PARDO"";228818;108347;-;540;337705"
"""500720 RIO BRILHANTE"";122283;314483;126;2807;439699"
"""500730 RIO NEGRO"";7759;23708;-;4059;35526"
"""500740 RIO VERDE DE MATO GROSSO"";197997;146630;-;764;345391"
"""500750 ROCHEDO"";75134;15105;-;535;90774"
"""500755 SANTA RITA DO PARDO"";101721;75547;188;-;177456"
"""500769 SAO GABRIEL DO OESTE"";61965;366774;343;4210;433292"
"""500770 SETE QUEDAS"";-;30740;-;-;30740"
"""500780 SELVIRIA"";150780;23053;-;183;174016"
"""500790 SIDROLANDIA"";124053;281296;360;1937;407646"
"""500793 SONORA"";306866;90052;-;1796;398714"
"""500795 TACURU"";2075;38028;-;342;40445"
"""500797 TAQUARUSSU"";6245;19414;-;125;25784"
"""500800 TERENOS"";78929;150407;-;935;230271"
"""500830 TRES LAGOAS"";1007957;1275906;26801;17359;2328023"
"""500840 VICENTINA"";4652;41768;-;360;46780"
"""510010 ACORIZAL"";197;19473;-;-;19670"
"""510020 AGUA BOA"";61293;299258;1100;129609;491260"
"""510025 ALTA FLORESTA"";274609;501082;3811;181108;960610"
"""510030 ALTO ARAGUAIA"";33439;159286;1;17521;210247"
"""510035 ALTO BOA VISTA"";4440;13533;-;6685;24658"
"""510040 ALTO GARCAS"";219371;108970;191;1890;330422"
"""510050 ALTO PARAGUAI"";138;16450;-;781;17369"
"""510060 ALTO TAQUARI"";33694;89260;-;50106;173060"
"""510080 APIACAS"";327957;345644;75;32472;706148"
"""510100 ARAGUAIANA"";13695;-;-;240;13935"
"""510120 ARAGUAINHA"";18478;4314;7;1198;23997"
"""510125 ARAPUTANGA"";55866;62999;51;65790;184706"
"""510130 ARENAPOLIS"";52621;103405;10;34749;190785"
"""510140 ARIPUANA"";24082;77414;2;9097;110595"
"""510160 BARAO DE MELGACO"";8849;25227;-;4146;38222"
"""510170 BARRA DO BUGRES"";50705;653487;-;35020;739212"
"""510180 BARRA DO GARCAS"";366979;882815;28093;110535;1388422"
"""510185 BOM JESUS DO ARAGUAIA"";4655;80329;-;18392;103376"
"""510190 BRASNORTE"";36470;185372;27;48660;270529"
"""510250 CACERES"";160935;664314;47899;13085;886233"
"""510260 CAMPINAPOLIS"";18393;289564;200;82284;390441"
"""510263 CAMPO NOVO DO PARECIS"";147827;451223;6107;82477;687634"
"""510267 CAMPO VERDE"";115674;566654;5667;84805;772800"
"""510268 CAMPOS DE JULIO"";98253;130378;85;62882;291598"
"""510269 CANABRAVA DO NORTE"";14805;27035;129;7222;49191"
"""510270 CANARANA"";214119;159252;23;5444;378838"
"""510279 CARLINDA"";595511;120691;691;34212;751105"
"""510285 CASTANHEIRA"";59206;44080;-;557;103843"
"""510300 CHAPADA DOS GUIMARAES"";31118;265367;103;10150;306738"
"""510305 CLAUDIA"";2707;102716;476;59634;165533"
"""510310 COCALINHO"";42224;110258;-;3713;156195"
"""510320 COLIDER"";567739;382797;7519;103713;1061768"
"""510325 COLNIZA"";2217905;16281;-;966;2235152"
"""510330 COMODORO"";1883;171429;-;38352;211664"
"""510335 CONFRESA"";102216;265467;1114;5984;374781"
"""510336 CONQUISTA D'OESTE"";9782;43802;-;31931;85515"
"""510337 COTRIGUACU"";1709;38719;-;59802;100230"
"""510340 CUIABA"";1177597;8070228;10241409;239501;19728735"
"""510343 CURVELANDIA"";334;7581;-;513;8428"
"""510345 DENISE"";113218;175340;-;11354;299912"
"""510350 DIAMANTINO"";97024;284464;1003;51087;433578"
"""510360 DOM AQUINO"";3886;34950;-;4962;43798"
"""510370 FELIZ NATAL"";43574;104391;391;33432;181788"
"""510380 FIGUEIROPOLIS D'OESTE"";8227;8890;3;17105;34225"
"""510385 GAUCHA DO NORTE"";91727;12544;-;656;104927"
"""510390 GENERAL CARNEIRO"";1727;33348;-;1388;36463"
"""510395 GLORIA D'OESTE"";-;19891;25;243;20159"
"""510410 GUARANTA DO NORTE"";446167;272420;51;178604;897242"
"""510420 GUIRATINGA"";152412;54948;-;11413;218773"
"""510450 INDIAVAI"";220;3443;2;16266;19931"
"""510452 IPIRANGA DO NORTE"";188264;27298;260;15785;231607"
"""510454 ITANHANGA"";63194;50268;391;4485;118338"
"""510455 ITAUBA"";62782;48446;-;15980;127208"
"""510460 ITIQUIRA"";149711;121561;-;931;272203"
"""510480 JACIARA"";88747;264521;751;51748;405767"
"""510490 JANGADA"";160906;162540;42;7649;331137"
"""510500 JAURU"";54255;25995;13;1660;81923"
"""510510 JUARA"";292455;461121;2877;116557;873010"
"""510515 JUINA"";82741;494427;1599;281798;860565"
"""510517 JURUENA"";21274;16921;-;570;38765"
"""510520 JUSCIMEIRA"";119076;149768;30;19173;288047"
"""510523 LAMBARI D'OESTE"";549;5714;17;137;6417"
"""510525 LUCAS DO RIO VERDE"";1492084;772253;2215;90929;2357481"
"""510530 LUCIARA"";321;16605;-;-;16926"
"""510550 VILA BELA DA SANTISSIMA TRINDADE"";308135;60765;-;26574;395474"
"""510558 MARCELANDIA"";259532;132492;16;23131;415171"
"""510560 MATUPA"";128607;208719;2;212373;549701"
"""510562 MIRASSOL D'OESTE"";49329;246871;2870;113391;412461"
"""510590 NOBRES"";20361;59963;44;17996;98364"
"""510600 NORTELANDIA"";6887;27714;-;44051;78652"
"""510610 NOSSA SENHORA DO LIVRAMENTO"";19540;5754;-;998;26292"
"""510615 NOVA BANDEIRANTES"";431799;48510;-;16055;496364"
"""510617 NOVA NAZARE"";25172;18502;-;-;43674"
"""510618 NOVA LACERDA"";2605;23151;-;39138;64894"
"""510619 NOVA SANTA HELENA"";1515;30701;66;40750;73032"
"""510620 NOVA BRASILANDIA"";10766;42344;36;23720;76866"
"""510621 NOVA CANAA DO NORTE"";240456;23896;26;54052;318430"
"""510622 NOVA MUTUM"";451123;575243;1474;43629;1071469"
"""510623 NOVA OLIMPIA"";210523;113889;5;18893;343310"
"""510624 NOVA UBIRATA"";250999;157560;876;21259;430694"
"""510625 NOVA XAVANTINA"";35466;267767;88;1980;305301"
"""510626 NOVO MUNDO"";32663;38598;-;58554;129815"
"""510627 NOVO HORIZONTE DO NORTE"";64667;19651;140;801;85259"
"""510628 NOVO SAO JOAQUIM"";201;39736;29;32499;72465"
"""510629 PARANAITA"";54080;197574;1106;31766;284526"
"""510630 PARANATINGA"";106878;187565;331;11594;306368"
"""510631 NOVO SANTO ANTONIO"";299;13049;-;1364;14712"
"""510637 PEDRA PRETA"";58965;139279;7;8800;207051"
"""510642 PEIXOTO DE AZEVEDO"";77035;267423;7977;19946;372381"
"""510645 PLANALTO DA SERRA"";22994;59527;10;48598;131129"
"""510650 POCONE"";65470;263638;575;11030;340713"
"""510665 PONTAL DO ARAGUAIA"";3339;48411;-;623;52373"
"""510670 PONTE BRANCA"";14470;41358;7;2513;58348"
"""510675 PONTES E LACERDA"";496691;509321;2629;89281;1097922"
"""510677 PORTO ALEGRE DO NORTE"";15178;103885;-;32511;151574"
"""510680 PORTO DOS GAUCHOS"";55364;103036;421;40365;199186"
"""510682 PORTO ESPERIDIAO"";29128;38872;-;19084;87084"
"""510685 PORTO ESTRELA"";69803;4386;-;15729;89918"
"""510700 POXOREO"";39999;93250;39;12070;145358"
"""510704 PRIMAVERA DO LESTE"";164910;1050681;14513;24581;1254685"
"""510706 QUERENCIA"";12908;314327;838;3183;331256"
"""510710 SAO JOSE DOS QUATRO MARCOS"";30135;90042;84;24044;144305"
"""510715 RESERVA DO CABACAL"";-;3255;2;3291;6548"
"""510718 RIBEIRAO CASCALHEIRA"";90546;61586;-;1644;153776"
"""510719 RIBEIRAOZINHO"";6230;27975;-;1166;35371"
"""510720 RIO BRANCO"";4229;15545;-;2132;21906"
"""510724 SANTA CARMEM"";127842;52630;379;7670;188521"
"""510726 SANTO AFONSO"";1755;15798;-;11879;29432"
"""510729 SAO JOSE DO POVO"";42511;25957;252;473;69193"
"""510730 SAO JOSE DO RIO CLARO"";50348;145421;-;102490;298259"
"""510735 SAO JOSE DO XINGU"";4673;14657;-;854;20184"
"""510740 SAO PEDRO DA CIPA"";1;18617;185;4471;23274"
"""510757 RONDOLANDIA"";6892;20096;-;3161;30149"
"""510760 RONDONOPOLIS"";273061;2139379;74625;97262;2584327"
"""510770 ROSARIO OESTE"";47032;60614;-;496;108142"
"""510774 SANTA CRUZ DO XINGU"";107;14783;152;5679;20721"
"""510775 SALTO DO CEU"";4989;21798;8;7122;33917"
"""510776 SANTA RITA DO TRIVELATO"";43861;10568;-;297;54726"
"""510777 SANTA TEREZINHA"";25023;15572;-;609;41204"
"""510779 SANTO ANTONIO DO LESTE"";75441;65801;301;38296;179839"
"""510780 SANTO ANTONIO DO LEVERGER"";48937;137063;-;5345;191345"
"""510785 SAO FELIX DO ARAGUAIA"";7988;82873;-;39376;130237"
"""510787 SAPEZAL"";56246;220397;1358;2201;280202"
"""510788 SERRA NOVA DOURADA"";716;14758;-;1253;16727"
"""510790 SINOP"";737844;1746460;59188;153963;2697455"
"""510792 SORRISO"";1028055;1373478;7093;87242;2495868"
"""510794 TABAPORA"";1088;1252;-;-;2340"
"""510795 TANGARA DA SERRA"";92647;829047;31606;36826;990126"
"""510800 TAPURAH"";52808;117432;669;46908;217817"
"""510805 TERRA NOVA DO NORTE"";22360;92738;12;46109;161219"
"""510810 TESOURO"";16823;31508;192;7612;56135"
"""510820 TORIXOREU"";17956;53892;210;16897;88955"
"""510830 UNIAO DO SUL"";19982;49330;278;17629;87219"
"""510835 VALE DE SAO DOMINGOS"";288;4160;-;17666;22114"
"""510840 VARZEA GRANDE"";554164;2749251;58770;3184;3365369"
"""510850 VERA"";33834;93302;900;107;128143"
"""510860 VILA RICA"";16690;54674;-;2925;74289"
"""510880 NOVA GUARITA"";7134;35972;6;23128;66240"
"""510885 NOVA MARILANDIA"";30932;64619;-;30120;125671"
"""510890 NOVA MARINGA"";21019;54055;-;11489;86563"
"""510895 NOVA MONTE VERDE"";95411;47027;230;12986;155654"
"""520005 ABADIA DE GOIAS"";267428;284566;-;545;552539"
"""520010 ABADIANIA"";740947;671748;-;812;1413507"
"""520013 ACREUNA"";342065;226261;-;994;569320"
"""520015 ADELANDIA"";7043;23059;-;504;30606"
"""520017 AGUA FRIA DE GOIAS"";24667;65614;-;613;90894"
"""520020 AGUA LIMPA"";1343;17259;-;755;19357"
"""520025 AGUAS LINDAS DE GOIAS"";351477;1470714;34400;3547;1860138"
"""520030 ALEXANIA"";28381;122963;-;2858;154202"
"""520050 ALOANDIA"";100;5254;-;762;6116"
"""520055 ALTO HORIZONTE"";4836;13758;1124;532;20250"
"""520060 ALTO PARAISO DE GOIAS"";104473;208987;-;1022;314482"
"""520080 ALVORADA DO NORTE"";25594;59669;-;946;86209"
"""520082 AMARALINA"";324;10161;-;242;10727"
"""520085 AMERICANO DO BRASIL"";22483;43776;-;697;66956"
"""520090 AMORINOPOLIS"";293;63921;-;459;64673"
"""520110 ANAPOLIS"";564254;3689310;120304;71412;4445280"
"""520120 ANHANGUERA"";6969;282;-;110;7361"
"""520130 ANICUNS"";810917;316358;-;1678;1128953"
"""520140 APARECIDA DE GOIANIA"";1449905;8173157;174531;133518;9931111"
"""520145 APARECIDA DO RIO DOCE"";28090;28025;-;59;56174"
"""520150 APORE"";12068;16984;-;365;29417"
"""520160 ARACU"";163220;42968;-;228;206416"
"""520170 ARAGARCAS"";80273;138676;306;95585;314840"
"""520180 ARAGOIANIA"";119514;72686;-;330;192530"
"""520215 ARAGUAPAZ"";156576;52082;-;591;209249"
"""520235 ARENOPOLIS"";314;29015;-;2149;31478"
"""520250 ARUANA"";201836;112317;-;1535;315688"
"""520260 AURILANDIA"";572;9168;127;83;9950"
"""520280 AVELINOPOLIS"";6238;47620;-;713;54571"
"""520310 BALIZA"";-;24105;-;402;24507"
"""520320 BARRO ALTO"";46069;98165;-;753;144987"
"""520330 BELA VISTA DE GOIAS"";658584;429966;1;1179;1089730"
"""520340 BOM JARDIM DE GOIAS"";149506;62040;-;1108;212654"
"""520350 BOM JESUS DE GOIAS"";37403;259369;1618;15300;313690"
"""520355 BONFINOPOLIS"";40133;87974;-;641;128748"
"""520357 BONOPOLIS"";20061;2329;-;339;22729"
"""520360 BRAZABRANTES"";14313;21499;-;355;36167"
"""520380 BRITANIA"";15642;54014;-;325;69981"
"""520390 BURITI ALEGRE"";5507;68490;-;715;74712"
"""520393 BURITI DE GOIAS"";19287;44557;-;250;64094"
"""520396 BURITINOPOLIS"";439;31893;-;2279;34611"
"""520400 CABECEIRAS"";43299;158272;-;832;202403"
"""520410 CACHOEIRA ALTA"";52455;163741;-;3611;219807"
"""520420 CACHOEIRA DE GOIAS"";3548;12211;-;424;16183"
"""520425 CACHOEIRA DOURADA"";14246;82566;-;995;97807"
"""520430 CACU"";12907;61711;-;1483;76101"
"""520440 CAIAPONIA"";42524;171959;63;46599;261145"
"""520450 CALDAS NOVAS"";299494;1746849;28854;107078;2182275"
"""520455 CALDAZINHA"";118823;-;-;76;118899"
"""520460 CAMPESTRE DE GOIAS"";115122;54149;-;746;170017"
"""520465 CAMPINACU"";36998;117513;-;1195;155706"
"""520470 CAMPINORTE"";20915;5024;-;896;26835"
"""520480 CAMPO ALEGRE DE GOIAS"";6329;30926;-;108;37363"
"""520485 CAMPO LIMPO DE GOIAS"";7;30937;-;945;31889"
"""520490 CAMPOS BELOS"";78156;239282;-;804;318242"
"""520495 CAMPOS VERDES"";139842;40304;-;450;180596"
"""520500 CARMO DO RIO VERDE"";26794;62280;-;535;89609"
"""520505 CASTELANDIA"";22047;24834;-;22306;69187"
"""520510 CATALAO"";27796;780688;25383;38395;872262"
"""520520 CATURAI"";10450;18906;-;517;29873"
"""520530 CAVALCANTE"";39195;139837;-;434;179466"
"""520540 CERES"";23643;564323;35740;19704;643410"
"""520545 CEZARINA"";11467;53531;-;1161;66159"
"""520547 CHAPADAO DO CEU"";167430;169713;-;726;337869"
"""520549 CIDADE OCIDENTAL"";1071584;826655;-;3372;1901611"
"""520551 COCALZINHO DE GOIAS"";6990;51260;-;105;58355"
"""520552 COLINAS DO SUL"";13901;25932;-;315;40148"
"""520570 CORREGO DO OURO"";4135;21607;-;492;26234"
"""520580 CORUMBA DE GOIAS"";12558;28715;-;678;41951"
"""520590 CORUMBAIBA"";42895;86916;-;1044;130855"
"""520620 CRISTALINA"";26434;465012;427;252;492125"
"""520630 CRISTIANOPOLIS"";8485;48917;-;632;58034"
"""520640 CRIXAS"";21313;57681;-;1354;80348"
"""520650 CROMINIA"";14658;42672;-;209;57539"
"""520660 CUMARI"";37032;13839;-;457;51328"
"""520670 DAMIANOPOLIS"";12118;52293;-;867;65278"
"""520680 DAMOLANDIA"";15684;38718;-;916;55318"
"""520690 DAVINOPOLIS"";16366;6028;-;317;22711"
"""520710 DIORAMA"";12258;35875;-;445;48578"
"""520725 DOVERLANDIA"";58619;127590;-;671;186880"
"""520735 EDEALINA"";13791;29157;-;737;43685"
"""520740 EDEIA"";5843;159309;196;1035;166383"
"""520750 ESTRELA DO NORTE"";12108;14499;-;1835;28442"
"""520753 FAINA"";749;54223;-;228;55200"
"""520760 FAZENDA NOVA"";31546;64661;-;671;96878"
"""520780 FIRMINOPOLIS"";31723;80522;-;1352;113597"
