"""Munic¡pio"";""02 Assistˆncia Farmacˆutica"";""04 Fundo de A‡äes Estrat‚gicas e Compensa‡äes FAEC"";""05 Incentivo - MAC"";""06 M‚dia e Alta Complexidade (MAC)"";""07 Vigilƒncia em Sa£de"";""Total"""
"""432280 VERANOPOLIS"";-;-;-;2371909,62;-;2371909,62"
"""432285 VESPASIANO CORREA"";-;-;-;6344,54;-;6344,54"
"""432290 VIADUTOS"";-;-;-;63290,93;-;63290,93"
"""432300 VIAMAO"";-;4130492,45;-;8830343,83;-;12960836,28"
"""432310 VICENTE DUTRA"";-;-;-;319025,93;-;319025,93"
"""432330 VILA FLORES"";-;-;-;138254,73;-;138254,73"
"""432340 VILA MARIA"";-;-;-;241380,39;-;241380,39"
"""432345 VILA NOVA DO SUL"";-;-;-;122345,96;-;122345,96"
"""432360 VISTA ALEGRE DO PRATA"";-;-;-;25684,00;-;25684,00"
"""432370 VISTA GAUCHA"";-;-;-;110502,60;-;110502,60"
"""432375 VITORIA DAS MISSOES"";-;-;-;55981,20;-;55981,20"
"""432377 WESTFALIA"";-;-;-;6155,46;-;6155,46"
"""432380 XANGRI-LA"";-;-;-;1119207,43;-;1119207,43"
"""500020 AGUA CLARA"";-;-;-;913263,24;-;913263,24"
"""500025 ALCINOPOLIS"";-;-;-;85124,10;-;85124,10"
"""500060 AMAMBAI"";-;-;-;873981,48;-;873981,48"
"""500070 ANASTACIO"";-;89505,60;-;964352,27;-;1053857,87"
"""500080 ANAURILANDIA"";-;-;-;160278,17;-;160278,17"
"""500085 ANGELICA"";-;-;-;200597,64;-;200597,64"
"""500090 ANTONIO JOAO"";-;-;-;461780,91;-;461780,91"
"""500100 APARECIDA DO TABOADO"";-;114125,34;-;3084670,28;-;3198795,62"
"""500110 AQUIDAUANA"";-;3940259,68;-;2860009,17;-;6800268,85"
"""500124 ARAL MOREIRA"";-;-;-;192712,72;-;192712,72"
"""500150 BANDEIRANTES"";-;-;-;234222,92;-;234222,92"
"""500190 BATAGUASSU"";-;582220,75;-;649908,50;-;1232129,25"
"""500200 BATAYPORA"";-;-;-;68717,57;-;68717,57"
"""500210 BELA VISTA"";-;-;-;764300,88;-;764300,88"
"""500215 BODOQUENA"";-;-;-;294139,45;-;294139,45"
"""500220 BONITO"";-;293208,00;-;553070,21;-;846278,21"
"""500230 BRASILANDIA"";-;-;-;424094,71;-;424094,71"
"""500240 CAARAPO"";-;-;-;1945960,79;-;1945960,79"
"""500260 CAMAPUA"";-;195986,40;-;401447,35;-;597433,75"
"""500270 CAMPO GRANDE"";11103191,19;56503785,74;-;143105399,54;-;210712376,47"
"""500280 CARACOL"";-;-;-;161615,03;-;161615,03"
"""500290 CASSILANDIA"";-;1460339,45;-;2089410,59;-;3549750,04"
"""500295 CHAPADAO DO SUL"";-;1084,50;-;3521314,91;-;3522399,41"
"""500310 CORGUINHO"";-;-;-;2471,61;-;2471,61"
"""500315 CORONEL SAPUCAIA"";-;-;-;379572,95;-;379572,95"
"""500320 CORUMBA"";-;5003848,10;-;6735441,03;-;11739289,13"
"""500325 COSTA RICA"";-;1751265,32;-;2783697,98;-;4534963,30"
"""500330 COXIM"";-;2934637,15;-;2692844,71;-;5627481,86"
"""500345 DEODAPOLIS"";-;-;-;201366,75;-;201366,75"
"""500348 DOIS IRMAOS DO BURITI"";-;-;-;261626,57;-;261626,57"
"""500350 DOURADINA"";-;-;-;79544,90;-;79544,90"
"""500370 DOURADOS"";-;11272750,16;-;23275022,81;-;34547772,97"
"""500375 ELDORADO"";-;-;-;148476,24;-;148476,24"
"""500380 FATIMA DO SUL"";-;180352,08;-;1780026,90;-;1960378,98"
"""500390 FIGUEIRAO"";-;-;-;232729,18;-;232729,18"
"""500400 GLORIA DE DOURADOS"";-;-;-;101682,23;-;101682,23"
"""500410 GUIA LOPES DA LAGUNA"";-;-;-;224841,96;-;224841,96"
"""500430 IGUATEMI"";-;-;-;511016,42;-;511016,42"
"""500440 INOCENCIA"";-;-;-;396893,02;-;396893,02"
"""500450 ITAPORA"";-;-;-;473469,44;-;473469,44"
"""500460 ITAQUIRAI"";-;635287,92;-;522442,30;-;1157730,22"
"""500470 IVINHEMA"";-;-;-;1247323,66;-;1247323,66"
"""500480 JAPORA"";-;-;-;60750,00;-;60750,00"
"""500490 JARAGUARI"";-;-;-;118782,21;-;118782,21"
"""500500 JARDIM"";-;-;-;918022,25;-;918022,25"
"""500510 JATEI"";-;-;-;26514,00;-;26514,00"
"""500515 JUTI"";-;-;-;136266,86;-;136266,86"
"""500520 LADARIO"";-;-;-;1102890,89;-;1102890,89"
"""500525 LAGUNA CARAPA"";-;-;-;177010,10;-;177010,10"
"""500540 MARACAJU"";-;267634,80;-;3467669,04;-;3735303,84"
"""500560 MIRANDA"";-;-;-;955634,83;-;955634,83"
"""500568 MUNDO NOVO"";-;-;-;326586,00;-;326586,00"
"""500570 NAVIRAI"";-;189227,20;-;4535074,41;-;4724301,61"
"""500580 NIOAQUE"";-;-;-;175453,17;-;175453,17"
"""500600 NOVA ALVORADA DO SUL"";-;44752,80;-;761938,60;-;806691,40"
"""500620 NOVA ANDRADINA"";-;38,10;-;2972162,41;-;2972200,51"
"""500625 NOVO HORIZONTE DO SUL"";-;-;-;108155,51;-;108155,51"
"""500627 PARAISO DAS AGUAS"";-;2,06;-;417795,13;-;417797,19"
"""500630 PARANAIBA"";-;3257574,91;-;2890902,36;-;6148477,27"
"""500635 PARANHOS"";-;-;-;192653,07;-;192653,07"
"""500640 PEDRO GOMES"";-;-;-;186526,53;-;186526,53"
"""500660 PONTA PORA"";-;5093878,66;-;5083779,79;-;10177658,45"
"""500690 PORTO MURTINHO"";-;-;-;281797,04;-;281797,04"
"""500710 RIBAS DO RIO PARDO"";-;-;-;902646,31;-;902646,31"
"""500720 RIO BRILHANTE"";-;43,38;-;2052217,24;-;2052260,62"
"""500730 RIO NEGRO"";-;-;-;141925,56;-;141925,56"
"""500740 RIO VERDE DE MATO GROSSO"";-;-;-;789294,66;-;789294,66"
"""500750 ROCHEDO"";-;-;-;138670,35;-;138670,35"
"""500755 SANTA RITA DO PARDO"";-;588730,80;-;795117,90;-;1383848,70"
"""500769 SAO GABRIEL DO OESTE"";-;-;-;3066057,47;-;3066057,47"
"""500770 SETE QUEDAS"";-;-;-;247473,54;-;247473,54"
"""500780 SELVIRIA"";-;-;-;175984,44;-;175984,44"
"""500790 SIDROLANDIA"";-;5714,82;-;1650609,94;-;1656324,76"
"""500793 SONORA"";-;-;-;507017,62;-;507017,62"
"""500795 TACURU"";-;-;-;192442,10;-;192442,10"
"""500797 TAQUARUSSU"";-;-;-;83277,43;-;83277,43"
"""500800 TERENOS"";-;-;-;1134470,04;-;1134470,04"
"""500830 TRES LAGOAS"";-;3462008,36;-;15436234,54;-;18898242,90"
"""500840 VICENTINA"";-;-;-;208845,41;-;208845,41"
"""510010 ACORIZAL"";-;-;-;46180,81;-;46180,81"
"""510020 AGUA BOA"";-;-;-;3155799,72;-;3155799,72"
"""510025 ALTA FLORESTA"";-;54819,92;-;5082812,65;-;5137632,57"
"""510030 ALTO ARAGUAIA"";-;-;-;1192371,01;-;1192371,01"
"""510035 ALTO BOA VISTA"";-;-;-;153497,10;-;153497,10"
"""510040 ALTO GARCAS"";-;-;-;634933,01;-;634933,01"
"""510050 ALTO PARAGUAI"";-;-;-;259732,51;-;259732,51"
"""510060 ALTO TAQUARI"";-;-;-;631756,54;-;631756,54"
"""510080 APIACAS"";-;-;-;1770315,23;-;1770315,23"
"""510100 ARAGUAIANA"";-;-;-;76029,57;-;76029,57"
"""510120 ARAGUAINHA"";-;-;-;11333,68;-;11333,68"
"""510125 ARAPUTANGA"";-;-;-;986865,77;-;986865,77"
"""510130 ARENAPOLIS"";-;42850,29;-;1046321,89;-;1089172,18"
"""510140 ARIPUANA"";-;-;-;1224312,54;-;1224312,54"
"""510160 BARAO DE MELGACO"";-;-;-;146895,12;-;146895,12"
"""510170 BARRA DO BUGRES"";-;-;-;3466399,62;-;3466399,62"
"""510180 BARRA DO GARCAS"";-;5712247,91;-;5088340,84;-;10800588,75"
"""510185 BOM JESUS DO ARAGUAIA"";-;-;-;445042,25;-;445042,25"
"""510190 BRASNORTE"";-;7395,48;-;1582304,77;-;1589700,25"
"""510250 CACERES"";-;8493840,44;-;6583248,82;-;15077089,26"
"""510260 CAMPINAPOLIS"";-;-;-;861523,53;-;861523,53"
"""510263 CAMPO NOVO DO PARECIS"";-;-;-;4256096,92;-;4256096,92"
"""510267 CAMPO VERDE"";-;129628,80;-;4966411,91;-;5096040,71"
"""510268 CAMPOS DE JULIO"";-;110,00;-;1008570,04;-;1008680,04"
"""510269 CANABRAVA DO NORTE"";-;-;-;166083,06;-;166083,06"
"""510270 CANARANA"";-;-;-;958469,12;-;958469,12"
"""510279 CARLINDA"";-;-;-;822262,35;-;822262,35"
"""510285 CASTANHEIRA"";-;-;-;352079,48;-;352079,48"
"""510300 CHAPADA DOS GUIMARAES"";-;-;-;1966311,48;-;1966311,48"
"""510305 CLAUDIA"";-;-;-;1234657,38;-;1234657,38"
"""510310 COCALINHO"";-;-;-;830049,82;-;830049,82"
"""510320 COLIDER"";-;47840,08;-;4400637,31;-;4448477,39"
"""510325 COLNIZA"";-;-;-;646900,49;-;646900,49"
"""510330 COMODORO"";-;-;-;1608633,83;-;1608633,83"
"""510335 CONFRESA"";-;-;-;1583907,00;-;1583907,00"
"""510336 CONQUISTA D'OESTE"";-;-;-;444660,49;-;444660,49"
"""510337 COTRIGUACU"";-;-;-;642512,60;-;642512,60"
"""510340 CUIABA"";15088592,06;37388049,47;-;130028662,31;-;182505303,84"
"""510343 CURVELANDIA"";-;-;-;44481,91;-;44481,91"
"""510345 DENISE"";-;-;-;917662,66;-;917662,66"
"""510350 DIAMANTINO"";-;94232,18;-;1988144,40;-;2082376,58"
"""510360 DOM AQUINO"";-;-;-;170308,44;-;170308,44"
"""510370 FELIZ NATAL"";-;-;-;890695,76;-;890695,76"
"""510380 FIGUEIROPOLIS D'OESTE"";-;-;-;85965,56;-;85965,56"
"""510385 GAUCHA DO NORTE"";-;-;-;146058,01;-;146058,01"
"""510390 GENERAL CARNEIRO"";-;67129,20;-;164471,38;-;231600,58"
"""510395 GLORIA D'OESTE"";-;-;-;188193,58;-;188193,58"
"""510410 GUARANTA DO NORTE"";-;-;-;3041411,69;-;3041411,69"
"""510420 GUIRATINGA"";-;-;-;382651,11;-;382651,11"
"""510450 INDIAVAI"";-;-;-;53448,86;-;53448,86"
"""510452 IPIRANGA DO NORTE"";-;1177,86;-;508323,28;-;509501,14"
"""510454 ITANHANGA"";-;-;-;517350,53;-;517350,53"
"""510455 ITAUBA"";-;-;-;279594,37;-;279594,37"
"""510460 ITIQUIRA"";-;-;-;840177,20;-;840177,20"
"""510480 JACIARA"";-;147743,46;-;2233695,05;-;2381438,51"
"""510490 JANGADA"";-;-;-;472394,62;-;472394,62"
"""510500 JAURU"";-;-;-;136469,21;-;136469,21"
"""510510 JUARA"";-;325,00;-;3800985,23;-;3801310,23"
"""510515 JUINA"";-;-;-;5495284,77;-;5495284,77"
"""510517 JURUENA"";-;-;-;171063,60;-;171063,60"
"""510520 JUSCIMEIRA"";-;-;-;502099,12;-;502099,12"
"""510523 LAMBARI D'OESTE"";-;-;-;187236,74;-;187236,74"
"""510525 LUCAS DO RIO VERDE"";-;-;-;3389690,17;-;3389690,17"
"""510530 LUCIARA"";-;-;-;56875,27;-;56875,27"
"""510550 VILA BELA DA SANTISSIMA TRINDADE"";-;-;-;730076,17;-;730076,17"
"""510558 MARCELANDIA"";-;-;-;1731208,90;-;1731208,90"
"""510560 MATUPA"";-;-;-;1732508,38;-;1732508,38"
"""510562 MIRASSOL D'OESTE"";-;-;-;2540024,29;-;2540024,29"
"""510590 NOBRES"";-;-;-;732569,53;-;732569,53"
"""510600 NORTELANDIA"";-;-;-;260044,62;-;260044,62"
"""510615 NOVA BANDEIRANTES"";-;-;-;316051,88;-;316051,88"
"""510617 NOVA NAZARE"";-;-;-;91174,66;-;91174,66"
"""510618 NOVA LACERDA"";-;-;-;404658,95;-;404658,95"
"""510619 NOVA SANTA HELENA"";-;-;-;532673,88;-;532673,88"
"""510620 NOVA BRASILANDIA"";-;-;-;310959,57;-;310959,57"
"""510621 NOVA CANAA DO NORTE"";-;-;-;520360,46;-;520360,46"
"""510622 NOVA MUTUM"";-;16790,04;-;4014175,48;-;4030965,52"
"""510623 NOVA OLIMPIA"";-;-;-;1031322,51;-;1031322,51"
"""510624 NOVA UBIRATA"";-;1963,10;-;1175694,25;-;1177657,35"
"""510625 NOVA XAVANTINA"";-;226523,85;-;1348498,79;-;1575022,64"
"""510626 NOVO MUNDO"";-;-;-;713126,52;-;713126,52"
"""510627 NOVO HORIZONTE DO NORTE"";-;5393,28;-;175538,75;-;180932,03"
"""510628 NOVO SAO JOAQUIM"";-;71758,80;-;709918,45;-;781677,25"
"""510629 PARANAITA"";-;56204,06;-;1716117,02;-;1772321,08"
"""510630 PARANATINGA"";-;-;-;1184242,29;-;1184242,29"
"""510631 NOVO SANTO ANTONIO"";-;-;-;109989,37;-;109989,37"
"""510637 PEDRA PRETA"";-;-;-;1195438,35;-;1195438,35"
"""510642 PEIXOTO DE AZEVEDO"";-;-;-;2653012,62;-;2653012,62"
"""510645 PLANALTO DA SERRA"";-;-;-;586370,27;-;586370,27"
"""510650 POCONE"";-;2064,00;-;2232903,95;-;2234967,95"
"""510665 PONTAL DO ARAGUAIA"";-;-;-;281552,80;-;281552,80"
"""510670 PONTE BRANCA"";-;-;-;347480,64;-;347480,64"
"""510675 PONTES E LACERDA"";-;-;-;4934249,69;-;4934249,69"
"""510677 PORTO ALEGRE DO NORTE"";-;-;-;927724,67;-;927724,67"
"""510680 PORTO DOS GAUCHOS"";-;-;-;1087258,87;-;1087258,87"
"""510682 PORTO ESPERIDIAO"";-;-;-;207714,23;-;207714,23"
"""510685 PORTO ESTRELA"";-;-;-;132947,33;-;132947,33"
"""510700 POXOREO"";-;-;-;600221,75;-;600221,75"
"""510704 PRIMAVERA DO LESTE"";-;2485250,94;-;7342453,41;-;9827704,35"
"""510706 QUERENCIA"";-;1344,78;-;1968220,25;-;1969565,03"
"""510710 SAO JOSE DOS QUATRO MARCOS"";-;-;-;828006,88;-;828006,88"
"""510715 RESERVA DO CABACAL"";-;-;-;78574,44;-;78574,44"
"""510718 RIBEIRAO CASCALHEIRA"";-;-;-;484632,39;-;484632,39"
"""510719 RIBEIRAOZINHO"";-;-;-;265118,46;-;265118,46"
"""510720 RIO BRANCO"";-;-;-;167113,30;-;167113,30"
"""510724 SANTA CARMEM"";-;-;-;550604,20;-;550604,20"
"""510726 SANTO AFONSO"";-;-;-;121269,29;-;121269,29"
"""510729 SAO JOSE DO POVO"";-;-;-;157358,64;-;157358,64"
"""510730 SAO JOSE DO RIO CLARO"";-;-;-;1691184,97;-;1691184,97"
"""510735 SAO JOSE DO XINGU"";-;-;-;51909,33;-;51909,33"
"""510740 SAO PEDRO DA CIPA"";-;-;-;204562,19;-;204562,19"
"""510757 RONDOLANDIA"";-;-;-;149464,74;-;149464,74"
"""510760 RONDONOPOLIS"";-;11767699,25;-;22215897,05;-;33983596,30"
"""510770 ROSARIO OESTE"";-;-;-;232458,83;-;232458,83"
"""510774 SANTA CRUZ DO XINGU"";-;-;-;165547,37;-;165547,37"
"""510775 SALTO DO CEU"";-;-;-;198538,58;-;198538,58"
"""510776 SANTA RITA DO TRIVELATO"";-;-;-;472288,43;-;472288,43"
"""510777 SANTA TEREZINHA"";-;-;-;315392,96;-;315392,96"
"""510779 SANTO ANTONIO DO LESTE"";-;-;-;573884,66;-;573884,66"
"""510780 SANTO ANTONIO DO LEVERGER"";-;-;-;897364,23;-;897364,23"
"""510785 SAO FELIX DO ARAGUAIA"";-;-;-;672858,66;-;672858,66"
"""510787 SAPEZAL"";-;-;-;1649511,73;-;1649511,73"
"""510788 SERRA NOVA DOURADA"";-;-;-;125844,33;-;125844,33"
"""510790 SINOP"";-;10806132,40;-;21295940,29;-;32102072,69"
"""510792 SORRISO"";-;32908,57;-;10418917,55;-;10451826,12"
"""510794 TABAPORA"";-;-;-;180945,56;-;180945,56"
"""510795 TANGARA DA SERRA"";-;5726903,89;-;8452258,71;-;14179162,60"
"""510800 TAPURAH"";-;1177,86;-;1170573,19;-;1171751,05"
"""510805 TERRA NOVA DO NORTE"";-;-;-;876179,22;-;876179,22"
"""510810 TESOURO"";-;-;-;259776,54;-;259776,54"
"""510820 TORIXOREU"";-;246578,64;-;643047,03;-;889625,67"
"""510830 UNIAO DO SUL"";-;-;-;452748,05;-;452748,05"
"""510835 VALE DE SAO DOMINGOS"";-;-;-;295276,35;-;295276,35"
"""510840 VARZEA GRANDE"";-;9332843,72;-;20533583,78;-;29866427,50"
"""510850 VERA"";-;9815,50;-;673389,06;-;683204,56"
"""510860 VILA RICA"";-;-;-;1054083,65;-;1054083,65"
"""510880 NOVA GUARITA"";-;-;-;268885,94;-;268885,94"
"""510885 NOVA MARILANDIA"";-;-;-;378453,84;-;378453,84"
"""510890 NOVA MARINGA"";-;-;-;581202,38;-;581202,38"
"""510895 NOVA MONTE VERDE"";-;-;-;543743,78;-;543743,78"
"""520005 ABADIA DE GOIAS"";-;-;-;1556344,42;-;1556344,42"
"""520010 ABADIANIA"";-;-;-;1466247,01;-;1466247,01"
"""520013 ACREUNA"";-;-;-;1286710,46;-;1286710,46"
"""520015 ADELANDIA"";-;-;-;222083,92;-;222083,92"
"""520017 AGUA FRIA DE GOIAS"";-;-;-;359768,11;-;359768,11"
"""520020 AGUA LIMPA"";-;-;-;286774,63;-;286774,63"
"""520025 AGUAS LINDAS DE GOIAS"";-;6277400,77;-;11694298,18;-;17971698,95"
"""520030 ALEXANIA"";-;-;-;1452592,94;-;1452592,94"
"""520050 ALOANDIA"";-;-;-;8686,64;-;8686,64"
"""520055 ALTO HORIZONTE"";-;-;-;198329,30;-;198329,30"
"""520060 ALTO PARAISO DE GOIAS"";-;-;-;1001149,31;-;1001149,31"
"""520080 ALVORADA DO NORTE"";-;-;-;381556,84;-;381556,84"
"""520082 AMARALINA"";-;-;-;105029,73;-;105029,73"
"""520085 AMERICANO DO BRASIL"";-;-;-;447135,84;-;447135,84"
"""520090 AMORINOPOLIS"";-;-;-;323245,79;-;323245,79"
"""520110 ANAPOLIS"";-;13003750,28;-;50436326,30;-;63440076,58"
"""520120 ANHANGUERA"";-;-;-;13019,78;-;13019,78"
"""520130 ANICUNS"";-;-;-;1987351,44;-;1987351,44"
"""520140 APARECIDA DE GOIANIA"";-;46435588,53;-;95239931,25;519265,00;142194784,78"
"""520145 APARECIDA DO RIO DOCE"";-;-;-;191456,21;-;191456,21"
"""520150 APORE"";-;-;-;80203,62;-;80203,62"
"""520160 ARACU"";-;-;-;431354,91;-;431354,91"
"""520170 ARAGARCAS"";-;-;-;1534819,41;-;1534819,41"
"""520180 ARAGOIANIA"";-;173,52;-;874868,29;-;875041,81"
"""520215 ARAGUAPAZ"";-;-;-;367705,51;-;367705,51"
"""520235 ARENOPOLIS"";-;-;-;202390,56;-;202390,56"
"""520250 ARUANA"";-;-;-;779464,22;-;779464,22"
"""520260 AURILANDIA"";-;-;-;84597,08;-;84597,08"
"""520280 AVELINOPOLIS"";-;-;-;367590,42;-;367590,42"
"""520310 BALIZA"";-;-;-;184615,79;-;184615,79"
"""520320 BARRO ALTO"";-;-;-;682824,11;-;682824,11"
"""520330 BELA VISTA DE GOIAS"";-;-;-;3090727,27;-;3090727,27"
"""520340 BOM JARDIM DE GOIAS"";-;-;-;260040,43;-;260040,43"
"""520350 BOM JESUS DE GOIAS"";-;-;-;2711573,80;-;2711573,80"
"""520355 BONFINOPOLIS"";-;-;-;573038,06;-;573038,06"
"""520357 BONOPOLIS"";-;-;-;76447,50;-;76447,50"
"""520360 BRAZABRANTES"";-;-;-;260197,01;-;260197,01"
"""520380 BRITANIA"";-;-;-;415293,35;-;415293,35"
"""520390 BURITI ALEGRE"";-;-;-;576004,98;-;576004,98"
"""520393 BURITI DE GOIAS"";-;-;-;369186,47;-;369186,47"
"""520396 BURITINOPOLIS"";-;-;-;161607,20;-;161607,20"
"""520400 CABECEIRAS"";-;-;-;680930,58;-;680930,58"
"""520410 CACHOEIRA ALTA"";-;-;-;906624,66;-;906624,66"
"""520420 CACHOEIRA DE GOIAS"";-;-;-;90683,17;-;90683,17"
"""520425 CACHOEIRA DOURADA"";-;-;-;576740,35;-;576740,35"
"""520430 CACU"";-;-;-;146589,57;-;146589,57"
"""520440 CAIAPONIA"";-;47839,20;-;1764811,95;-;1812651,15"
"""520450 CALDAS NOVAS"";-;4406389,02;-;9430225,42;-;13836614,44"
"""520460 CAMPESTRE DE GOIAS"";-;-;-;347704,39;-;347704,39"
"""520465 CAMPINACU"";-;-;-;491275,43;-;491275,43"
"""520470 CAMPINORTE"";-;-;-;76060,09;-;76060,09"
"""520480 CAMPO ALEGRE DE GOIAS"";-;-;-;206137,00;-;206137,00"
"""520485 CAMPO LIMPO DE GOIAS"";-;-;-;372030,68;-;372030,68"
"""520490 CAMPOS BELOS"";-;-;-;1223196,22;-;1223196,22"
"""520495 CAMPOS VERDES"";-;-;-;374364,28;-;374364,28"
"""520500 CARMO DO RIO VERDE"";-;-;-;409833,35;-;409833,35"
"""520505 CASTELANDIA"";-;-;-;260460,28;-;260460,28"
"""520510 CATALAO"";-;5955299,33;-;8173591,56;-;14128890,89"
"""520520 CATURAI"";-;-;-;160286,47;-;160286,47"
"""520530 CAVALCANTE"";-;-;-;566846,68;-;566846,68"
"""520540 CERES"";-;4664067,87;-;7366438,79;-;12030506,66"
"""520545 CEZARINA"";-;-;-;134636,83;-;134636,83"
"""520547 CHAPADAO DO CEU"";-;-;-;1353546,97;-;1353546,97"
"""520549 CIDADE OCIDENTAL"";-;-;-;4269796,01;-;4269796,01"
"""520551 COCALZINHO DE GOIAS"";-;-;-;514827,82;-;514827,82"
"""520552 COLINAS DO SUL"";-;-;-;259094,89;-;259094,89"
"""520570 CORREGO DO OURO"";-;-;-;216879,50;-;216879,50"
"""520580 CORUMBA DE GOIAS"";-;-;-;253766,73;-;253766,73"
"""520590 CORUMBAIBA"";-;-;-;641829,58;-;641829,58"
"""520620 CRISTALINA"";-;-;-;4359278,98;-;4359278,98"
"""520630 CRISTIANOPOLIS"";-;-;-;476118,45;-;476118,45"
"""520640 CRIXAS"";-;-;-;418018,61;-;418018,61"
"""520650 CROMINIA"";-;-;-;304290,87;-;304290,87"
"""520660 CUMARI"";-;-;-;100752,98;-;100752,98"
"""520670 DAMIANOPOLIS"";-;-;-;149762,87;-;149762,87"
"""520680 DAMOLANDIA"";-;-;-;287940,47;-;287940,47"
"""520690 DAVINOPOLIS"";-;-;-;75141,49;-;75141,49"
"""520710 DIORAMA"";-;-;-;373241,58;-;373241,58"
"""520725 DOVERLANDIA"";-;-;-;433370,91;-;433370,91"
"""520735 EDEALINA"";-;-;-;232190,40;-;232190,40"
"""520740 EDEIA"";-;43209,60;-;671162,74;-;714372,34"
"""520750 ESTRELA DO NORTE"";-;-;-;210149,97;-;210149,97"
"""520753 FAINA"";-;-;-;514105,09;-;514105,09"
"""520760 FAZENDA NOVA"";-;-;-;335646,76;-;335646,76"
"""520780 FIRMINOPOLIS"";-;-;-;585845,03;-;585845,03"
"""520790 FLORES DE GOIAS"";-;-;-;617291,34;-;617291,34"
"""520800 FORMOSA"";-;55729,60;-;6558422,54;-;6614152,14"
"""520810 FORMOSO"";-;-;-;316487,63;-;316487,63"
"""520815 GAMELEIRA DE GOIAS"";-;-;-;89366,11;-;89366,11"
"""520830 DIVINOPOLIS DE GOIAS"";-;-;-;116091,77;-;116091,77"
"""520840 GOIANAPOLIS"";-;-;-;400439,97;-;400439,97"
"""520850 GOIANDIRA"";-;-;-;98720,22;-;98720,22"
"""520860 GOIANESIA"";-;4159265,51;-;7535185,06;-;11694450,57"
"""520870 GOIANIA"";68007190,66;64967494,66;-;281413952,06;-;414388637,38"
"""520880 GOIANIRA"";-;-;-;4423625,94;-;4423625,94"
"""520890 GOIAS"";-;-;-;5630306,21;-;5630306,21"
"""520910 GOIATUBA"";-;193671,60;-;2419597,16;-;2613268,76"
"""520915 GOUVELANDIA"";-;-;-;470819,51;-;470819,51"
"""520920 GUAPO"";-;-;-;1075273,60;-;1075273,60"
"""520929 GUARAITA"";-;-;-;215908,63;-;215908,63"
"""520940 GUARANI DE GOIAS"";-;-;-;171419,00;-;171419,00"
"""520945 GUARINOS"";-;-;-;110812,39;-;110812,39"
"""520960 HEITORAI"";-;-;-;358384,49;-;358384,49"
"""520970 HIDROLANDIA"";-;-;-;2117211,44;-;2117211,44"
"""520980 HIDROLINA"";-;-;-;379615,57;-;379615,57"
"""520990 IACIARA"";-;-;-;398004,21;-;398004,21"
"""520993 INACIOLANDIA"";-;-;-;601757,76;-;601757,76"
"""520995 INDIARA"";-;-;-;791091,00;-;791091,00"
"""521000 INHUMAS"";-;21,69;-;3458288,21;-;3458309,90"
"""521010 IPAMERI"";-;-;-;2540130,53;-;2540130,53"
"""521015 IPIRANGA DE GOIAS"";-;-;-;189387,14;-;189387,14"
"""521020 IPORA"";-;3869496,82;-;2314008,26;-;6183505,08"
"""521030 ISRAELANDIA"";-;-;-;217367,50;-;217367,50"
"""521040 ITABERAI"";-;-;-;3092532,79;-;3092532,79"
"""521056 ITAGUARI"";-;-;-;33043,93;-;33043,93"
"""521060 ITAGUARU"";-;-;-;411369,96;-;411369,96"
"""521080 ITAJA"";-;-;-;266605,01;-;266605,01"
"""521090 ITAPACI"";-;-;-;1496520,76;-;1496520,76"
"""521100 ITAPIRAPUA"";-;-;-;383095,29;-;383095,29"
"""521120 ITAPURANGA"";-;-;-;1810309,94;-;1810309,94"
"""521130 ITARUMA"";-;-;-;777175,53;-;777175,53"
"""521140 ITAUCU"";-;-;-;185224,84;-;185224,84"
"""521150 ITUMBIARA"";-;4712881,62;-;16095456,39;-;20808338,01"
"""521160 IVOLANDIA"";-;-;-;207269,67;-;207269,67"
"""521170 JANDAIA"";-;-;-;407030,79;-;407030,79"
"""521180 JARAGUA"";-;7716,00;-;4287903,30;-;4295619,30"
"""521190 JATAI"";-;6430278,58;-;9680947,69;-;16111226,27"
"""521200 JAUPACI"";-;-;-;267064,66;-;267064,66"
"""521205 JESUPOLIS"";-;-;-;51492,27;-;51492,27"
"""521210 JOVIANIA"";-;-;-;308043,08;-;308043,08"
"""521220 JUSSARA"";-;-;-;1728295,37;-;1728295,37"
"""521225 LAGOA SANTA"";-;-;-;43258,57;-;43258,57"
"""521230 LEOPOLDO DE BULHOES"";-;-;-;314719,25;-;314719,25"
"""521250 LUZIANIA"";-;6349455,70;-;12532082,18;-;18881537,88"
"""521260 MAIRIPOTABA"";-;-;-;123374,03;-;123374,03"
"""521270 MAMBAI"";-;-;-;172492,44;-;172492,44"
"""521280 MARA ROSA"";-;-;-;444039,23;-;444039,23"
"""521290 MARZAGAO"";-;-;-;139732,95;-;139732,95"
"""521295 MATRINCHA"";-;-;-;258801,92;-;258801,92"
"""521300 MAURILANDIA"";-;-;-;575106,84;-;575106,84"
"""521305 MIMOSO DE GOIAS"";-;-;-;4112,97;-;4112,97"
"""521308 MINACU"";-;-;-;1120803,72;-;1120803,72"
"""521310 MINEIROS"";-;188133,79;-;26421714,95;161550,00;26771398,74"
"""521340 MOIPORA"";-;-;-;198709,10;-;198709,10"
"""521350 MONTE ALEGRE DE GOIAS"";-;-;-;140011,63;-;140011,63"
"""521370 MONTES CLAROS DE GOIAS"";-;-;-;549955,64;-;549955,64"
"""521375 MONTIVIDIU"";-;-;-;1420502,44;-;1420502,44"
