"""Munic¡pio"";""Eletivo"";""Urgˆncia"";""Acid local trab"";""Acid trajeto"";""Outros ac trab"";""Outras caus ext"";""Total"""
"""430450 CANGUCU"";424;2208;-;-;-;-;2632"
"""430460 CANOAS"";21154;13451;-;-;-;-;34605"
"""430463 CAPAO DA CANOA"";1125;3805;-;-;-;-;4930"
"""430470 CARAZINHO"";1119;4441;-;-;-;-;5560"
"""430480 CARLOS BARBOSA"";615;890;-;-;-;-;1505"
"""430490 CASCA"";445;388;-;-;-;-;833"
"""430510 CAXIAS DO SUL"";7025;20143;-;-;-;-;27168"
"""430520 CERRO LARGO"";55;622;-;-;-;-;677"
"""430530 CHAPADA"";-;354;-;-;-;-;354"
"""430535 CHARQUEADAS"";173;1138;-;-;-;-;1311"
"""430540 CHIAPETTA"";-;411;-;-;-;-;411"
"""430570 CONDOR"";-;576;-;-;-;-;576"
"""430580 CONSTANTINA"";41;488;-;-;-;-;529"
"""430590 CORONEL BICACO"";2;448;-;-;-;-;450"
"""430600 CRISSIUMAL"";1250;13;-;-;-;-;1263"
"""430610 CRUZ ALTA"";1675;4405;-;-;-;-;6080"
"""430620 CRUZEIRO DO SUL"";12;205;-;-;-;-;217"
"""430630 DAVID CANABARRO"";1;301;-;-;-;-;302"
"""430640 DOIS IRMAOS"";587;1132;-;-;-;-;1719"
"""430645 DOIS LAJEADOS"";36;1001;-;-;-;-;1037"
"""430650 DOM FELICIANO"";-;467;-;-;-;-;467"
"""430660 DOM PEDRITO"";-;2091;-;-;-;-;2091"
"""430680 ENCANTADO"";597;2065;-;-;-;-;2662"
"""430690 ENCRUZILHADA DO SUL"";1320;1113;-;-;-;-;2433"
"""430700 ERECHIM"";6798;6993;-;-;-;-;13791"
"""430710 HERVAL"";1;124;-;-;-;-;125"
"""430750 ESPUMOSO"";989;569;-;-;-;-;1558"
"""430760 ESTANCIA VELHA"";-;1627;-;-;-;-;1627"
"""430770 ESTEIO"";1685;5231;-;-;1;-;6917"
"""430780 ESTRELA"";1181;3312;-;-;-;-;4493"
"""430790 FARROUPILHA"";2162;4438;-;-;-;-;6600"
"""430800 FAXINAL DO SOTURNO"";1530;817;-;-;-;-;2347"
"""430810 FELIZ"";92;90;-;-;-;-;182"
"""430820 FLORES DA CUNHA"";27;843;-;-;-;-;870"
"""430840 FORMIGUEIRO"";-;169;-;-;-;-;169"
"""430845 FORTALEZA DOS VALOS"";4;-;-;-;-;-;4"
"""430850 FREDERICO WESTPHALEN"";1851;1651;-;-;-;-;3502"
"""430860 GARIBALDI"";1468;1509;-;-;-;-;2977"
"""430870 GAURAMA"";-;169;-;-;-;-;169"
"""430890 GETULIO VARGAS"";1002;1309;-;-;-;-;2311"
"""430900 GIRUA"";453;957;-;-;-;-;1410"
"""430910 GRAMADO"";1413;2105;-;-;-;-;3518"
"""430920 GRAVATAI"";1474;6737;-;-;-;-;8211"
"""430925 GUABIJU"";43;-;-;-;-;-;43"
"""430930 GUAIBA"";159;2489;-;-;-;-;2648"
"""430940 GUAPORE"";308;1407;-;-;-;-;1715"
"""430950 GUARANI DAS MISSOES"";59;553;-;-;-;-;612"
"""430960 HORIZONTINA"";322;1058;-;-;-;-;1380"
"""430970 HUMAITA"";-;292;-;-;-;-;292"
"""431000 IBIRUBA"";263;779;-;-;-;-;1042"
"""431010 IGREJINHA"";2663;2360;-;-;-;-;5023"
"""431020 IJUI"";4096;8146;-;-;-;-;12242"
"""431030 ILOPOLIS"";11;252;-;-;-;-;263"
"""431050 IRAI"";-;927;-;-;-;-;927"
"""431060 ITAQUI"";320;2211;-;-;-;-;2531"
"""431075 IVORA"";2;156;-;-;-;-;158"
"""431080 IVOTI"";175;933;-;-;-;-;1108"
"""431085 JABOTICABA"";85;469;-;-;-;-;554"
"""431100 JAGUARAO"";600;1232;-;-;-;-;1832"
"""431110 JAGUARI"";55;947;-;-;-;-;1002"
"""431112 JAQUIRANA"";-;63;-;-;-;-;63"
"""431120 JULIO DE CASTILHOS"";107;596;-;-;-;-;703"
"""431130 LAGOA VERMELHA"";189;1398;-;-;-;-;1587"
"""431140 LAJEADO"";2424;5588;-;-;-;-;8012"
"""431150 LAVRAS DO SUL"";64;108;-;-;-;-;172"
"""431180 MARAU"";545;1565;-;-;-;-;2110"
"""431190 MARCELINO RAMOS"";49;367;-;-;-;-;416"
"""431205 MARQUES DE SOUZA"";54;523;-;-;-;-;577"
"""431210 MATA"";-;134;-;-;-;-;134"
"""431220 MAXIMILIANO DE ALMEIDA"";3;490;-;-;-;-;493"
"""431240 MONTENEGRO"";998;4602;-;-;-;-;5600"
"""431250 MOSTARDAS"";1;132;-;-;-;-;133"
"""431260 MUCUM"";36;124;-;-;-;-;160"
"""431265 NAO-ME-TOQUE"";553;573;-;-;-;-;1126"
"""431270 NONOAI"";279;2028;-;-;-;-;2307"
"""431290 NOVA BASSANO"";100;457;-;-;-;-;557"
"""431300 NOVA BRESCIA"";-;381;-;-;-;-;381"
"""431310 NOVA PALMA"";576;383;-;-;-;-;959"
"""431320 NOVA PETROPOLIS"";127;1135;-;-;-;-;1262"
"""431330 NOVA PRATA"";475;1515;-;-;11;-;2001"
"""431340 NOVO HAMBURGO"";1617;12420;-;-;-;-;14037"
"""431350 OSORIO"";1209;3459;-;-;-;-;4668"
"""431360 PAIM FILHO"";47;503;-;-;-;-;550"
"""431365 PALMARES DO SUL"";12;317;-;-;-;-;329"
"""431370 PALMEIRA DAS MISSOES"";3320;79;-;-;-;-;3399"
"""431380 PALMITINHO"";46;1256;-;-;-;-;1302"
"""431390 PANAMBI"";573;1789;-;-;-;-;2362"
"""431400 PARAI"";47;289;-;-;-;-;336"
"""431402 PARAISO DO SUL"";-;329;-;-;-;-;329"
"""431405 PAROBE"";2520;6271;-;-;-;-;8791"
"""431410 PASSO FUNDO"";9384;23694;-;-;1;-;33079"
"""431420 PEDRO OSORIO"";-;468;-;-;-;-;468"
"""431430 PEJUCARA"";-;118;-;-;-;-;118"
"""431440 PELOTAS"";2726;18276;-;-;-;-;21002"
"""431447 PINHAL GRANDE"";-;125;-;-;-;-;125"
"""431450 PINHEIRO MACHADO"";282;-;-;-;-;-;282"
"""431460 PIRATINI"";991;1119;-;-;-;-;2110"
"""431470 PLANALTO"";38;837;-;-;-;-;875"
"""431480 PORTAO"";1296;929;-;-;-;-;2225"
"""431490 PORTO ALEGRE"";51646;129939;-;-;-;-;181585"
"""431500 PORTO LUCENA"";-;506;-;-;-;-;506"
"""431510 PORTO XAVIER"";67;448;-;-;-;-;515"
"""431515 PROGRESSO"";12;790;-;-;-;-;802"
"""431520 PUTINGA"";153;40;-;-;-;-;193"
"""431530 QUARAI"";91;1332;-;-;-;-;1423"
"""431535 QUINZE DE NOVEMBRO"";17;218;-;-;-;-;235"
"""431550 RESTINGA SECA"";1;603;-;-;-;-;604"
"""431560 RIO GRANDE"";1890;12523;-;-;-;-;14413"
"""431570 RIO PARDO"";1160;2480;-;-;-;-;3640"
"""431575 RIOZINHO"";-;143;-;-;-;-;143"
"""431580 ROCA SALES"";197;68;-;-;-;-;265"
"""431590 RODEIO BONITO"";1534;1196;-;-;-;-;2730"
"""431600 ROLANTE"";695;817;-;-;-;-;1512"
"""431610 RONDA ALTA"";1332;999;-;-;-;-;2331"
"""431620 RONDINHA"";40;247;-;-;-;-;287"
"""431630 ROQUE GONZALES"";-;343;-;-;-;-;343"
"""431640 ROSARIO DO SUL"";660;2531;-;-;-;-;3191"
"""431643 SALDANHA MARINHO"";9;21;-;-;-;-;30"
"""431645 SALTO DO JACUI"";5;535;-;-;-;-;540"
"""431650 SALVADOR DO SUL"";-;152;-;-;-;-;152"
"""431660 SANANDUVA"";744;1610;-;-;-;-;2354"
"""431670 SANTA BARBARA DO SUL"";318;368;-;-;-;-;686"
"""431680 SANTA CRUZ DO SUL"";3776;8392;-;-;-;-;12168"
"""431690 SANTA MARIA"";8545;16551;-;-;-;-;25096"
"""431710 SANT'ANA DO LIVRAMENTO"";717;4314;-;-;9;-;5040"
"""431720 SANTA ROSA"";2654;5939;-;-;239;1047;9879"
"""431730 SANTA VITORIA DO PALMAR"";411;1217;-;-;-;-;1628"
"""431740 SANTIAGO"";2538;1814;-;-;-;-;4352"
"""431750 SANTO ANGELO"";1922;5583;-;-;-;-;7505"
"""431760 SANTO ANTONIO DA PATRULHA"";453;1867;-;-;-;-;2320"
"""431780 SANTO AUGUSTO"";628;2212;-;-;-;48;2888"
"""431790 SANTO CRISTO"";212;1350;-;-;-;-;1562"
"""431800 SAO BORJA"";956;4414;-;-;-;-;5370"
"""431810 SAO FRANCISCO DE ASSIS"";757;501;-;-;-;-;1258"
"""431820 SAO FRANCISCO DE PAULA"";-;1256;-;-;-;-;1256"
"""431830 SAO GABRIEL"";1605;4282;-;-;-;-;5887"
"""431840 SAO JERONIMO"";1100;6701;-;-;-;-;7801"
"""431843 SAO JOAO DO POLESINE"";4;284;-;-;-;-;288"
"""431850 SAO JOSE DO NORTE"";1;714;-;-;-;-;715"
"""431860 SAO JOSE DO OURO"";487;770;-;-;-;-;1257"
"""431870 SAO LEOPOLDO"";1876;11153;-;-;-;-;13029"
"""431880 SAO LOURENCO DO SUL"";676;2928;-;-;-;-;3604"
"""431890 SAO LUIZ GONZAGA"";507;4346;-;-;-;-;4853"
"""431900 SAO MARCOS"";1;908;-;-;-;-;909"
"""431910 SAO MARTINHO"";-;270;-;-;-;-;270"
"""431915 SAO MIGUEL DAS MISSOES"";1;540;-;-;-;-;541"
"""431930 SAO PAULO DAS MISSOES"";3;440;-;-;-;-;443"
"""431940 SAO PEDRO DO SUL"";65;861;-;-;-;-;926"
"""431950 SAO SEBASTIAO DO CAI"";145;1004;-;-;-;-;1149"
"""431960 SAO SEPE"";613;1020;-;-;-;-;1633"
"""431980 SAO VICENTE DO SUL"";6;49;-;-;-;-;55"
"""431990 SAPIRANGA"";1436;4691;-;-;-;-;6127"
"""432000 SAPUCAIA DO SUL"";1286;6772;-;-;-;-;8058"
"""432010 SARANDI"";320;1748;-;-;-;-;2068"
"""432020 SEBERI"";318;1408;-;-;-;-;1726"
"""432026 SEGREDO"";9;341;-;-;-;-;350"
"""432030 SELBACH"";-;249;-;-;-;-;249"
"""432040 SERAFINA CORREA"";277;521;-;-;-;-;798"
"""432050 SERTAO"";217;717;-;-;-;-;934"
"""432060 SEVERIANO DE ALMEIDA"";14;235;-;-;-;-;249"
"""432067 SINIMBU"";3;600;-;-;-;-;603"
"""432070 SOBRADINHO"";-;397;-;-;-;-;397"
"""432080 SOLEDADE"";460;2174;-;-;-;-;2634"
"""432090 TAPEJARA"";1210;1280;-;-;-;-;2490"
"""432100 TAPERA"";427;606;-;-;-;-;1033"
"""432110 TAPES"";-;111;-;-;-;-;111"
"""432120 TAQUARA"";2752;1977;-;-;-;-;4729"
"""432130 TAQUARI"";602;681;-;-;-;-;1283"
"""432140 TENENTE PORTELA"";4029;3621;-;-;-;-;7650"
"""432145 TEUTONIA"";1389;2150;-;-;-;-;3539"
"""432150 TORRES"";782;3388;-;-;-;-;4170"
"""432160 TRAMANDAI"";1029;5113;-;-;-;-;6142"
"""432170 TRES COROAS"";332;845;-;-;-;-;1177"
"""432180 TRES DE MAIO"";601;1782;-;-;-;-;2383"
"""432190 TRES PASSOS"";1075;2472;-;-;-;-;3547"
"""432195 TRINDADE DO SUL"";332;443;-;-;-;-;775"
"""432200 TRIUNFO"";44;578;-;-;-;-;622"
"""432210 TUCUNDUVA"";3;738;-;-;-;-;741"
"""432220 TUPANCIRETA"";86;990;-;-;-;-;1076"
"""432230 TUPARENDI"";124;356;-;-;-;-;480"
"""432240 URUGUAIANA"";1026;4789;-;-;-;-;5815"
"""432250 VACARIA"";1880;4766;-;-;-;-;6646"
"""432253 VALE DO SOL"";-;733;-;-;-;-;733"
"""432260 VENANCIO AIRES"";1219;3957;-;-;-;-;5176"
"""432270 VERA CRUZ"";158;576;-;-;-;-;734"
"""432280 VERANOPOLIS"";660;1649;-;-;-;-;2309"
"""432290 VIADUTOS"";-;237;-;-;-;-;237"
"""432300 VIAMAO"";500;4776;-;-;-;-;5276"
"""500020 AGUA CLARA"";-;353;-;-;-;-;353"
"""500060 AMAMBAI"";642;2004;-;-;-;-;2646"
"""500070 ANASTACIO"";112;824;-;-;-;-;936"
"""500080 ANAURILANDIA"";-;338;-;-;-;-;338"
"""500085 ANGELICA"";-;429;-;-;-;-;429"
"""500090 ANTONIO JOAO"";-;389;-;-;-;-;389"
"""500100 APARECIDA DO TABOADO"";615;1013;-;-;-;-;1628"
"""500110 AQUIDAUANA"";915;4816;-;-;-;-;5731"
"""500124 ARAL MOREIRA"";-;338;-;-;-;-;338"
"""500150 BANDEIRANTES"";-;47;-;-;-;-;47"
"""500190 BATAGUASSU"";319;698;-;-;-;-;1017"
"""500210 BELA VISTA"";159;1138;-;-;-;-;1297"
"""500215 BODOQUENA"";5;171;-;-;-;-;176"
"""500220 BONITO"";129;1136;-;-;-;-;1265"
"""500230 BRASILANDIA"";38;580;-;-;-;-;618"
"""500240 CAARAPO"";94;1168;-;-;-;-;1262"
"""500260 CAMAPUA"";89;142;-;-;-;-;231"
"""500270 CAMPO GRANDE"";18474;70872;-;-;-;-;89346"
"""500280 CARACOL"";-;280;-;-;-;-;280"
"""500290 CASSILANDIA"";164;1009;-;-;-;-;1173"
"""500295 CHAPADAO DO SUL"";358;1792;-;-;-;-;2150"
"""500315 CORONEL SAPUCAIA"";1;455;-;-;-;-;456"
"""500320 CORUMBA"";923;6449;-;-;-;-;7372"
"""500325 COSTA RICA"";787;1466;-;-;-;-;2253"
"""500330 COXIM"";1177;2174;-;-;-;-;3351"
"""500345 DEODAPOLIS"";-;234;-;-;-;-;234"
"""500348 DOIS IRMAOS DO BURITI"";-;276;-;-;-;-;276"
"""500370 DOURADOS"";5426;18880;-;-;-;-;24306"
"""500375 ELDORADO"";-;470;-;-;-;-;470"
"""500380 FATIMA DO SUL"";631;1953;-;-;-;-;2584"
"""500400 GLORIA DE DOURADOS"";10;523;-;-;-;-;533"
"""500410 GUIA LOPES DA LAGUNA"";-;633;-;-;-;-;633"
"""500430 IGUATEMI"";-;2219;-;-;-;-;2219"
"""500440 INOCENCIA"";-;281;-;-;-;-;281"
"""500450 ITAPORA"";80;456;-;-;-;-;536"
"""500460 ITAQUIRAI"";4;818;-;-;-;-;822"
"""500470 IVINHEMA"";197;1521;-;-;-;-;1718"
"""500500 JARDIM"";173;1391;-;-;-;-;1564"
"""500510 JATEI"";-;88;-;-;-;-;88"
"""500515 JUTI"";-;272;-;-;-;-;272"
"""500525 LAGUNA CARAPA"";-;185;-;-;-;-;185"
"""500540 MARACAJU"";1875;1887;-;-;-;-;3762"
"""500560 MIRANDA"";274;933;-;-;-;-;1207"
"""500568 MUNDO NOVO"";-;1288;-;-;-;-;1288"
"""500570 NAVIRAI"";385;3949;-;-;-;-;4334"
"""500580 NIOAQUE"";-;198;-;-;-;-;198"
"""500600 NOVA ALVORADA DO SUL"";141;539;-;-;-;-;680"
"""500620 NOVA ANDRADINA"";707;3274;-;-;-;-;3981"
"""500625 NOVO HORIZONTE DO SUL"";2;243;-;-;-;-;245"
"""500630 PARANAIBA"";1042;3612;-;-;-;-;4654"
"""500635 PARANHOS"";-;763;-;-;-;-;763"
"""500640 PEDRO GOMES"";-;100;-;-;1;2;103"
"""500660 PONTA PORA"";905;7978;-;-;-;-;8883"
"""500690 PORTO MURTINHO"";59;402;-;-;-;-;461"
"""500710 RIBAS DO RIO PARDO"";160;384;-;-;-;-;544"
"""500720 RIO BRILHANTE"";879;1541;-;-;-;-;2420"
"""500730 RIO NEGRO"";-;194;-;-;-;-;194"
"""500740 RIO VERDE DE MATO GROSSO"";-;521;-;-;-;-;521"
"""500755 SANTA RITA DO PARDO"";-;195;-;-;-;-;195"
"""500769 SAO GABRIEL DO OESTE"";285;1810;-;-;-;-;2095"
"""500770 SETE QUEDAS"";-;143;-;-;-;-;143"
"""500790 SIDROLANDIA"";797;1291;-;-;-;-;2088"
"""500793 SONORA"";87;682;-;-;-;-;769"
"""500795 TACURU"";1;339;-;-;-;-;340"
"""500797 TAQUARUSSU"";-;131;-;-;-;-;131"
"""500830 TRES LAGOAS"";3087;8083;-;-;-;-;11170"
"""500840 VICENTINA"";-;225;-;-;-;-;225"
"""510020 AGUA BOA"";1665;4195;-;-;-;-;5860"
"""510025 ALTA FLORESTA"";1436;3819;-;-;-;-;5255"
"""510030 ALTO ARAGUAIA"";571;92;-;-;-;-;663"
"""510060 ALTO TAQUARI"";72;402;-;-;3;4;481"
"""510080 APIACAS"";1;257;-;-;-;-;258"
"""510125 ARAPUTANGA"";1;347;-;-;-;-;348"
"""510130 ARENAPOLIS"";475;889;-;-;-;-;1364"
"""510140 ARIPUANA"";31;1323;-;-;-;-;1354"
"""510170 BARRA DO BUGRES"";118;1178;-;-;-;-;1296"
"""510180 BARRA DO GARCAS"";815;3788;-;-;-;-;4603"
"""510190 BRASNORTE"";1;1489;-;-;-;-;1490"
"""510250 CACERES"";2043;11348;-;-;-;-;13391"
"""510260 CAMPINAPOLIS"";-;652;-;-;-;-;652"
"""510263 CAMPO NOVO DO PARECIS"";646;1812;-;-;-;-;2458"
"""510267 CAMPO VERDE"";358;3478;-;-;-;-;3836"
"""510268 CAMPOS DE JULIO"";25;570;-;-;-;-;595"
"""510270 CANARANA"";378;858;-;-;-;-;1236"
"""510305 CLAUDIA"";-;628;-;-;-;-;628"
"""510310 COCALINHO"";111;463;-;-;-;-;574"
"""510320 COLIDER"";909;2637;-;-;-;-;3546"
"""510325 COLNIZA"";1;1478;-;-;-;-;1479"
"""510330 COMODORO"";-;1073;-;-;-;-;1073"
"""510335 CONFRESA"";928;3694;-;-;-;-;4622"
"""510337 COTRIGUACU"";4;549;-;-;-;-;553"
"""510340 CUIABA"";13464;39785;-;-;-;-;53249"
"""510350 DIAMANTINO"";313;1360;-;-;-;-;1673"
"""510360 DOM AQUINO"";-;381;-;-;-;-;381"
"""510385 GAUCHA DO NORTE"";-;57;-;-;-;-;57"
"""510390 GENERAL CARNEIRO"";66;128;-;-;-;-;194"
"""510410 GUARANTA DO NORTE"";842;1949;-;-;-;-;2791"
"""510420 GUIRATINGA"";1;338;-;-;-;-;339"
"""510460 ITIQUIRA"";3;307;-;-;-;-;310"
"""510480 JACIARA"";295;1571;-;-;-;-;1866"
"""510500 JAURU"";-;73;-;-;-;-;73"
"""510510 JUARA"";374;1895;-;-;-;-;2269"
"""510515 JUINA"";750;3579;-;-;-;-;4329"
"""510517 JURUENA"";431;106;-;-;-;-;537"
"""510520 JUSCIMEIRA"";-;816;-;-;-;1;817"
"""510525 LUCAS DO RIO VERDE"";1239;5562;-;-;-;-;6801"
"""510550 VILA BELA DA SANTISSIMA TRINDADE"";310;1294;-;-;-;-;1604"
"""510558 MARCELANDIA"";3;658;-;-;-;-;661"
"""510560 MATUPA"";8;1106;-;-;-;-;1114"
"""510562 MIRASSOL D'OESTE"";228;857;-;-;-;-;1085"
"""510590 NOBRES"";1;1219;-;-;-;-;1220"
"""510610 NOSSA SENHORA DO LIVRAMENTO"";-;102;-;-;-;-;102"
"""510622 NOVA MUTUM"";1442;5766;11;1;86;1;7307"
"""510623 NOVA OLIMPIA"";-;615;-;-;-;-;615"
"""510625 NOVA XAVANTINA"";1686;306;-;-;-;-;1992"
"""510627 NOVO HORIZONTE DO NORTE"";30;228;-;-;-;-;258"
"""510628 NOVO SAO JOAQUIM"";624;9;-;-;-;-;633"
"""510629 PARANAITA"";1762;-;-;-;-;-;1762"
"""510630 PARANATINGA"";291;1100;-;-;-;-;1391"
"""510637 PEDRA PRETA"";-;453;-;-;-;-;453"
"""510642 PEIXOTO DE AZEVEDO"";483;1568;-;-;10;-;2061"
"""510650 POCONE"";309;1588;-;-;-;-;1897"
"""510670 PONTE BRANCA"";50;66;-;-;-;-;116"
"""510675 PONTES E LACERDA"";537;4338;-;-;-;-;4875"
"""510680 PORTO DOS GAUCHOS"";106;517;-;-;-;-;623"
"""510700 POXOREO"";223;1402;-;-;-;-;1625"
"""510704 PRIMAVERA DO LESTE"";1600;3800;-;-;-;-;5400"
"""510706 QUERENCIA"";-;1879;-;-;-;-;1879"
"""510718 RIBEIRAO CASCALHEIRA"";252;2;-;-;-;-;254"
"""510719 RIBEIRAOZINHO"";3;38;-;-;-;-;41"
"""510720 RIO BRANCO"";1;63;-;-;-;-;64"
"""510730 SAO JOSE DO RIO CLARO"";358;530;-;-;-;-;888"
"""510760 RONDONOPOLIS"";6347;21790;-;-;-;-;28137"
"""510770 ROSARIO OESTE"";140;801;-;-;-;-;941"
"""510775 SALTO DO CEU"";-;92;-;-;-;-;92"
"""510777 SANTA TEREZINHA"";3;555;-;-;-;-;558"
"""510785 SAO FELIX DO ARAGUAIA"";351;1471;-;-;1;-;1823"
"""510787 SAPEZAL"";256;1494;-;-;-;-;1750"
"""510790 SINOP"";757;9011;-;-;-;-;9768"
"""510792 SORRISO"";1058;6895;-;-;-;-;7953"
"""510794 TABAPORA"";-;329;-;-;1;-;330"
"""510795 TANGARA DA SERRA"";6;5671;-;-;-;-;5677"
"""510800 TAPURAH"";1;260;-;-;-;-;261"
"""510805 TERRA NOVA DO NORTE"";157;325;-;-;-;-;482"
"""510810 TESOURO"";-;68;-;-;-;-;68"
"""510820 TORIXOREU"";441;12;-;-;-;-;453"
"""510840 VARZEA GRANDE"";4817;9400;-;-;1;-;14218"
"""510860 VILA RICA"";103;901;-;-;-;-;1004"
"""520013 ACREUNA"";2;422;-;-;-;-;424"
"""520025 AGUAS LINDAS DE GOIAS"";322;4;-;-;-;-;326"
"""520030 ALEXANIA"";118;1653;-;-;-;-;1771"
"""520060 ALTO PARAISO DE GOIAS"";-;240;-;-;-;-;240"
"""520080 ALVORADA DO NORTE"";-;835;-;-;-;-;835"
"""520085 AMERICANO DO BRASIL"";-;299;-;-;-;-;299"
"""520090 AMORINOPOLIS"";-;166;-;-;-;-;166"
"""520110 ANAPOLIS"";4924;18110;-;-;-;-;23034"
"""520130 ANICUNS"";3;486;-;-;-;-;489"
"""520140 APARECIDA DE GOIANIA"";11466;17598;-;-;-;-;29064"
"""520160 ARACU"";-;131;-;-;-;-;131"
"""520170 ARAGARCAS"";279;637;-;-;-;-;916"
"""520215 ARAGUAPAZ"";1;58;-;-;-;-;59"
"""520235 ARENOPOLIS"";1;125;-;-;-;-;126"
"""520250 ARUANA"";1;429;-;-;-;-;430"
"""520280 AVELINOPOLIS"";-;25;-;-;-;-;25"
"""520320 BARRO ALTO"";6;458;-;-;-;-;464"
"""520330 BELA VISTA DE GOIAS"";-;1251;-;-;-;-;1251"
"""520340 BOM JARDIM DE GOIAS"";170;71;-;-;-;-;241"
"""520350 BOM JESUS DE GOIAS"";149;2059;-;-;-;-;2208"
"""520380 BRITANIA"";306;84;-;-;-;-;390"
"""520390 BURITI ALEGRE"";-;346;-;-;-;-;346"
"""520400 CABECEIRAS"";-;114;-;-;-;-;114"
"""520410 CACHOEIRA ALTA"";65;683;-;-;-;-;748"
"""520425 CACHOEIRA DOURADA"";59;219;-;-;-;-;278"
"""520430 CACU"";1;825;-;-;-;-;826"
"""520440 CAIAPONIA"";169;1426;-;-;-;-;1595"
"""520450 CALDAS NOVAS"";331;2763;-;-;-;-;3094"
"""520465 CAMPINACU"";5;283;-;-;-;-;288"
"""520470 CAMPINORTE"";-;335;-;-;-;-;335"
"""520480 CAMPO ALEGRE DE GOIAS"";-;27;-;-;-;-;27"
"""520490 CAMPOS BELOS"";-;740;-;-;-;-;740"
"""520500 CARMO DO RIO VERDE"";-;174;-;-;-;-;174"
"""520505 CASTELANDIA"";-;17;-;-;-;-;17"
"""520510 CATALAO"";2327;4557;-;-;1;-;6885"
"""520520 CATURAI"";-;123;-;-;-;-;123"
"""520530 CAVALCANTE"";-;402;-;-;-;-;402"
"""520540 CERES"";2139;6062;-;-;-;-;8201"
"""520545 CEZARINA"";320;-;-;-;-;-;320"
"""520547 CHAPADAO DO CEU"";319;585;-;-;-;-;904"
"""520549 CIDADE OCIDENTAL"";47;-;-;-;-;-;47"
"""520551 COCALZINHO DE GOIAS"";-;612;-;-;-;-;612"
"""520552 COLINAS DO SUL"";-;40;-;-;-;-;40"
"""520570 CORREGO DO OURO"";8;122;-;-;-;-;130"
"""520580 CORUMBA DE GOIAS"";1;230;-;-;-;-;231"
"""520590 CORUMBAIBA"";26;375;-;-;-;-;401"
"""520620 CRISTALINA"";658;898;-;-;-;-;1556"
"""520630 CRISTIANOPOLIS"";109;2;-;-;-;-;111"
"""520640 CRIXAS"";-;590;-;-;-;-;590"
"""520650 CROMINIA"";-;129;-;-;-;-;129"
"""520660 CUMARI"";-;45;-;-;-;-;45"
"""520670 DAMIANOPOLIS"";-;273;-;-;-;-;273"
"""520680 DAMOLANDIA"";-;147;-;-;-;-;147"
"""520710 DIORAMA"";28;237;-;-;-;-;265"
"""520725 DOVERLANDIA"";-;26;-;-;-;-;26"
"""520740 EDEIA"";29;452;-;-;-;-;481"
"""520750 ESTRELA DO NORTE"";-;61;-;-;-;-;61"
"""520753 FAINA"";-;229;-;-;-;-;229"
"""520760 FAZENDA NOVA"";79;128;-;-;-;-;207"
"""520780 FIRMINOPOLIS"";26;434;-;-;-;-;460"
"""520800 FORMOSA"";1531;6747;-;-;-;-;8278"
"""520810 FORMOSO"";-;329;-;-;-;-;329"
"""520830 DIVINOPOLIS DE GOIAS"";-;192;-;-;-;-;192"
"""520840 GOIANAPOLIS"";7;221;-;-;-;-;228"
"""520850 GOIANDIRA"";-;23;-;-;-;-;23"
"""520860 GOIANESIA"";44;3657;-;-;-;-;3701"
"""520870 GOIANIA"";34847;125256;-;-;-;-;160103"
"""520880 GOIANIRA"";1;2218;-;-;-;-;2219"
"""520890 GOIAS"";611;1182;-;-;-;-;1793"
"""520910 GOIATUBA"";284;1214;-;-;-;-;1498"
"""520929 GUARAITA"";-;21;-;-;-;-;21"
"""520960 HEITORAI"";-;285;-;-;-;-;285"
"""520970 HIDROLANDIA"";278;818;-;-;-;-;1096"
"""520980 HIDROLINA"";-;204;-;-;-;-;204"
"""520990 IACIARA"";-;1002;-;-;-;-;1002"
"""520993 INACIOLANDIA"";-;116;-;-;-;-;116"
"""520995 INDIARA"";2704;-;-;-;-;-;2704"
"""521000 INHUMAS"";76;1745;-;-;-;-;1821"
"""521010 IPAMERI"";553;1;-;-;-;-;554"
"""521020 IPORA"";226;620;-;-;-;-;846"
"""521040 ITABERAI"";449;1266;-;-;-;-;1715"
"""521060 ITAGUARU"";-;170;-;-;-;-;170"
"""521080 ITAJA"";-;309;-;-;-;-;309"
"""521090 ITAPACI"";-;1318;-;-;-;-;1318"
"""521100 ITAPIRAPUA"";-;414;-;-;-;-;414"
"""521120 ITAPURANGA"";97;1578;-;-;-;-;1675"
"""521130 ITARUMA"";1;640;-;-;-;-;641"
"""521140 ITAUCU"";-;440;-;-;-;-;440"
"""521150 ITUMBIARA"";1039;11511;-;-;-;-;12550"
"""521160 IVOLANDIA"";43;17;-;-;-;-;60"
"""521180 JARAGUA"";48;5028;-;-;-;-;5076"
"""521190 JATAI"";166;3643;-;-;-;-;3809"
"""521200 JAUPACI"";87;81;-;-;-;-;168"
"""521210 JOVIANIA"";248;-;-;-;-;-;248"
"""521220 JUSSARA"";204;715;-;-;-;-;919"
"""521250 LUZIANIA"";3666;6156;-;-;-;-;9822"
"""521260 MAIRIPOTABA"";-;80;-;-;-;-;80"
"""521270 MAMBAI"";-;165;-;-;-;-;165"
"""521280 MARA ROSA"";97;214;-;-;-;-;311"
"""521290 MARZAGAO"";1;48;-;-;-;-;49"
"""521295 MATRINCHA"";-;231;-;-;-;-;231"
"""521300 MAURILANDIA"";-;197;-;-;-;-;197"
