"""Munic¡pio"";""2023/Out"";""2023/Nov"";""2023/Dez"";""2024/Jan"";""2024/Fev"";""2024/Mar"";""2024/Abr"";""2024/Mai"";""2024/Jun"";""2024/Jul"";""2024/Ago"";""2024/Set"";""2024/Out"";""2024/Nov"";""2024/Dez"";""2025/Jan"";""2025/Fev"";""2025/Mar"";""2025/Abr"";""2025/Mai"";""2025/Jun"";""2025/Jul"";""2025/Ago"";""2025/Set"";""2025/Out"";""2025/Nov"";""2025/Dez"";""2026/Jan"";""Total"""
"""354740 SANTA RITA D'OESTE"";-;-;-;2000,00;2000,00;2000,00;2000,00;2000,00;2000,00;2559,02;2000,00;2250,57;2403,50;2000,00;3343,91;32295,72;26536,04;17870,70;40093,85;30484,97;28401,00;28168,08;30088,51;30665,07;31190,18;31777,74;28898,02;30583,10;413609,98"
"""354750 SANTA RITA DO PASSA QUATRO"";-;-;-;135541,65;146460,48;158470,02;176484,02;153205,00;160154,89;142731,10;168846,70;177735,82;168583,01;144002,18;126908,11;154964,42;175990,13;192310,13;196578,70;191512,03;192169,19;180334,08;191470,62;206269,56;199381,63;166180,10;151091,83;189033,66;4246409,06"
"""354760 SANTA ROSA DE VITERBO"";-;-;-;69780,44;76868,16;78683,20;91598,54;82656,84;83604,04;75240,55;81923,85;85455,62;98005,12;106079,14;115526,14;124178,18;101072,33;100880,85;83168,76;90070,82;91929,38;79892,72;77329,30;94780,39;96293,04;94465,61;175468,11;106196,58;2361147,71"
"""354765 SANTA SALETE"";-;-;-;11071,14;12907,60;11139,07;15841,95;16332,87;9057,21;8086,54;14186,20;11327,89;8299,61;10956,34;13761,09;16046,65;18889,66;19068,87;16214,98;16252,94;13639,88;27695,61;16718,47;15525,88;25728,32;27521,64;23125,28;26665,40;406061,09"
"""354770 SANTO ANASTACIO"";-;-;-;78125,54;90113,80;92858,82;97378,02;95356,80;92221,39;91839,86;102720,36;128552,28;108580,41;99202,66;107169,70;91641,61;102111,75;97899,79;97546,17;109681,28;96944,05;111803,20;108403,03;118151,58;115490,33;122182,67;109050,12;136428,60;2601453,82"
"""354780 SANTO ANDRE"";137350,45;178773,79;739780,35;10127932,56;10203944,87;10914848,98;12064672,63;11766033,45;11215024,18;10657285,04;12152294,75;11965874,39;12750742,81;11876156,41;10322330,28;12296170,57;12100015,52;12267135,15;12278082,29;12408482,23;12715814,98;12853087,19;12287941,16;12837791,72;13568320,74;12250204,27;11304602,40;10415230,15;296655923,31"
"""354790 SANTO ANTONIO DA ALEGRIA"";-;-;7,40;36155,99;36843,33;55649,05;51250,93;52256,52;39777,20;54756,01;51877,78;47674,67;46445,47;51618,60;50177,48;53888,09;57061,71;50618,57;62870,58;61950,95;43132,37;28018,65;55096,23;65512,01;60322,78;57310,94;57931,51;55957,35;1284162,17"
"""354800 SANTO ANTONIO DE POSSE"";-;-;-;274090,39;201912,74;204825,52;250147,43;230321,69;221862,24;238771,81;238404,76;206392,17;161660,32;111761,44;127574,51;84629,83;185695,26;209024,36;161945,80;175832,73;165382,53;201140,38;193651,67;197237,55;196098,09;190899,34;166273,22;190523,42;4786059,20"
"""354805 SANTO ANTONIO DO ARACANGUA"";-;-;-;22651,94;13214,65;16149,97;13112,41;21773,15;29597,66;23418,26;13920,86;24914,01;20432,86;14617,51;8415,79;25333,44;11758,52;22444,35;15004,56;28054,66;14572,56;21675,23;12649,63;19489,40;19828,10;17874,76;10560,63;17698,43;459163,34"
"""354810 SANTO ANTONIO DO JARDIM"";-;-;75,90;12089,52;8728,51;11172,77;14694,61;11192,82;12689,98;12544,40;14338,31;22147,86;37275,45;34768,93;30894,73;22962,59;26292,00;26420,12;25710,96;26593,85;24606,99;29061,67;29461,27;30421,74;36921,38;25174,27;11700,91;-;537941,54"
"""354820 SANTO ANTONIO DO PINHAL"";-;-;-;11034,70;17257,19;30134,33;30208,73;32024,39;16278,70;28354,79;27370,63;24069,86;31414,14;27897,54;30814,93;23200,88;27002,48;25196,81;29323,75;30307,79;31456,30;29544,14;30290,49;42936,53;37777,29;29921,66;27389,30;25116,76;696324,11"
"""354830 SANTO EXPEDITO"";-;-;-;780,43;638,08;849,34;950,57;282,99;-;7675,66;6287,02;7406,03;8197,13;8133,05;4808,34;18913,34;8649,73;14188,09;15876,20;13794,23;6164,84;18036,82;21445,80;17725,37;16846,61;9802,79;17948,85;13537,30;238938,61"
"""354840 SANTOPOLIS DO AGUAPEI"";-;-;-;16845,96;19580,53;18045,06;23128,03;10251,45;22642,59;21296,89;20410,38;20647,44;19373,56;18551,69;18764,05;24680,04;22154,25;20476,45;21025,34;18512,51;14702,22;14795,35;22239,81;19142,90;22453,77;16743,98;17671,48;17323,42;481459,15"
"""354850 SANTOS"";212,93;7329,33;963599,60;9395262,01;9236606,65;10012674,11;11106577,05;11040010,62;10274083,21;10333020,39;11195906,83;11253656,09;11799076,92;10742372,03;10014921,33;10173487,33;10424094,34;10726977,60;11520838,10;12083669,58;12235092,77;12018836,69;12052420,70;12679844,54;12908189,32;11839630,35;11980292,26;11147727,46;279166410,14"
"""354860 SAO BENTO DO SAPUCAI"";-;-;-;33929,49;20594,79;41128,35;44513,65;42597,04;18145,29;35860,95;20995,64;4275,00;62146,86;35268,54;37330,93;15976,29;17383,33;26490,25;37810,54;36152,37;41592,81;40769,14;36658,31;39275,39;36320,27;37424,08;34924,97;42311,53;839875,81"
"""354870 SAO BERNARDO DO CAMPO"";13817,96;15864,81;93510,02;9062860,75;9080441,15;10040360,29;10502380,50;10017173,36;9705871,48;10024470,64;10643057,01;10586154,35;11051969,01;10101252,23;9051602,32;10335055,83;10836490,40;11271727,68;11810162,30;12334799,81;12096395,97;12546003,57;11888762,74;12196413,61;12413167,94;10342098,83;10107452,29;10545472,91;268714789,76"
"""354880 SAO CAETANO DO SUL"";170,49;419,37;3958,36;4825331,45;4730814,59;5103496,36;5212529,66;4939115,13;4604795,65;4662295,03;5054856,05;4894324,43;5029130,43;4652741,79;4308745,92;4772337,13;4785317,13;5036073,95;5119171,84;5182812,18;4691057,04;4963186,53;4797631,68;4922036,16;5138823,55;4369503,15;4176073,20;4099872,87;120076621,12"
"""354890 SAO CARLOS"";2561,29;3154,87;60333,92;2279296,76;2193776,58;2395212,22;2496685,07;2805409,58;2346597,72;2434139,87;2363219,59;2282161,03;2291760,30;2071778,21;2204491,91;2321752,88;2438754,20;2476788,50;2575382,35;2536313,22;2511218,14;2583477,47;2323262,70;2344125,88;2774635,24;2395997,38;2325370,85;2428850,81;60266508,54"
"""354900 SAO FRANCISCO"";-;-;-;6695,93;7040,48;8474,36;6459,29;9717,28;8731,42;4748,45;7616,53;9921,21;8081,37;10292,56;5834,69;9864,82;8383,70;7595,37;9112,29;10864,30;10455,36;8482,78;9289,13;9685,07;9302,00;8596,23;3894,85;6259,70;205399,17"
"""354910 SAO JOAO DA BOA VISTA"";-;-;-;3082733,44;3137314,57;3325282,50;3478243,50;3478618,49;3229466,17;3572437,60;3612118,94;3714288,85;3963151,44;3608815,06;3316693,81;3698037,49;3797980,51;3844436,33;3632258,81;4198461,57;3898033,09;4125118,53;4279495,58;4384570,72;4458858,27;4318304,72;4398811,62;4581098,75;95134630,36"
"""354920 SAO JOAO DAS DUAS PONTES"";-;-;-;5481,96;5791,16;5549,23;7121,92;6206,42;6373,06;5687,33;6540,58;6598,74;7183,46;6067,75;4960,43;5926,91;6948,12;5799,21;7010,91;7063,73;5259,86;5988,24;7214,95;8732,02;10717,39;9710,49;10924,13;9890,22;174748,22"
"""354925 SAO JOAO DE IRACEMA"";-;-;-;8540,44;1198,92;2479,16;302,19;934,22;909,16;2163,63;1704,40;1295,49;1482,73;1692,18;1143,34;1789,86;873,37;776,73;969,80;1738,06;1043,40;526,57;972,60;953,31;852,93;994,24;863,36;1013,78;37213,87"
"""354930 SAO JOAO DO PAU D'ALHO"";-;-;-;1279,01;523,41;-;-;-;-;-;-;1097,45;210,15;76,40;-;944,08;564,50;478,02;107,41;-;699,56;1222,42;2253,47;962,80;1165,31;814,38;550,53;1054,31;14003,21"
"""354940 SAO JOAQUIM DA BARRA"";-;-;-;496248,39;501246,27;444452,10;431145,63;431830,96;451062,81;480182,90;475805,83;387307,63;462929,87;450244,55;478147,85;455482,53;390116,07;426663,17;431059,55;468203,53;450295,99;460089,30;466790,48;542526,14;516004,59;487032,91;437471,56;565830,11;11588170,72"
"""354960 SAO JOSE DO BARREIRO"";-;-;-;35837,51;35797,77;35288,08;44663,94;38201,28;40313,27;41564,95;41937,76;57648,57;58308,33;60230,27;52500,92;55088,13;50220,32;54908,63;51594,84;53328,65;52916,10;46179,33;46257,22;70020,82;68517,37;-;-;-;1091324,06"
"""354970 SAO JOSE DO RIO PARDO"";-;30,00;3610,70;664017,32;725154,26;784885,04;747703,95;942000,33;854395,82;913265,17;878303,94;934847,05;902558,28;842121,54;858753,71;897741,06;857243,70;883382,07;885736,79;961641,50;961304,72;894461,65;934808,26;939456,12;907464,30;867896,71;861955,17;875755,02;21780494,18"
"""354980 SAO JOSE DO RIO PRETO"";85040,63;29582,70;148074,18;17160901,22;16869228,53;17063866,88;18768761,43;18557903,04;18474618,28;19369375,15;19861313,33;19225681,63;20390227,56;19147172,50;18419424,08;19892451,69;19370828,44;18797726,31;20022685,47;20423140,48;20002440,55;21278803,20;22023841,76;21898960,79;22465384,88;20573073,82;19603733,57;20445373,12;490369615,22"
"""354990 SAO JOSE DOS CAMPOS"";79335,88;5697,43;136846,90;15348072,04;15269040,75;15338369,41;16328555,69;15917752,30;15880497,97;15466777,50;17202009,89;15763416,86;16640619,05;15944905,27;12509243,13;15423685,80;15431135,92;15226424,25;15724803,92;16288811,44;15963064,48;16876713,12;16408431,97;17501703,94;17386752,77;15399833,74;14599692,71;15537663,84;395599857,97"
"""354995 SAO LOURENCO DA SERRA"";-;-;-;69376,30;80428,84;83164,26;99476,45;101084,67;94265,98;78491,14;79716,10;89559,28;86972,91;83535,79;72152,23;74884,13;78170,31;90445,55;90286,80;97927,14;82648,89;78678,42;87579,27;90773,95;94053,50;90242,31;80577,78;81464,76;2135956,76"
"""355000 SAO LUIS DO PARAITINGA"";-;-;-;1798,42;2549,10;2212,46;26882,68;26708,10;25924,99;26707,81;26872,22;27126,38;26949,80;26684,55;24112,55;27158,15;27114,64;26895,24;27377,34;27279,86;27295,55;27000,27;27447,00;27190,88;27324,01;27285,95;27160,72;27091,83;598150,50"
"""355010 SAO MANUEL"";-;-;-;141745,82;144064,93;183794,39;188305,60;173272,74;147339,92;143358,34;137652,90;154231,77;166316,45;195612,97;156182,41;169069,47;168314,47;169121,69;163473,01;201926,88;157820,66;175296,28;183553,75;191427,61;150702,91;164824,04;180151,31;156624,88;4164185,20"
"""355020 SAO MIGUEL ARCANJO"";-;-;-;158380,08;169118,80;202900,97;204886,70;203498,01;196224,41;188630,12;197314,26;208298,85;204126,65;162811,51;144003,80;184464,65;154921,03;123678,34;131930,74;160168,73;132299,10;123521,52;147245,21;208486,58;206447,22;195270,38;166539,33;195710,67;4370877,66"
"""355030 SAO PAULO"";694230,50;2473016,61;22366478,33;179355813,13;179011433,69;187800720,32;193049278,29;190438565,70;185445283,39;188185148,39;196762554,11;192641029,40;201933711,19;189784155,46;185848913,40;190176767,03;196303379,16;197888549,14;205774093,44;208858266,09;200384974,75;213644251,05;214268771,81;221371006,64;224164232,71;207349692,81;194634129,67;172592047,34;4943200493,55"
"""355040 SAO PEDRO"";-;-;-;585058,65;539395,00;645436,27;696161,01;725513,47;678305,61;619305,74;561746,76;527791,97;600061,43;527566,72;498454,96;516703,44;473870,54;476755,56;478572,35;524852,76;415004,66;563294,62;811768,40;762851,49;455693,23;419264,25;389178,05;403632,59;13896239,53"
"""355050 SAO PEDRO DO TURVO"";-;-;-;27425,43;20257,67;33275,77;51817,17;30203,17;16926,77;36761,57;44405,09;26885,47;50818,93;37947,96;22617,55;42998,30;53502,31;61903,73;54139,84;57417,14;53121,29;61206,55;60076,17;49063,43;50385,81;14391,55;26698,51;32798,85;1017046,03"
"""355060 SAO ROQUE"";-;-;-;438818,77;419189,25;464208,08;560191,86;528222,21;487214,70;489556,37;510172,33;556546,89;522354,05;482244,73;469818,34;548205,49;513738,62;548259,80;584033,14;551120,35;529553,21;578083,50;559680,39;610014,23;723258,49;629561,43;586771,56;683518,21;13574336,00"
"""355070 SAO SEBASTIAO"";-;-;-;367900,85;287200,28;331027,52;483495,26;568770,44;519073,19;654472,83;1060809,82;797433,90;892251,01;876658,61;693051,32;767060,21;959135,35;936882,47;836078,02;827645,26;819371,74;760572,53;777834,92;784629,82;806263,60;794846,61;771507,38;764311,24;18138284,18"
"""355080 SAO SEBASTIAO DA GRAMA"";-;-;-;53392,80;51783,36;64356,44;71353,92;66842,88;56620,60;61056,85;37056,13;66247,16;46043,38;42761,22;41303,83;62366,06;76251,35;73249,45;99982,52;88252,47;82257,56;68446,47;29795,05;49307,34;60908,33;57114,56;63629,85;53960,14;1524339,72"
"""355090 SAO SIMAO"";-;-;-;106528,19;120813,17;123072,75;125321,17;129143,08;119180,57;113067,76;131022,91;94237,82;127651,57;111296,44;95372,62;112655,76;129054,25;134315,56;128717,52;130282,89;114335,07;109090,05;147066,57;147136,76;175919,28;148897,39;132113,05;145133,44;3151425,64"
"""355100 SAO VICENTE"";3804,78;14483,09;18735,46;2464971,82;2433400,53;2704755,22;2757971,63;2661021,62;2522004,40;2476552,32;2755286,14;2770515,42;2994662,90;2658229,99;2589772,71;2678874,55;2614634,99;2898895,29;2888259,04;2778767,72;2749630,68;2673898,70;2628939,05;2783131,74;2913525,45;2473296,89;2526063,44;2439758,90;66873844,47"
"""355110 SARAPUI"";-;-;-;29484,55;15284,10;37389,35;33683,21;34771,08;34542,19;37468,01;33956,99;35333,30;34535,98;35389,81;28793,84;37925,30;37625,25;31785,98;41735,20;54146,80;45172,47;47826,20;50283,78;53513,82;61415,32;52186,67;54375,43;50355,30;1008979,93"
"""355120 SARUTAIA"";-;-;-;11531,65;9739,10;9449,95;9046,75;6784,60;7513,70;8168,10;8968,05;5991,35;8468,40;8844,45;8428,20;8255,50;8686,55;9395,35;9711,95;10963,85;10215,60;8989,20;10402,45;9955,60;10957,75;11221,60;10795,60;12049,30;234534,60"
"""355130 SEBASTIANOPOLIS DO SUL"";2925,00;-;-;10701,20;7502,69;9111,57;12997,74;14238,13;17374,29;16686,85;15010,85;12299,93;16900,09;13844,85;-;11853,86;14759,97;10622,24;15566,04;9689,57;8869,55;9798,02;13928,87;19597,04;21333,88;15469,25;13373,52;17028,36;331483,36"
"""355140 SERRA AZUL"";-;-;-;14915,49;13192,35;45546,17;54301,58;-;55559,27;-;-;-;-;-;-;10634,59;51682,84;31027,14;19827,56;24571,50;14961,78;44136,82;57816,45;13453,86;79256,01;37018,28;38509,92;63961,49;670373,10"
"""355150 SERRANA"";-;-;-;256294,39;466596,21;467709,87;429409,57;408656,28;371841,83;264849,19;234021,65;416481,02;347821,76;358025,63;300867,90;366215,55;398789,71;401772,09;420427,56;438761,90;426847,57;372258,45;401847,47;401662,79;432010,60;372363,16;304867,62;369000,12;9429399,89"
"""355160 SERRA NEGRA"";-;-;-;81324,24;196822,90;118858,00;137558,46;134518,25;134939,44;129424,65;171556,28;148165,70;115197,08;134585,16;169282,62;235351,62;282330,03;205298,92;334797,80;438774,35;413738,79;448872,10;430453,31;465977,65;459120,20;431344,16;412753,86;549924,99;6780970,56"
"""355170 SERTAOZINHO"";-;-;-;910236,85;865459,11;818688,60;963564,62;1165238,90;1177823,20;1221386,73;1213694,91;1190339,21;933447,34;1177088,09;1191494,49;1383430,71;1320728,76;1324775,04;1881988,21;1871157,45;1124331,34;1955158,18;2096677,80;1300474,85;3413796,74;1410520,48;1728886,56;1953110,01;35593498,18"
"""355180 SETE BARRAS"";-;-;-;42184,07;51896,30;59242,80;56590,01;57290,93;15516,52;47398,52;58540,87;51776,09;64081,92;55277,00;32089,44;47656,46;51339,80;63614,01;65492,43;27803,27;26752,13;33653,09;79489,58;87539,83;88367,37;91244,36;83024,82;72998,24;1410859,86"
"""355190 SEVERINIA"";-;-;-;49780,29;51757,29;57722,60;79675,32;77200,65;53292,35;49405,46;47071,19;54578,97;52049,02;47088,16;47122,70;52761,32;53476,11;58561,18;66127,00;70574,36;72085,42;56805,89;85509,42;78573,07;89637,67;70170,39;76490,43;71553,92;1569070,18"
"""355200 SILVEIRAS"";-;-;-;15740,77;12879,26;13448,57;15985,37;15437,31;15251,38;14059,64;-;14467,74;18576,58;9776,40;8170,23;10090,97;10989,38;10015,93;11212,76;10129,92;11416,50;14130,75;14947,11;12550,41;12082,33;14545,13;11475,55;13359,58;310739,57"
"""355210 SOCORRO"";-;-;-;95449,21;88906,32;101040,57;96227,24;96630,09;100195,43;96197,04;94165,43;97764,01;98500,77;87322,11;59970,03;60715,14;60593,28;9445,62;84114,84;-;77748,02;100206,67;99756,71;144758,70;150278,43;158636,79;166275,61;130533,28;2355431,34"
"""355220 SOROCABA"";1845,00;5858,03;1043932,10;15044088,78;15520097,61;16716554,84;17288803,72;17031220,19;16316587,15;16793908,85;17401686,43;16733203,99;17934300,36;16890241,25;15958046,82;16460330,69;17340208,65;17868660,20;17923188,22;18251311,06;18172770,62;18932599,94;19032129,17;19544627,86;19455728,78;18182460,38;17832215,02;15756839,71;435433445,42"
"""355230 SUD MENNUCCI"";-;-;-;76698,62;80505,95;83076,48;97874,04;103242,88;98030,20;97959,20;94211,06;85615,49;77117,13;77704,10;61641,81;93063,25;105539,29;98359,17;86726,16;50726,39;40798,84;64232,77;80855,10;77589,04;43941,33;95791,37;66500,61;36437,92;1974238,20"
"""355240 SUMARE"";-;-;43736,87;2393084,28;2554244,78;2723003,95;2716097,49;2786952,16;2608667,36;2691864,98;2789438,84;2694536,98;2774150,55;2604819,44;2569114,26;2399528,79;2486245,68;2657574,16;2587741,17;2644316,83;2611293,06;2291523,61;2621629,77;2638906,71;2083075,69;2131051,96;2325122,67;2097460,61;63525182,65"
"""355250 SUZANO"";-;20,00;13453,58;3137423,35;3075274,67;3456971,10;3586268,52;3304417,62;2985435,47;2939196,56;3049767,41;3038177,96;3133961,78;3141382,45;2971336,83;3161623,29;3164521,14;3278765,34;3392263,82;3506694,29;3020423,94;3194969,06;3201948,41;3346408,96;3322104,33;3109026,26;3033628,61;3051883,72;79617348,47"
"""355255 SUZANAPOLIS"";-;-;-;169,26;5966,66;6250,01;2333,36;1351,95;2233,68;2152,09;8616,40;2553,53;2723,21;5499,62;3125,58;1402,24;1673,50;2133,68;2218,02;2193,35;1177,70;1361,20;1720,39;2166,40;2021,50;1743,90;1246,65;-;64033,88"
"""355260 TABAPUA"";-;-;-;56012,02;52009,16;57334,17;64768,62;57741,52;54883,68;52603,16;42640,21;76007,23;76716,74;65186,48;80940,50;74099,13;63978,89;69694,70;57242,64;60599,35;65882,56;62109,13;69089,57;65032,91;81419,08;56489,59;61782,27;58781,36;1583044,67"
"""355270 TABATINGA"";-;-;-;47961,56;49806,78;56083,22;52745,34;47177,71;48675,01;52061,78;47533,56;51887,74;50073,43;51586,45;47115,45;50731,81;30606,06;20687,48;58817,17;46580,24;54618,84;50267,52;63236,29;68481,96;56209,63;58049,96;37791,97;29134,33;1227921,29"
"""355280 TABOAO DA SERRA"";-;-;1220376,26;4539379,69;4444771,32;4802392,51;5187777,06;4961825,68;4507533,57;4497415,58;4791542,46;4535100,70;4751951,81;4346586,83;3904018,21;4268392,99;4202150,17;4474333,47;4595484,52;3618378,98;3375364,85;3301086,69;3522144,21;3702897,07;3670157,10;3427256,47;3269224,06;2898180,24;104815722,50"
"""355290 TACIBA"";-;-;-;-;8278,28;12185,16;14315,81;18992,62;19039,14;22656,55;23875,69;25513,86;24523,27;24294,45;20576,46;21247,32;14638,08;16279,48;22873,01;27104,31;14954,14;21905,91;21817,33;24352,31;16557,34;15048,44;20137,92;22966,69;474133,57"
"""355300 TAGUAI"";-;-;-;111516,24;120271,94;153982,07;159128,41;95841,53;135150,61;127851,05;132684,55;125850,18;82108,46;133656,79;116945,86;125767,77;129510,71;131586,92;128623,66;131770,01;143222,06;147207,35;151160,03;160818,84;170487,20;113390,60;126229,81;142587,97;3297350,62"
"""355310 TAIACU"";-;-;-;26497,40;11967,13;22934,19;23686,77;22694,33;12944,90;12989,66;17233,58;17812,62;16750,67;15738,98;-;9910,75;8285,68;4004,90;7229,64;13501,07;6402,80;8785,07;14443,21;20430,53;-;17090,26;15065,06;-;326399,20"
"""355320 TAIUVA"";-;-;-;4070,01;8341,53;7130,51;6807,76;4730,68;9220,58;11987,37;15980,11;4380,53;6969,72;2500,63;3818,26;11716,17;8322,49;12434,62;12367,76;16723,11;7347,56;9531,24;9599,75;14661,45;11701,54;10878,49;14420,82;9314,53;234957,22"
"""355330 TAMBAU"";-;-;-;93056,25;87826,14;94908,33;121481,06;117348,37;104178,14;95620,12;94361,72;96965,05;100521,67;99840,54;94423,02;100398,93;105782,03;111380,21;111543,49;111860,63;113104,04;111952,81;117167,17;114356,93;133585,83;134916,21;106841,29;109807,75;2683227,73"
"""355340 TANABI"";-;-;45,00;64805,12;70063,75;79874,51;82546,67;85248,57;83947,89;48719,58;51670,87;54705,61;68307,90;54340,49;60787,72;62261,76;57599,38;64270,88;68294,47;69585,69;65223,61;61989,64;77272,80;83491,16;83964,65;77774,02;78549,36;70752,32;1726093,42"
"""355350 TAPIRAI"";-;-;-;27104,52;29506,28;38046,92;42233,40;42359,74;34333,02;29042,44;32964,91;37195,38;31726,88;32216,15;25762,08;28054,90;20586,65;22292,88;28208,11;27777,12;25967,28;54724,94;22399,21;5578,80;6133,00;62900,50;25107,02;22286,77;754508,90"
"""355360 TAPIRATIBA"";-;-;-;49864,97;51326,29;52272,81;53896,12;44382,78;42817,66;40032,51;40697,12;53000,00;48105,39;46749,00;45744,89;49803,74;57883,51;60884,07;69084,06;71098,52;60748,79;57350,18;59896,34;58356,65;61904,00;54133,83;63515,86;58305,75;1351854,84"
"""355365 TAQUARAL"";-;-;-;21673,95;17098,39;19660,75;29125,35;30563,55;20197,31;15648,69;14880,58;15756,01;14084,70;-;-;-;-;-;-;-;18642,43;1992,35;26033,93;904,64;-;-;-;-;246262,63"
"""355370 TAQUARITINGA"";-;-;-;525737,88;747082,47;770933,32;659640,95;662342,48;706750,66;709615,14;766357,47;689606,83;702015,75;682991,87;650402,46;547713,11;484357,84;508695,86;506599,81;529100,11;547748,20;471800,24;532843,19;575870,30;582869,02;493575,65;488664,77;434194,69;14977510,07"
"""355380 TAQUARITUBA"";-;-;-;143898,04;197639,31;220404,62;252193,56;238728,89;238451,96;205656,52;243404,23;236454,43;281528,45;236548,61;190277,45;249143,71;250490,30;222319,88;318966,51;243267,27;265191,41;270390,97;284517,21;267041,93;351681,77;235994,42;372310,28;205054,08;6221555,81"
"""355385 TAQUARIVAI"";-;-;-;19135,65;20798,35;26037,05;32206,20;27549,50;27228,25;23797,30;26209,20;29390,55;27655,40;27049,40;26774,05;26371,40;17204,20;26061,85;28369,25;29226,50;31829,10;23844,90;28586,10;24781,90;24754,00;23291,00;16985,00;23482,09;638618,19"
"""355390 TARABAI"";-;-;-;1177,14;3363,92;5979,73;5744,16;3364,34;3819,16;6065,45;1574,94;5168,84;2777,58;3575,60;610,25;5695,56;6032,64;18496,04;24774,66;27077,71;19893,90;26033,07;26585,88;28645,43;26550,71;41855,57;22330,27;37596,19;354788,74"
"""355395 TARUMA"";-;-;-;84587,83;74662,27;86386,24;156053,29;137830,75;136287,37;125218,51;125782,72;157361,75;142254,45;120517,52;102130,75;110777,07;113826,55;102759,60;84659,02;83731,59;101533,67;103747,04;86395,82;100700,60;132395,62;101494,88;108527,44;139928,88;2819551,23"
"""355400 TATUI"";-;458,10;3228,93;1147670,52;1175844,21;1172984,32;1418736,56;1434232,85;1572390,18;1385770,16;1453376,86;1459272,73;1552245,64;1192998,51;1186606,83;1355540,41;1425457,39;1400682,56;1520142,81;1667338,40;1392624,58;1430699,05;1570896,32;1506580,58;1654224,74;1416737,02;1055197,68;1115214,83;34667152,77"
"""355410 TAUBATE"";-;-;63376,95;8509992,70;8318518,56;9048545,67;9242489,46;9204573,34;9496092,35;9259442,01;9633019,46;8968219,77;9847718,10;9126853,28;8485819,87;9453444,56;9337871,63;9324539,94;9631528,40;10010876,32;9879617,22;10456505,41;10397718,60;10274807,86;10356665,45;9559817,24;9723932,90;9760661,33;237372648,38"
"""355430 TEODORO SAMPAIO"";-;-;-;141324,37;137042,72;152973,51;162927,56;154336,81;152209,95;158950,03;171904,16;181075,85;174261,26;146704,36;177901,48;140400,99;170799,59;178632,65;181218,68;200526,22;176366,47;169741,57;193366,42;200254,24;182451,72;170892,47;173378,85;181466,69;4231108,62"
"""355440 TERRA ROXA"";-;-;-;27207,00;26762,22;8769,05;14350,00;10775,60;7349,00;9341,91;14414,63;6452,76;5410,00;17427,58;13412,23;16148,48;7335,11;24663,72;26259,69;31187,82;29800,65;29662,36;15754,69;31753,29;36932,40;33270,72;31764,29;34187,38;510392,58"
"""355450 TIETE"";-;-;-;156393,93;158477,17;152385,29;242363,04;244965,17;205050,73;207123,19;203400,95;211630,25;220699,01;196097,65;178291,99;207112,36;219369,85;225350,99;248586,24;266690,58;247203,66;263393,33;266781,48;263169,43;199875,32;183081,99;153999,31;342200,81;5463693,72"
"""355460 TIMBURI"";-;-;-;20676,54;15552,75;21515,15;24833,20;32118,46;21868,34;28193,17;22206,88;21923,21;20358,66;144,77;4937,55;7443,90;12721,41;12917,83;21613,81;23136,84;38586,56;33879,04;38478,65;27975,15;53367,32;45430,79;25904,49;34027,00;609811,47"
"""355470 TORRINHA"";-;-;-;29197,94;24897,50;36531,74;48735,37;44719,32;46345,91;41593,44;118390,30;86963,46;103526,31;53207,06;37671,11;37540,94;39318,95;48186,72;45198,56;99403,50;97481,88;68537,18;78738,06;84460,19;64329,23;81772,55;72715,24;-;1489462,46"
"""355475 TRABIJU"";-;-;-;7626,11;3788,00;4545,65;5452,45;3870,45;4180,37;4355,70;4856,07;8942,32;2668,67;3207,60;3157,45;894,30;3432,00;3687,62;3793,95;1844,20;1240,00;1300,00;1140,00;1070,00;1060,00;-;4642,95;-;80755,86"
"""355480 TREMEMBE"";-;27,44;1756,16;142758,14;34962,20;199836,41;163830,28;191870,01;209384,93;151813,33;227732,08;163034,06;216344,06;193838,77;171495,03;166724,88;201439,59;160535,24;291969,11;288212,98;227360,56;219794,52;243900,29;238484,39;190137,99;263606,07;218020,58;206601,68;4985470,78"
"""355490 TRES FRONTEIRAS"";-;-;-;12488,50;18654,19;17203,76;22376,56;34570,80;23377,13;33386,21;26808,08;22425,52;30705,33;47424,85;19303,72;32374,75;28071,03;42166,76;34995,85;31567,25;36089,33;32956,37;30448,68;35754,66;27861,80;38929,58;35284,64;30742,58;745967,93"
"""355495 TUIUTI"";-;-;-;1040,00;1170,00;1180,00;1400,00;980,00;1050,00;1070,00;1630,00;1270,00;1550,00;1170,00;1350,00;1280,00;1180,00;1530,00;1450,00;1270,00;1590,00;1530,00;1690,00;1730,00;1540,00;1570,00;1370,00;1050,00;33640,00"
"""355500 TUPA"";-;71,20;1210,40;1222079,81;1094431,21;1199493,74;1296461,78;1380245,26;1343834,13;1549498,18;1452947,47;1582122,86;1728496,79;1631959,72;1318978,46;1483133,70;1440930,57;1450622,80;1404030,50;1533648,39;1442884,54;1478000,08;1531839,47;1629949,16;1679370,64;1452575,41;1436570,20;1520972,28;36286358,75"
"""355510 TUPI PAULISTA"";-;-;-;98267,99;100243,20;104882,64;118452,81;118182,57;130225,96;117749,71;126292,37;150568,86;71474,98;76877,59;94649,01;102526,72;103855,93;102662,07;114219,42;138288,10;108506,07;120654,73;114276,97;140368,77;137294,88;123080,48;126677,39;165145,59;2905424,81"
