"""Munic¡pio"";""2023/Out"";""2023/Nov"";""2023/Dez"";""2024/Jan"";""2024/Fev"";""2024/Mar"";""2024/Abr"";""2024/Mai"";""2024/Jun"";""2024/Jul"";""2024/Ago"";""2024/Set"";""2024/Out"";""2024/Nov"";""2024/Dez"";""2025/Jan"";""2025/Fev"";""2025/Mar"";""2025/Abr"";""2025/Mai"";""2025/Jun"";""2025/Jul"";""2025/Ago"";""2025/Set"";""2025/Out"";""2025/Nov"";""2025/Dez"";""2026/Jan"";""Total"""
"""355580 URANIA"";-;-;-;68962,71;73669,28;88353,23;92911,35;91449,59;83931,02;87890,53;89245,48;95093,79;82470,38;63098,95;83706,03;82999,24;66555,20;74730,14;48826,53;59251,45;63271,54;71658,82;73278,87;86899,13;75994,62;79319,66;73404,89;78386,11;1935358,54"
"""355590 URU"";-;-;-;10,53;10,53;24,57;42,12;20,34;35,10;7,02;14,04;17,55;3,51;21,06;10,53;-;28,08;10,53;10,53;3,51;29,53;34,14;2,48;25,81;3,51;10,53;-;-;375,55"
"""355600 URUPES"";-;-;505,36;39284,89;36621,53;28243,21;48321,78;31401,94;41719,45;62727,31;44907,53;54023,26;46126,94;72117,29;40477,54;63007,67;84200,27;66673,10;89599,29;93141,72;95781,69;81790,26;72924,86;65759,49;71563,82;54966,02;53485,51;47500,15;1486871,88"
"""355610 VALENTIM GENTIL"";-;-;-;79378,83;84283,51;93368,04;124845,98;123211,10;117204,85;105328,27;115134,98;111164,93;107117,86;89658,00;34560,78;106063,80;130603,86;65166,27;101478,43;130396,87;119281,66;118812,25;129167,70;134463,23;135805,02;107983,84;120318,03;111639,04;2696437,13"
"""355620 VALINHOS"";-;868,20;23021,10;668000,64;755833,18;819963,26;884471,43;839880,12;827701,44;798757,24;875991,93;839208,22;862276,17;684440,64;579970,36;504065,56;783332,51;794630,26;870896,10;883156,16;799282,69;843125,07;790688,17;921377,97;873550,22;800683,36;668608,44;718950,66;19712731,10"
"""355630 VALPARAISO"";-;-;250,04;81630,29;90523,66;96414,41;125289,01;105474,59;113383,62;98063,61;108108,43;119090,53;113273,47;99076,61;90201,02;102500,06;109955,69;109674,61;121679,74;125436,03;98490,64;97975,48;106766,80;89102,94;94156,97;79550,58;72118,64;70349,87;2518537,34"
"""355635 VARGEM"";-;-;-;2044,00;2251,00;2291,00;2356,00;2804,00;2384,00;2952,00;2368,00;3401,30;3301,15;3266,00;2981,00;2815,00;3399,00;3345,00;3552,00;3863,00;3996,15;3202,00;4485,15;3904,00;3375,00;3899,00;3115,00;4610,15;79959,90"
"""355640 VARGEM GRANDE DO SUL"";11408,75;47122,90;877,92;365540,39;107633,74;233064,44;405762,60;402160,69;388353,23;490310,35;451177,05;442768,15;446370,60;400035,89;351327,01;442791,80;473527,56;421784,60;458333,26;487796,83;515128,26;492288,59;503692,31;490659,09;505911,06;438140,36;439151,67;473701,19;10686820,29"
"""355645 VARGEM GRANDE PAULISTA"";763,53;2177,30;1940,90;143316,04;168168,01;216303,78;-;425991,39;156005,96;134634,42;152084,66;165441,15;168894,10;137002,74;156576,88;142533,08;147616,96;177764,76;169043,61;200104,74;156913,50;129987,59;148227,97;123565,67;137733,63;114298,51;-;-;3677090,88"
"""355650 VARZEA PAULISTA"";-;-;-;132943,90;36145,84;196581,26;219462,45;738077,55;570672,66;535344,71;777172,10;554923,40;579676,17;461921,65;377310,96;585225,56;569622,46;583838,46;594348,31;414215,35;378641,66;441796,87;474823,70;476401,99;438080,64;392282,18;332994,14;331853,27;11194357,24"
"""355660 VERA CRUZ"";-;-;-;35971,55;39533,12;47561,05;50968,35;53956,30;51626,20;44520,88;49295,14;49461,29;50995,47;43919,08;37100,23;41840,79;49244,30;53739,08;53845,72;59255,27;40866,89;44558,23;57164,88;58029,57;69000,34;73064,92;46017,08;35865,56;1237401,29"
"""355670 VINHEDO"";-;-;3015,00;777936,80;809564,11;884413,54;982445,42;900928,84;892477,88;824455,80;839579,55;953028,46;954216,55;801337,60;671488,02;807695,20;875424,93;954343,60;858563,43;992822,13;899887,67;829744,33;972144,83;889210,62;977552,65;804833,00;679117,93;876588,92;21712816,81"
"""355680 VIRADOURO"";-;-;-;110294,16;116451,32;131336,62;153975,22;162331,93;162716,21;118459,27;101943,63;77195,78;119667,76;90687,87;95942,28;143321,56;139723,56;150599,14;154034,53;154051,05;143710,05;144373,36;150135,17;157138,02;172878,59;146071,99;126126,50;136455,13;3359620,70"
"""355690 VISTA ALEGRE DO ALTO"";-;-;-;1163,25;6245,04;1831,37;5780,17;3694,72;4280,64;3125,53;2857,27;3047,06;3170,59;2690,03;1493,78;-;4473,78;-;7328,50;7111,94;3894,72;-;-;4360,96;6488,17;40824,31;48454,32;-;162316,15"
"""355695 VITORIA BRASIL"";-;-;-;943,60;962,40;833,92;1191,25;971,61;1159,34;1014,70;1302,93;1329,51;6807,61;4787,26;5077,34;9571,67;8522,69;8265,31;7941,75;12311,17;14324,99;14553,53;18127,42;22066,04;16616,67;16241,03;14314,81;17105,93;206344,48"
"""355700 VOTORANTIM"";-;-;203,36;710249,54;1798166,50;727612,84;878557,88;844453,51;766775,32;760248,30;835265,05;852618,47;820593,90;766027,09;605896,76;694123,02;738137,64;858412,67;984852,41;1031556,29;884374,60;896172,11;921872,65;945082,33;908258,49;814462,11;662145,43;748426,72;21454544,99"
"""355710 VOTUPORANGA"";-;11223,58;25008,40;3079021,76;2966122,28;3186821,89;3364544,07;3400420,72;3173999,89;3278570,40;3287969,81;3294707,29;3432042,68;3158776,43;3024617,00;3280805,90;3290689,07;3354824,70;3483519,50;3476291,07;3485955,89;3640391,51;3560135,97;3601406,66;3792565,73;3509589,02;3405203,74;3557529,32;84122754,28"
"""355715 ZACARIAS"";-;-;-;22113,20;22273,67;22673,54;61017,51;47351,49;44160,10;27500,27;-;46239,24;10772,32;47557,90;30336,18;25492,24;51706,07;31983,57;34161,66;35197,49;33910,54;36139,68;25001,13;34202,35;34265,95;20654,95;33271,34;27863,86;805846,25"
"""355720 CHAVANTES"";-;-;-;115133,46;350900,04;127509,34;143860,38;153321,82;151492,57;121222,01;121348,70;107276,99;93893,08;181472,45;177432,68;225180,04;187811,25;347982,18;296527,18;385531,88;410675,30;569992,81;525112,89;348450,45;289122,02;169360,40;73975,69;159179,81;5833765,42"
"""355730 ESTIVA GERBI"";89050,57;-;-;12590,96;66269,95;76457,39;74672,00;87968,37;68759,13;86531,23;97863,03;102015,64;84402,30;76853,95;40572,55;195494,64;139499,91;105430,22;92264,70;110386,13;91254,60;86506,67;99569,02;80107,75;90473,17;90132,61;87647,31;-;2232773,80"
"""Total"";2195367,91;6786192,07;38679438,36;624027242,92;611714791,62;658974058,83;710374913,97;687313477,25;659235838,34;667533030,28;713769624,39;704525978,91;722199008,65;682334314,86;624603998,26;662792075,94;692689886,35;709635160,46;730091232,77;744028619,31;716469620,09;753069625,40;744329728,49;763334399,28;803670345,28;713368022,82;863448723,23;831789770,35;17842984486,39"
&







